t_rel_s,cmd1,cmd2,cmd3,cmd4,cmd5,cmd6
32.2984,-1.9836134944490549,-1.4620589549868988,1.9274501134005404,-2.026210709739952,-1.620542188202705,2.8513224877701777
32.3025,-1.9836227747294006,-1.4620596891800068,1.9273878531084552,-2.0261993077256255,-1.620597741467222,2.851320921770666
32.3066,-1.983631612388045,-1.4620604037236546,1.9273300738819257,-2.0261887259635363,-1.6206527102740975,2.8513193984979166
32.3104,-1.9836400318372867,-1.4620610991709873,1.9272763755386848,-2.0261788948814052,-1.6207070030659956,2.8513179167354705
32.3146,-1.9836480559874028,-1.462061776058545,1.9272264001022466,-2.0261697516332857,-1.6207605382202024,2.851316475302707
32.3185,-1.9836557063464189,-1.4620624349067959,1.9271798267009552,-2.026161239374071,-1.6208132435874278,2.851315073053797
32.3227,-1.9836630031129383,-1.4620630762206523,1.9271363671596264,-2.0261533066200483,-1.6208650560052322,2.851313708876676
32.3265,-1.9836699652625192,-1.462063700489969,1.9270957621796783,-2.0261459066843983,-1.6209159207942345,2.8513123816920505
32.3308,-1.9836766106280517,-1.462064308190024,1.9270577780207734,-2.0261389971780734,-1.6209657912443687,2.8513110904524277
32.3345,-1.9836829559745643,-1.462026597474683,1.9268809653065084,-2.0261317582598863,-1.6210633729799446,2.851309834141171
32.3386,-1.9836890170688506,-1.4619904850493122,1.9267179745061174,-2.026124987086696,-1.6211600293871402,2.8513086117715827
32.3429,-1.9836948087442843,-1.4619553881638827,1.9265673859306278,-2.02611864772774,-1.621255518069829,2.8513074223860095
32.3465,-1.9837003449611708,-1.4619206001228293,1.926427955016775,-2.026112707416933,-1.621349624524468,2.851306265054977
32.3506,-1.9837056388629435,-1.4618861687946023,1.9262985872787706,-2.026107136240749,-1.6214421608936047,2.8513051388763437
32.3546,-1.98371070282851,-1.4618521374869786,1.9261783173106404,-2.026101906860036,-1.6215329645817724,2.8513040429744816
32.3584,-1.983715548521015,-1.4618185451341907,1.9260662911121609,-2.026096994261743,-1.6216218967723015,2.85130297649948
32.3626,-1.9837201869332823,-1.4617854264935144,1.9259617511542375,-2.026092375537049,-1.6217088408794218,2.851301938626371
32.3663,-1.9837795990967584,-1.4617523998130444,1.9258100052668266,-2.026088022629531,-1.6217942601156345,2.85130092855438
32.3705,-1.9838371337609302,-1.4617199065429334,1.9256696135491211,-2.0260839237321373,-1.6218775132081356,2.8512999455061943
32.3745,-1.9838928075291655,-1.4616879711059065,1.9255394801069703,-2.026080061108471,-1.621958538782959,2.851298988727255
32.3786,-1.9839466423733918,-1.461656614485246,1.9254186368115067,-2.026076418449583,-1.6220372916684842,2.851298057485072
32.3825,-1.9839986649186203,-1.4616258544379108,1.9253062259199198,-2.026072980744922,-1.6221137413788715,2.8512971510685547
32.3866,-1.9840489057830988,-1.4615957057050022,1.925201485376679,-2.0260697341661666,-1.6221878706557997,2.851296268787366
32.3905,-1.9840973989726451,-1.4615661802182764,1.9251037363354757,-2.026066665962545,-1.6222596740778439,2.8512954099712955
32.3946,-1.984144181327286,-1.461537287301592,1.9250123725286004,-2.0260637643663917,-1.622329156744273,2.851294573969649
32.3985,-1.9841898593818992,-1.461509029461398,1.9248893594399907,-2.026061018443504,-1.6223963389451113,2.8513321660471163
32.4027,-1.9842338909440118,-1.4614814158524827,1.9247712388803992,-2.0260584182125294,-1.62246123714927,2.85136816545669
32.4064,-1.9842763182432404,-1.4614544491263015,1.9246499425974901,-2.0260559543750216,-1.6225238809129374,2.851402960910862
32.4106,-1.9843171847137397,-1.4614281300650005,1.9245261938004303,-2.026053618320248,-1.622584305858706,2.8514374531799485
32.4146,-1.9843565346526546,-1.461402457747101,1.9244006743661832,-2.026051402067858,-1.6226425527658057,2.85147159481286
32.4185,-1.9843944129162334,-1.46137742970491,1.9242740216621566,-2.026049298215839,-1.6226986667390242,2.8515053428587773
32.4227,-1.9844308646508435,-1.4613530420735557,1.9241468263724866,-2.0260472998932313,-1.6227526964533465,2.8515386586835922
32.4267,-1.984465935056183,-1.4613292897316204,1.924019631239452,-2.026045400717124,-1.6228046934708422,2.8515715077769705
32.4304,-1.9844996691780716,-1.4613061664334281,1.9238929306227215,-2.026043594753507,-1.6228547116259608,2.851603859552655
32.4346,-1.9845321173736623,-1.461283664887373,1.923766635990392,-2.0260418764810195,-1.6229028065351068,2.8516361028371056
32.4385,-1.9845633180359683,-1.4612617770100396,1.9236416728716834,-2.0260402407602127,-1.6229490349247295,2.8516677961060735
32.4428,-1.9845933147665304,-1.4612404938952805,1.923518398417244,-2.0260386828020422,-1.6229934543805054,2.851698918406249
32.4464,-1.9846221504320756,-1.4612198059613941,1.923397125383248,-2.0260371981413647,-1.6230361229028896,2.851729451977322
32.4506,-1.9846498670699078,-1.4611997030443205,1.9232781242793886,-2.026035782612145,-1.6230770985719802,2.851759382044854
32.4544,-1.9846765058097213,-1.4611801744837978,1.9231616257654156,-2.026034432324765,-1.6231164392559123,2.8517886966169503
32.4585,-1.984702106810112,-1.461161209202792,1.9230478232208135,-2.0260331436452446,-1.6231542023589403,2.8518173862858283
32.4627,-1.9847267092081942,-1.4611427957805154,1.9229368754210177,-2.0260319131761992,-1.623190444605554,2.85184544403519
32.4665,-1.9847503511362237,-1.4611249225189042,1.922888391432825,-2.026030737739365,-1.623225221857766,2.8518728694734783
32.4705,-1.9847730695251296,-1.461107577505202,1.9228417548545012,-2.02602961435958,-1.6232585889593427,2.8518996553309535
32.4744,-1.9847949002551122,-1.4610907486663076,1.9227969116474553,-2.0260285402500346,-1.6232905996099667,2.851925800672729
32.4784,-1.984815878086894,-1.4610744238199045,1.9227538070169705,-2.026027512798736,-1.6233213062604737,2.8519513062562303
32.4827,-1.9848360366572257,-1.4610585907203304,1.9227123857706379,-2.026026529556045,-1.6233507600296146,2.851976174375747
32.4865,-1.9848554084804144,-1.461043237099971,1.9226725926326544,-2.026025588223206,-1.623379010639347,2.8520004087151984
32.4908,-1.984874024955042,-1.461028350706475,1.9226343725176733,-2.026024686641773,-1.6234061063664753,2.8520240142091415
32.4945,-1.9848919163751282,-1.4610139193360818,1.922597670767741,-2.0260238227838663,-1.6234320940086446,2.8520469969119713
32.4983,-1.9849091119456093,-1.460999930863335,1.9226206562765413,-2.0260756471417185,-1.6234570188628892,2.852069363920835
32.5027,-1.984925639798822,-1.4609863732674686,1.9226424899235781,-2.0261259161546694,-1.623480924715064,2.8520911231230266
32.5066,-1.9849415270169237,-1.4609732346556732,1.922663246363767,-2.026174641026749,-1.6235038538387425,2.8521122832276733
32.5106,-1.9849567996542707,-1.46096050328353,1.92268299438229,-2.0262218372953082,-1.6235258470021887,2.852132853619622
32.5144,-1.9849714827621052,-1.4609481675728153,1.922701797429799,-2.026267524289102,-1.6235469434822434,2.8521528442670907
32.5186,-1.984985600414625,-1.4609362161268953,1.9227197141024157,-2.0263117246259967,-1.6235671810840506,2.852172265636251
32.5233,-1.9849991757361038,-1.4609246377439131,1.922736798572863,-2.0263544637494433,-1.6235865961656772,2.8521911286124486
32.5267,-1.9850122309287825,-1.4609134214279582,1.9227531009782715,-2.0263957695025634,-1.6236052236667784,2.8522094444277357
32.5307,-1.9850247873012723,-1.4609025563983942,1.9227686677694993,-2.0264356717384304,-1.623623097140568,2.8522272245944125
32.5346,-1.9850368652972665,-1.460892032097513,1.922883958854692,-2.0264747472284963,-1.6236402487884332,2.8522444808447047
32.5386,-1.9850484845243386,-1.4608818381966697,1.9229914566945776,-2.026512468752278,-1.6236567094966121,2.852261225073942
32.5426,-1.9850596637827218,-1.4608719646010406,1.9230918597089115,-2.026548869964266,-1.623672508874435,2.852277469291587
32.5466,-1.985070421093877,-1.460862401453139,1.9231857909623276,-2.0265839853885153,-1.6236876752936813,2.852293225575109
32.5505,-1.9850807737287561,-1.4608531391352144,1.923273807667149,-2.0266178501737024,-1.623702235928672,2.8523085060287623
32.5547,-1.9850907382356584,-1.460844168270645,1.9233564093245739,-2.026650499874355,-1.6237162167967658,2.852323322746496
32.5586,-1.9851003304675956,-1.460835479724436,1.9234340447215188,-2.026681970256378,-1.623729642798974,2.85233768777871
32.5626,-1.9851095656090976,-1.460827064602914,1.9235071179623349,-2.0267122971250586,-1.6237425377604522,2.8523516131025906
32.5663,-1.985118458202403,-1.4608189142527133,1.9236521307253849,-2.026741521613174,-1.6237549244706608,2.852365110595762
32.5704,-1.9851270221729922,-1.460811020259132,1.9238028960068931,-2.0267696735620504,-1.6237668247230228,2.852378192012986
32.5745,-1.985135270854424,-1.4608033744439368,1.9239582773860988,-2.0267967880630664,-1.6237782593539318,2.852390868965715
32.5787,-1.9851432170124568,-1.460795968862682,1.9241171940503836,-2.026822899750003,-1.6237892482809944,2.8524031529042344
32.5830,-1.9851508728684288,-1.4607887958016093,1.9242786286877067,-2.0268480427143443,-1.623799810540405,2.852415055102199
32.5867,-1.9851582501218932,-1.460781847774184,1.9244416333796526,-2.0268722504336236,-1.6238099643233825,2.852426586643362
32.5905,-1.9851653599724952,-1.4607751175173205,1.9246053336301956,-2.026895555711558,-1.6238197270116024,2.85243775841031
32.5944,-1.985172213141097,-1.460768597987343,1.924768930696828,-2.026917990628776,-1.6238291152115827,2.8524485810750333
32.5984,-1.9851788198901457,-1.4607169527785047,1.925047937770692,-2.0270493121666537,-1.6238381447879917,2.8524590650911494
32.6026,-1.9851851900433,-1.4606662416133311,1.9253300058121825,-2.0271784861883773,-1.6238468308958527,2.8524692206876554
32.6067,-1.9851913330043174,-1.4606165118477412,1.9256130796714783,-2.0273052116036236,-1.6238551880116388,2.8524790578640378
32.6106,-1.9851972577752184,-1.4605678033896876,1.9258953127205034,-2.027429232168312,-1.6238632299632505,2.8524885863866265
32.6145,-1.9852029729737386,-1.460520149209278,1.9261750693260182,-2.027550333568793,-1.6238709699588831,2.8524978157860668
32.6186,-1.9852084868500897,-1.460473575842801,1.9264509224343973,-2.0276683403771236,-1.6238784206147903,2.852506755355786
32.6226,-1.9852138073030408,-1.4604281038866065,1.9267216471551825,-2.02778311294625,-1.6238855939819596,2.8525154141513633
32.6265,-1.98521894189534,-1.4603837484774826,1.926986211202884,-2.0278945443035177,-1.6238925015717194,2.8525238009906966
32.6306,-1.9852238978685002,-1.4603405197567918,1.9272437629984176,-2.0280025570909848,-1.623899154380296,2.8525319244548837
32.6345,-1.9852286821569571,-1.4603468067982532,1.9276494303894107,-2.0282368655736556,-1.6239055629123498,2.8525397928897305
32.6386,-1.9852333014016337,-1.4603528493518185,1.9280474222249384,-2.0284674640857747,-1.623911737203511,2.8525474144078142
32.6429,-1.9852377619629191,-1.460358659366248,1.9284357186378325,-2.028693501499952,-1.6239176868419511,2.852554796891036
32.6464,-1.9852420699330906,-1.4603642480769181,1.9288126785691928,-2.0289142621291063,-1.6239234209890117,2.8525619479935895
32.6509,-1.985246231148192,-1.4603696260555772,1.9291770099803607,-2.02912915678836,-1.6239289483989259,2.8525688751453053
32.6546,-1.9852502511993944,-1.4603748032561712,1.9295277370708799,-2.0293377130279375,-1.623934277437661,2.8525755855553
32.6586,-1.985254135443854,-1.4603797890570842,1.9298641661089608,-2.0295395649015777,-1.623939416100916,2.8525820862158997
32.6628,-1.9852578890150914,-1.4603845923001082,1.930185851175131,-2.0297344425775856,-1.623944372031301,2.8525883839067805
32.6666,-1.985261516832906,-1.4603896736726596,1.9306778373346192,-2.0300756431140745,-1.6239491525347338,2.8525944851992997
32.6708,-1.9852650236128502,-1.4603945717908777,1.9311512397454649,-2.030408516669618,-1.6239537645960813,2.852600396460972
32.6744,-1.9852684138752752,-1.4603992949135682,1.931604683241013,-2.030731833878104,-1.623958214894079,2.8526061238600673
32.6786,-1.9852716919539704,-1.4604038508414898,1.932037250096144,-2.0310446235291817,-1.623962509815554,2.8526116733702964
32.6827,-1.9852748620044134,-1.4604082469472448,1.9324484176273182,-2.0313461485720574,-1.6239666554689853,2.8526170507755606
32.6865,-1.985277928011645,-1.4604124902029547,1.9328379982464357,-2.031635881357312,-1.6239706576974269,2.8526222616747448
32.6906,-1.985280893797787,-1.4604165872059043,1.9332060833683098,-2.0319134789407625,-1.623974522090822,2.8526273114865286
32.6944,-1.985283763029219,-1.460420544202317,1.9335529920686296,-2.0321787590916873,-1.623978253997734,2.852632205454204
32.6985,-1.9852426580209819,-1.4604243714352825,1.9340868889501825,-2.0326094463926316,-1.623981858536525,2.8526369486504772
32.7027,-1.985203442417342,-1.4604280700370653,1.9345931366515592,-2.0330243086756075,-1.6239853406059976,2.8526415459822436
32.7064,-1.9851659904203267,-1.4604316453336441,1.9350713800955428,-2.0334222655742726,-1.623988704895535,2.8526460021953257
32.7104,-1.9851301865225102,-1.4604351023788344,1.935521688939027,-2.0338025900829524,-1.6239919558947544,2.8526503218791586
32.7146,-1.9850959245287927,-1.4604384459707778,1.9359444764143248,-2.0341648617075943,-1.6239950979027,2.8526545094714173
32.7186,-1.9850631066842197,-1.4604416806672926,1.936340426691403,-2.0345089214709247,-1.6239981350365973,2.852658569262574
32.7225,-1.9850316428949666,-1.4604448108001744,1.9367104311279562,-2.034834829727355,-1.6240010712401873,2.852662505400384
32.7265,-1.9850014500313393,-1.460447840488525,1.9370555333107775,-2.035142827408421,-1.6240039102916617,2.8526663218942887
32.7306,-1.9849724513031155,-1.4604507736511836,1.9373768824675677,-2.035433301044713,-1.6240066558112192,2.8526700226197357
32.7346,-1.984944200229042,-1.4604949351833907,1.9376779002597484,-2.0358068108660063,-1.6240093112682579,2.852673611322405
32.7385,-1.98491702538065,-1.4605370632734056,1.9379575015930175,-2.036159809870051,-1.6240118799882246,2.8526770916223496
32.7426,-1.9848906048121147,-1.4605772955467449,1.93821694750995,-2.0364926247581163,-1.624014365159136,2.8526804670180335
32.7468,-1.984864517744073,-1.4606157582685484,1.9384574897461724,-2.036805746913496,-1.624016769837788,2.8526837408902783
32.7507,-1.9848387873566102,-1.4606525674336281,1.938680354639621,-2.037099795336257,-1.6240190969556665,2.8526869165061086
32.7545,-1.984813434258509,-1.460687829737018,1.9388867310089086,-2.0373754844440555,-1.6240213493245779,2.852689997022498
32.7585,-1.9847884766186579,-1.460721887422074,1.9390777613447412,-2.0376335965019714,-1.6240235296420098,2.852692985490017
32.7630,-1.9847639302981093,-1.4607556382987463,1.9392545357303537,-2.0378749583482074,-1.6240256404962365,2.852695884856378
32.7666,-1.9847398049561484,-1.4607894284814764,1.9394181092942584,-2.038001368168615,-1.6239846270750486,2.8526986979698856
32.7705,-1.984716116294325,-1.4608228265897336,1.9395694347389507,-2.038118726886281,-1.6239454825583903,2.852701427582783
32.7744,-1.984692874041263,-1.4608557948418543,1.939709428561797,-2.0382276952839593,-1.6239080828854828,2.852704076354503
32.7786,-1.984670086133624,-1.460888299499463,1.9398389486295813,-2.0383288907243395,-1.6238723141072273,2.8527066468548203
32.7825,-1.98464775883882,-1.4609203106708952,1.9399587954042614,-2.0384228887078195,-1.623838071428628,2.852709141566912
32.7865,-1.9846258968740866,-1.4609518021105186,1.9400697137767393,-2.0385102246763527,-1.62380525835467,2.8527115628903177
32.7906,-1.984604503521541,-1.460982751016008,1.9401723953326655,-2.0385913959782496,-1.6237737859271335,2.8527139131438126
32.7944,-1.9845835807389343,-1.4610131378254034,1.9402674809085847,-2.0386668639260344,-1.6237435720414954,2.8527161945681847
32.7984,-1.984520107557141,-1.4610429502776638,1.9403555635250165,-2.0387361367849977,-1.6237141678244187,2.8527184093289284
32.8027,-1.9844572112394807,-1.4610721703848364,1.9404371905973976,-2.0388005893365237,-1.623685895226994,2.852720559518846
32.8064,-1.9843950137598168,-1.4611007871014248,1.9405128674056888,-2.038860583547381,-1.6236580361840542,2.852722647160566
32.8106,-1.9843336242319616,-1.461128791838009,1.9405830596920086,-2.038916453779587,-1.6236305247033678,2.8527246742089787
32.8147,-1.9842731394588649,-1.461156178277054,1.9406481964020001,-2.038968508728516,-1.6236033864353234,2.85272664255359
32.8186,-1.9842136445270542,-1.4611829421951492,1.9407086723280722,-2.0390170332712296,-1.623576644200592,2.852728554020795
32.8226,-1.9841552134339921,-1.4612090812922065,1.9407648506352797,-2.0390622902183995,-1.6235503181337905,2.852730410376076
32.8264,-1.9840979097372742,-1.4612345950280046,1.9408170652574535,-2.0391045219663355,-1.6235244258282249,2.8527322133261266
32.8306,-1.9840417872158473,-1.461259484466365,1.9408656231565293,-2.039143952048094,-1.6234989824805528,2.8527339645208993
32.8346,-1.9839863970934632,-1.4612837521720112,1.9410014390407815,-2.039180778189262,-1.6234323832603081,2.852735665555588
32.8385,-1.9839322737614111,-1.4613074019349772,1.9411286601930202,-2.0392151993725194,-1.6233660810287072,2.8527373179725357
32.8427,-1.9838794469345735,-1.4613304387746253,1.9412478006287825,-2.039247390824634,-1.623300234155907,2.852738923263081
32.8463,-1.9838279389970408,-1.4613528687696056,1.9413593537329965,-2.0392775141417947,-1.623234986314353,2.8527404828693377
32.8505,-1.9837777656272797,-1.4613746989412006,1.9414637910040686,-2.0393057183711196,-1.6231704669205924,2.852741998185911
32.8544,-1.9837289364001212,-1.4613959371442382,1.9415615613125883,-2.039332141010598,-1.6231067916581399,2.8527434705615544
32.8584,-1.9836814553627786,-1.4614165919653694,1.941653090579669,-2.039356908932299,-1.6230440630651795,2.85274490130077
32.8629,-1.9836353215828313,-1.4614366726284804,1.9417387817930987,-2.0393801392337023,-1.622982371172168,2.852746291665347
32.8665,-1.9835905244736989,-1.4614561889074371,1.941996371890918,-2.0394019399447085,-1.6229213109388072,2.8527476428758525
32.8704,-1.983547059966072,-1.4614751510435828,1.9422406255703135,-2.0394224109856696,-1.6228614346344072,2.8527489561130617
32.8745,-1.983504915184848,-1.4614935696723261,1.9424718340420046,-2.039441644590158,-1.622802800519738,2.852750232519342
32.8784,-1.9834640741650453,-1.4615114557538693,1.9426903593275013,-2.0394597259972564,-1.622745456965243,2.8527514731999877
32.8825,-1.983424518248354,-1.4615288205101076,1.9428966180478326,-2.039476734012146,-1.6226894431712153,2.8527526792245035
32.8863,-1.9833862264499833,-1.4615456753669234,1.943091067325971,-2.039492741520934,-1.622634789877311,2.8527538516278454
32.8904,-1.983349175796678,-1.4615620319015707,1.9432741926690098,-2.039507815963304,-1.622581520055424,2.852754991411614
32.8944,-1.9833133416369455,-1.4615779017948456,1.943446497672933,-2.0395220197663493,-1.6225296495810309,2.8527560995452093
32.8983,-1.9832786978717762,-1.4615932967877538,1.9438873322296966,-2.0395354107420127,-1.6225302371590014,2.8527571769669375
32.9028,-1.983245217373039,-1.4616082286423628,1.9443088598144893,-2.0395480424546224,-1.6225308015459727,2.8527582245850858
32.9066,-1.9832128720563231,-1.4616227091066056,1.9447104451864117,-2.0395599645539475,-1.6225313438436606,2.85275924327895
32.9107,-1.9831816331469292,-1.4616367498827183,1.9450917827816274,-2.0395712230836125,-1.6225318650920828,2.852760233899833
32.9145,-1.9831514713704,-1.4616503625990767,1.9454528445107508,-2.0395818607634433,-1.622532366273509,2.8527611972720006
32.9187,-1.983122357123254,-1.4616635587851807,1.9457938314769092,-2.039591917248606,-1.622532848316129,2.8527621341936102
32.9227,-1.9830942606253033,-1.4616763498495478,1.946115130191573,-2.039601429367486,-1.6225333120974612,2.8527630454375976
32.9267,-1.9830671520548988,-1.4616887470602913,1.9464172735539642,-2.0396104313400847,-1.6225337584475197,2.852763931752538
32.9305,-1.9830410016684066,-1.4617007615281739,1.9467009066209355,-2.03961895497858,-1.6225341881517603,2.852764793863475
32.9345,-1.9830157799046424,-1.461712404191932,1.9470708962897,-2.039627029871537,-1.6224867044175633,2.8527656324727166
32.9386,-1.9829914574781136,-1.4617236858056832,1.9474190906890323,-2.0396346835531807,-1.6224403904546985,2.8527664482606068
32.9428,-1.9829680054568684,-1.4617346169282404,1.9477460777532043,-2.0396419416589286,-1.62239525798145,2.852767241886267
32.9463,-1.9829453953313974,-1.461745207914165,1.9480525785030331,-2.0396488280683975,-1.6223513137547936,2.852768013988311
32.9505,-1.982923599072901,-1.4617554689064045,1.9483394116018367,-2.039655365036908,-1.6223085600348597,2.852768765185535
32.9545,-1.9829025891824088,-1.4617654098303672,1.9486074632278738,-2.0396615733164594,-1.622266995026483,2.8527694960775825
32.9583,-1.9828823387316403,-1.461775040389303,1.9488576618410207,-2.0396674722670585,-1.622226613296894,2.852770207245585
32.9625,-1.9828628213964288,-1.4617843700608601,1.9490909573657782,-2.039673079959207,-1.62218740616901,2.852770899252781
32.9663,-1.9828440114834625,-1.4617934080947048,1.949412514037378,-2.0396784132682875,-1.6221488568805678,2.852732933203637
32.9705,-1.9828258839510775,-1.4618021635110945,1.9497134184115288,-2.0396834879615233,-1.6221114674332138,2.852696585075641
32.9745,-1.9828084144246962,-1.4618106451003061,1.949994575593666,-2.0396883187781234,-1.6220752220232144,2.8526617509819654
32.9783,-1.9827915792075612,-1.461818861422826,1.9502569432940262,-2.0396929195031825,-1.6220401028333427,2.852627331102499
32.9824,-1.9827753552872824,-1.4618268208102188,1.9505015082915467,-2.0396973030358496,-1.6220060903154643,2.8525932466225865
32.9864,-1.9827597203387033,-1.4618345313665957,1.950729267257063,-2.0397014814522336,-1.6219731634505805,2.852559541467362
32.9905,-1.982744652723537,-1.4618420009706141,1.9509412113994675,-2.039705466063481,-1.6219412999872405,2.852526255226174
32.9946,-1.982730131487191,-1.4618492372779386,1.951138314417155,-2.0397092674694144,-1.62191047665933,2.8524934233414063
32.9983,-1.9827663068108834,-1.4618562477241075,1.9513225572865254,-2.03977086973837,-1.6219317312186272,2.8524606676026556
33.0030,-1.982800748644356,-1.461863039527749,1.9514937550513896,-2.0398302978357656,-1.6219520347955678,2.852428427135627
33.0066,-1.9828335717904166,-1.461869619694098,1.9516527849121472,-2.039887591772689,-1.6219714440981965,2.8523967271036734
33.0107,-1.9828648816843992,-1.4618759950187665,1.9518004826689022,-2.0399427957338063,-1.6219900116588164,2.8523655892365785
33.0147,-1.9828947752834478,-1.4618821720917312,1.9519376406986158,-2.039995957348896,-1.6220077861925397,2.8523350320387633
33.0186,-1.9829233418598637,-1.4618881573014952,1.9520650070111665,-2.0400471270339122,-1.6220248129209158,2.8523050709953948
33.0229,-1.9829506637100824,-1.461893956839395,1.952183285157806,-2.0400963573978923,-1.6220411338644314,2.8522757187750636
33.0265,-1.9829768167893078,-1.4618995767040204,1.9522931348011467,-2.040143702711775,-1.6220567881072256,2.8522469854278945
33.0308,-1.983001871280519,-1.4619050227057222,1.9523951727874407,-2.0401892184350996,-1.6220718120369664,2.8522188785781433
33.0344,-1.9830693750426756,-1.4619103004711795,1.952489984302603,-2.0402335511042686,-1.6220866980997726,2.85219139920284
33.0386,-1.9831331900365115,-1.46191541544801,1.9525780948029499,-2.0402761481635476,-1.622100999501261,2.8521645550987804
33.0425,-1.9831936004101478,-1.4619203729093992,1.9526600023460443,-2.040317066302326,-1.6221147469848953,2.8521383477079354
33.0465,-1.9832508639959565,-1.461925177958734,1.9527361691914713,-2.040356362095498,-1.6221279692645045,2.852112776747656
33.0505,-1.983305215158164,-1.4619298355342234,1.9528070238397077,-2.0403940917470975,-1.6221406931815088,2.852087840367034
33.0544,-1.9833568672887762,-1.4619343504134965,1.9528729630789592,-2.0404303108698234,-1.6221529438483209,2.8520635352951564
33.0587,-1.9834060862156935,-1.461938727218161,1.9529343540069453,-2.0404650742970802,-1.622164744779279,2.8520398569811984
33.0627,-1.9834552187018215,-1.4619429704183142,1.9529915360028631,-2.040498435924348,-1.6221761180103236,2.85201679972639
33.0665,-1.9835868828263148,-1.4619470843369993,1.9530448227215922,-2.040530454394992,-1.6221870885007224,2.8519943567623907
33.0705,-1.983721610815941,-1.4619510731545955,1.9530945036410694,-2.04056117533309,-1.6221976711896011,2.851972520504882
33.0745,-1.9838585983054342,-1.4619549409131394,1.953140846079286,-2.040590649122027,-1.6222078843079764,2.851951282523398
33.0786,-1.983997092079999,-1.461958691520567,1.9531840967388807,-2.0406189248101105,-1.622217744993946,2.851930633688608
33.0829,-1.9841363931890432,-1.461962328754876,1.9532244832520302,-2.0406460500580113,-1.6222272693702469,2.8519105642659146
33.0865,-1.9842758588776392,-1.4619658562682039,1.9532622156291628,-2.040672071100739,-1.6222364726155618,2.8518910640021082
33.0903,-1.98441490345584,-1.461969277590815,1.953297487612881,-2.040697032722357,-1.6222453690301384,2.8518721222053602
33.0943,-1.9845529982340535,-1.461972596134999,1.9533304779396448,-2.040720978241799,-1.6222539720962248,2.851853727818874
33.0983,-1.984746887697057,-1.4619758151988758,1.9533613515134227,-2.0407439495649835,-1.622262294574578,2.851835869488032
33.1027,-1.9849401901873,-1.4619789379701058,1.9533902604910587,-2.0407659870164627,-1.622270348432028,2.8518185356236927
33.1064,-1.985132013698273,-1.4619819675295056,1.9534173452921824,-2.0407871295244777,-1.622278145014283,2.8518017144572747
33.1104,-1.9853215692007065,-1.461984906854569,1.9534427355295647,-2.0408074145790285,-1.6222856950474702,2.851785394092644
33.1145,-1.9855081676853048,-1.4619877588228907,1.953466550868888,-2.0408268782538186,-1.6222930086786949,2.8517695625527444
33.1184,-1.9856912159720723,-1.4619905262154962,1.9534889018216308,-2.040845555232424,-1.622300095513577,2.851754207821765
33.1227,-1.9858702115712306,-1.4619932117200758,1.9535098904755746,-2.040863478837935,-1.622306964651019,2.8517393178831187
33.1263,-1.9860447368557366,-1.4619958179341253,1.9535296111672917,-2.040880681065406,-1.6223136247154322,2.8517248807535345
33.1306,-1.986214452776806,-1.4619983473679927,1.9535481511008137,-2.040897192616523,-1.6223200838866265,2.8517108845135226
33.1345,-1.9864487229652392,-1.4619595511175811,1.9534913505020606,-2.0409683230813966,-1.622326349927947,2.8516973173344784
33.1384,-1.986677375505585,-1.461922461188441,1.9534383064285938,-2.041037356877617,-1.622332430210858,2.851684167502696
33.1427,-1.9868997984119567,-1.4618869667509888,1.9533887042588645,-2.041104287143567,-1.6223383317400943,2.851671423440481
33.1465,-1.9871155038912343,-1.4618529658240675,1.9533422608049893,-2.041169116366407,-1.622344061175535,2.851659073724641
33.1506,-1.9873241172016,-1.461820364454736,1.9532987206951036,-2.0412318553173847,-1.6223496248529359,2.851647107102531
33.1545,-1.9875253653718785,-1.4617890759848677,1.9532578532250084,-2.041292522054806,-1.622355028803236,2.8516355125058768
33.1588,-1.9877190660539379,-1.4617590203942579,1.9532194496115698,-2.0413511409957534,-1.6223602787705504,2.8516242790625475
33.1629,-1.9879051167224897,-1.4617295531964603,1.9531833205909754,-2.041407742056503,-1.6223653802289437,2.851613396106469
33.1665,-1.9880842612135412,-1.4617000413308785,1.9531486514162195,-2.041462938107146,-1.6224077361431823,2.851602853185835
33.1705,-1.988255728874233,-1.4616709015245783,1.9531159685126538,-2.0415161743917802,-1.6224493152524408,2.8515926400697724
33.1743,-1.9884195948673944,-1.4616421617296877,1.9530851262704463,-2.0415674922968137,-1.6224906282040934,2.851582746753607
33.1783,-1.9885759776553664,-1.4616138467810669,1.953055991904242,-2.0416169360704552,-1.6225316045525355,2.8515731634628634
33.1824,-1.9887250314680123,-1.4615859785560037,1.9530284441482686,-2.041664552264116,-1.6225721801804835,2.851563880656122
33.1864,-1.9888669395312921,-1.4615585761352339,1.9530023721013645,-2.041710389229631,-1.622612297078627,2.8515548890268465
33.1905,-1.9890019080358512,-1.4615316559639404,1.9529776742027898,-2.041754496668909,-1.6226519031043931,2.851546179504294
33.1944,-1.9891301608126777,-1.4615052320115618,1.952954257322355,-2.0417969252325507,-1.622690951724396,2.8515377432536
33.1983,-1.989251942611667,-1.4614793117517586,1.9529320302127913,-2.0419564254576623,-1.6227298279314364,2.8515295716751323
33.2030,-1.989367490926071,-1.4614539088958332,1.952910920312292,-2.042112828196858,-1.6227680678476715,2.851521656403193
33.2064,-1.9894770569739075,-1.4614290309248272,1.952890855242333,-2.042265763503473,-1.6228056389968497,2.851513989304154
