t_rel_s,fx,fy,fz,tx,ty,tz
13.1626,-1.87057,4.13169,-0.84393,0.17203,0.00602,-0.10086
13.1726,-2.03207,4.43286,-0.74220,0.15626,0.02928,-0.10115
13.1824,-1.20428,3.87893,-0.26479,0.18168,0.04227,-0.09070
13.1927,-1.89498,4.02070,-0.07484,0.17612,0.02357,-0.09916
13.2024,-2.28643,3.97022,-0.16960,0.16423,-0.02190,-0.10928
13.2122,-0.91467,4.07378,-0.36246,0.17109,0.06900,-0.10463
13.2223,-0.54214,3.58121,-0.43042,0.17680,0.05707,-0.09926
13.2328,-0.34750,3.61129,-0.66516,0.16037,0.07248,-0.10374
13.2425,0.17302,3.66291,-0.21979,0.17671,0.07635,-0.10652
13.2525,0.94918,3.62392,0.07692,0.17844,0.12923,-0.10502
13.2626,0.21092,4.07143,0.41024,0.16898,0.07925,-0.10159
13.2726,0.22827,3.73208,0.66652,0.18203,0.06989,-0.10575
13.2825,0.69431,3.29037,0.75179,0.18470,0.09521,-0.10874
13.2926,0.39175,4.13983,0.69757,0.17381,0.10624,-0.10874
13.3025,0.11079,4.45372,0.11695,0.16419,0.07825,-0.11080
13.3124,1.17361,4.00278,0.10083,0.16732,0.12664,-0.10864
13.3230,0.39726,3.63255,0.34058,0.17060,0.10535,-0.11095
13.3327,-0.02973,3.99305,0.05416,0.15352,0.09074,-0.11389
13.3425,0.69718,3.94985,0.10719,0.17594,0.09021,-0.11341
13.3526,-0.26963,4.35666,-0.01847,0.16082,0.07039,-0.11050
13.3625,-0.39866,4.04545,0.27176,0.17144,0.06402,-0.11917
13.3724,-0.12658,4.14212,0.30325,0.17327,0.06581,-0.11655
13.3827,0.13262,3.82295,0.21904,0.17210,0.09846,-0.12158
13.3925,-0.09686,4.04293,0.59171,0.16902,0.07507,-0.12039
13.4025,-0.61097,4.20248,0.33377,0.16330,0.03681,-0.11924
13.4125,-0.27108,4.54833,0.35410,0.16075,0.08440,-0.11503
13.4226,-0.97262,4.58542,0.82239,0.16015,0.03637,-0.11904
13.4325,-1.78454,4.90819,0.95136,0.14623,0.01275,-0.12107
13.4425,-0.98930,4.53635,0.82405,0.15174,0.05797,-0.11645
13.4525,-1.76109,4.67390,1.31746,0.14015,0.02430,-0.11316
13.4626,-1.99194,4.77449,1.09636,0.14682,0.01262,-0.11097
13.4724,-2.12957,4.51829,0.93282,0.15675,0.01753,-0.11764
13.4830,-1.62309,4.42296,0.95105,0.15963,0.03308,-0.11061
13.4926,-2.21360,4.57786,0.83540,0.15542,0.02988,-0.11313
13.5026,-2.81119,5.00689,0.54011,0.13213,-0.03453,-0.11530
13.5126,-0.64786,4.79419,0.16682,0.14202,0.06849,-0.10458
13.5225,-0.82091,3.31729,0.59677,0.20019,0.06534,-0.11419
13.5325,-1.52961,3.89117,0.70283,0.17937,0.02480,-0.11360
13.5426,0.13964,3.87040,-0.06773,0.17490,0.05975,-0.10655
13.5524,-0.00012,3.81394,-0.02599,0.16397,0.08128,-0.10711
13.5626,-0.63425,3.71137,-0.05924,0.18540,0.04832,-0.10939
13.5727,-0.38320,3.52982,-0.00625,0.17427,0.06965,-0.10459
13.5825,0.14873,3.41699,-0.18979,0.18921,0.09627,-0.10692
13.5923,0.42211,3.35459,-0.29441,0.18641,0.08744,-0.10091
13.6024,0.23416,3.69955,-0.40335,0.18177,0.07046,-0.10343
13.6125,1.59237,3.51406,-0.78228,0.19616,0.11273,-0.10672
13.6225,0.57984,3.28857,-0.54656,0.19659,0.09434,-0.10456
13.6325,0.19430,3.48217,0.19965,0.19151,0.07492,-0.10073
13.6424,1.22034,3.49774,-0.41919,0.19226,0.10348,-0.10503
13.6523,0.37391,3.22642,-0.14507,0.17961,0.06580,-0.09810
13.6628,0.14397,3.77989,-0.20983,0.16843,0.07107,-0.10135
13.6724,0.11705,3.41641,0.10827,0.19434,0.07511,-0.10477
13.6825,0.82002,3.74035,-0.03218,0.19594,0.09665,-0.10024
13.6925,-0.36165,3.54266,0.19169,0.19388,0.06427,-0.10656
13.7025,-0.71003,3.47380,0.26167,0.20358,0.01364,-0.10957
13.7123,-0.51437,4.25617,-0.06780,0.16958,0.05504,-0.10519
13.7225,-1.57077,4.33253,0.36490,0.17891,0.03594,-0.11052
13.7324,-2.46164,4.61455,1.20182,0.17356,-0.01842,-0.10535
13.7425,-0.99877,3.73687,0.63415,0.18617,0.03542,-0.10801
13.7524,-1.59148,4.41627,0.50023,0.18076,0.02693,-0.10279
13.7625,-1.83989,4.42316,0.36080,0.16723,-0.00190,-0.10707
13.7725,-1.57626,4.18889,0.19676,0.17766,0.02141,-0.10804
13.7825,-0.77034,4.32449,-0.15703,0.17240,0.04609,-0.10358
13.7925,-1.07563,3.82121,-0.52158,0.17540,0.03647,-0.10141
13.8025,-1.35980,3.93805,-0.90110,0.16747,0.01384,-0.10583
13.8124,-0.22656,3.58676,-1.11587,0.17530,0.06723,-0.10895
13.8224,0.36369,3.07624,-1.31126,0.20105,0.07380,-0.10324
13.8324,0.39418,2.73326,-1.91513,0.20242,0.07699,-0.10497
13.8424,0.30041,3.17502,-1.85042,0.20349,0.07047,-0.10004
13.8523,1.21676,2.35143,-1.89082,0.22035,0.09146,-0.10593
13.8625,0.89894,2.81070,-1.79892,0.20608,0.08663,-0.09939
13.8726,0.78668,2.92730,-1.82048,0.20174,0.10510,-0.09986
13.8827,0.69601,2.89103,-1.63803,0.20194,0.07725,-0.10873
13.8925,0.97286,2.92239,-1.30850,0.20722,0.10440,-0.09883
13.9030,1.39083,3.19682,-1.73398,0.19490,0.09482,-0.10525
13.9125,1.07727,3.41564,-1.30340,0.19569,0.10253,-0.10995
13.9228,0.93058,3.20787,-1.06089,0.20241,0.08949,-0.10147
13.9326,0.90645,4.00628,-1.08465,0.17421,0.11526,-0.10448
13.9426,0.42388,3.61317,-0.18090,0.18327,0.08291,-0.10285
13.9525,0.43025,4.16439,0.15519,0.17569,0.09810,-0.09451
13.9627,0.26988,4.72898,0.65620,0.15913,0.07153,-0.10455
13.9725,0.42861,4.46311,1.06664,0.17096,0.07796,-0.09875
13.9824,0.09020,4.93750,1.37850,0.15711,0.07566,-0.09999
13.9926,-0.38533,4.70261,1.02114,0.15040,0.06842,-0.10319
14.0026,-0.16481,4.89979,1.07377,0.14723,0.05555,-0.09772
14.0125,-0.37169,4.99215,0.90035,0.13829,0.06174,-0.10387
14.0224,-0.19206,4.74772,0.76953,0.14553,0.06127,-0.09867
14.0326,-0.42206,4.49616,0.61707,0.15678,0.06549,-0.09875
14.0424,-0.52167,4.67792,0.96676,0.15894,0.05363,-0.10079
14.0523,-0.56770,4.25076,0.71866,0.15723,0.06604,-0.10345
14.0625,-0.41433,3.78171,0.69716,0.17486,0.05545,-0.10191
14.0725,-0.36703,3.98958,0.31976,0.17600,0.06515,-0.10449
14.0825,-0.70194,3.75259,0.05154,0.16037,0.05933,-0.09983
14.0924,-0.38122,3.37464,-0.33991,0.19037,0.05408,-0.10372
14.1026,-0.49803,3.86418,-0.70522,0.17103,0.06383,-0.10192
14.1126,-0.34024,3.50608,-0.95294,0.17975,0.05303,-0.10345
14.1229,-0.27640,3.01340,-0.77483,0.20886,0.06175,-0.09876
14.1325,-0.45160,2.90247,-0.85241,0.18475,0.06654,-0.10091
14.1424,-0.51177,3.33137,-0.35641,0.19555,0.05471,-0.10632
14.1525,-0.42280,3.30887,-0.80560,0.17927,0.05903,-0.10020
14.1626,-0.88777,3.03277,-0.72256,0.18362,0.06798,-0.10415
14.1724,-0.44109,2.93883,-0.32468,0.18715,0.04945,-0.09989
14.1827,-0.65219,3.37281,-0.16587,0.18168,0.04665,-0.10205
14.1925,-0.35950,3.25065,-0.19611,0.17027,0.05801,-0.09963
14.2025,-0.66891,3.35980,-0.04917,0.17910,0.05280,-0.09423
14.2126,-0.58152,3.25071,0.23626,0.17965,0.04729,-0.10357
14.2227,-0.40016,3.52391,0.19010,0.17030,0.05136,-0.09464
14.2323,-0.85936,3.90126,-0.18606,0.16269,0.05629,-0.09187
14.2424,-0.69423,3.76680,-0.04140,0.16500,0.04970,-0.07316
14.2525,-0.26660,3.90736,-0.57482,0.15442,0.04058,-0.05183
14.2625,-0.26903,3.52505,-0.65326,0.16228,0.06000,-0.02969
14.2767,-0.65271,3.25756,-0.28242,0.17339,0.05026,0.00341
14.2877,-0.40954,3.95332,-0.34029,0.15818,0.04873,0.02817
14.2984,-0.47525,3.15333,0.18608,0.17169,0.06839,0.05355
14.3067,-0.38953,3.77113,0.17790,0.16560,0.06862,0.08831
14.3178,-0.42702,3.87355,0.10600,0.15118,0.06070,0.11344
14.3276,-0.44244,3.65898,0.10151,0.14735,0.06238,0.10454
14.3363,-0.56343,3.90562,-0.16053,0.13778,0.07063,0.10530
14.3466,-0.68450,3.28461,-0.21567,0.15169,0.06159,0.10350
14.3545,-0.57310,3.91569,-0.41080,0.11777,0.05561,0.10861
14.3645,-0.33845,3.43407,-0.13019,0.15123,0.06730,0.11119
14.3756,-0.62016,4.06826,-0.29064,0.12602,0.06020,0.11073
14.3854,-0.75611,3.57643,-0.09510,0.11723,0.06736,0.10774
14.3964,-0.59937,3.65374,0.04634,0.14628,0.06036,0.10852
14.4049,-0.79388,3.89943,-0.37059,0.11254,0.06071,0.10585
14.4149,-0.85236,3.79709,-0.36199,0.11878,0.07142,0.10660
14.4239,-0.90555,3.77011,-0.26780,0.12904,0.06567,0.09906
14.4342,-0.93017,3.98574,-1.04824,0.11775,0.05664,0.10277
14.4448,-0.96194,3.45834,-0.74488,0.13872,0.06266,0.10531
14.4538,-1.42845,3.32916,-1.12175,0.12105,0.06713,0.10502
14.4638,-1.13949,3.06793,-0.90501,0.13579,0.05392,0.10737
14.4731,-1.24555,3.20553,-0.57532,0.13407,0.06559,0.10385
14.4839,-1.41782,3.33910,-0.53676,0.12595,0.04735,0.10652
14.4940,-0.91256,3.05692,-0.46029,0.14469,0.05180,0.10293
14.5032,-1.21552,3.59314,-0.83945,0.11905,0.06176,0.10113
14.5133,-1.05223,3.21957,-1.03809,0.11991,0.05309,0.10122
14.5233,-0.59314,2.88242,-0.99233,0.15288,0.07375,0.09560
14.5327,-0.72621,3.83508,-1.53815,0.10218,0.08184,0.10153
14.5434,-0.94901,3.24515,-1.19761,0.13174,0.07067,0.09066
14.5535,-1.05571,2.87037,-0.68161,0.15173,0.06961,0.09529
14.5635,-0.93931,2.69053,-0.40500,0.15448,0.06936,0.09714
14.5732,-1.13578,3.26429,-0.31413,0.13139,0.05391,0.09509
14.5830,-0.97013,3.56998,0.03386,0.11421,0.06650,0.09446
14.5932,-1.52276,2.81266,-0.15358,0.16141,0.05311,0.09428
14.6029,-1.22745,3.55021,-0.74449,0.13662,0.04937,0.09325
14.6128,-1.44306,3.58117,-0.70855,0.10671,0.05985,0.09692
14.6227,-1.23466,3.48179,-0.38109,0.12811,0.05284,0.09346
14.6331,-2.27048,4.24167,-0.42138,0.09846,0.03783,0.09050
14.6426,-1.76950,3.33371,-0.08641,0.13161,0.05707,0.09106
14.6527,-2.00133,4.31339,0.85851,0.11276,0.04511,0.09000
14.6629,-2.40994,4.68221,1.15510,0.08171,0.03829,0.09688
14.6725,-1.88146,5.07935,0.95911,0.06938,0.02424,0.09338
14.6830,-1.98692,4.09747,1.11701,0.11658,0.02142,0.09785
14.6927,-1.72783,4.49956,0.25110,0.10873,0.06263,0.10032
14.7028,-3.00956,4.22358,-0.09735,0.11297,0.00208,0.09553
14.7128,-1.67807,5.17695,-0.77638,0.06415,0.06466,0.09207
14.7227,-1.88562,4.36061,-0.22710,0.09474,0.03329,0.09368
14.7332,-2.11657,4.05390,0.16138,0.12677,0.02341,0.09254
14.7428,-1.52970,3.32421,0.55781,0.14589,0.03445,0.09443
14.7530,-0.90216,3.61447,1.20397,0.12388,0.07271,0.09377
14.7627,-2.16907,4.19113,1.00673,0.10976,0.03207,0.09582
14.7726,-1.22630,3.79575,0.74150,0.13407,0.07340,0.10253
14.7828,-0.36573,3.28447,0.84614,0.15398,0.07256,0.09207
14.7929,-1.48755,3.82535,0.18099,0.12133,0.04805,0.09666
14.8025,-1.81962,3.49157,0.24583,0.13419,0.03355,0.09236
14.8127,-1.08405,3.83222,0.16883,0.11003,0.08364,0.09234
14.8228,-1.34041,4.22485,0.28283,0.09770,0.04720,0.09423
14.8326,-2.06489,4.79091,-0.00360,0.08528,0.03478,0.09060
14.8426,-0.87749,3.68763,0.02598,0.13148,0.09188,0.09691
14.8526,-0.59046,3.54689,0.04215,0.12049,0.09598,0.10130
14.8625,-0.24792,3.63953,0.08616,0.11775,0.08516,0.09538
14.8726,0.59960,2.86357,-0.11435,0.16803,0.12398,0.09757
14.8826,0.83410,2.54730,-0.00512,0.15898,0.13956,0.09725
14.8926,0.37449,2.65690,0.11947,0.15409,0.11927,0.09493
14.9026,0.75621,3.54372,-0.42584,0.12714,0.13054,0.10086
14.9128,0.20524,3.29213,-0.31797,0.12579,0.12520,0.10273
14.9225,0.07413,2.61607,-0.00827,0.16108,0.11740,0.09378
14.9323,-0.51645,3.63964,-0.16559,0.12332,0.09900,0.09489
14.9426,-0.05476,2.88781,-0.04520,0.14600,0.11246,0.09801
14.9526,0.02259,3.88687,0.00517,0.11095,0.12040,0.09906
14.9624,0.02946,3.28964,0.25631,0.14166,0.10862,0.09255
14.9725,-0.07674,3.13532,-0.18729,0.15634,0.09858,0.09235
14.9828,0.25083,3.23220,-0.31310,0.14534,0.12365,0.09550
14.9925,-0.27403,3.36278,-0.39971,0.14668,0.10625,0.09466
15.0025,-0.15532,3.50609,-0.50427,0.13378,0.09730,0.09644
15.0126,-0.08308,3.20389,-0.14022,0.14193,0.11233,0.09975
15.0226,0.23070,2.84455,0.05752,0.16142,0.11019,0.10264
15.0324,-0.15570,4.21053,-0.05572,0.11779,0.09771,0.10199
15.0425,-0.75696,3.23453,0.48461,0.14162,0.09793,0.10037
15.0525,-0.08514,3.80964,0.04888,0.11744,0.10693,0.10563
15.0628,-0.41672,3.43432,0.26033,0.14512,0.09932,0.10474
15.0728,-0.60362,2.78551,0.05872,0.16703,0.08422,0.11049
15.0827,-0.47386,2.94209,0.00516,0.16973,0.09757,0.11000
15.0928,-0.30035,2.32039,-0.06891,0.17892,0.08845,0.11533
15.1026,-0.57210,2.98718,0.09476,0.15215,0.10049,0.12165
15.1126,-0.47645,3.10529,0.10151,0.15347,0.07318,0.12284
15.1226,-0.51654,3.75805,0.06778,0.12282,0.08073,0.12311
15.1325,-0.70805,3.58432,0.14326,0.13724,0.08468,0.12643
15.1426,-0.76272,3.10408,0.30512,0.16165,0.07370,0.12336
15.1525,-0.77220,2.76152,0.19102,0.16351,0.08159,0.12527
15.1626,-0.69895,2.39516,0.37775,0.18495,0.07464,0.12048
15.1724,-0.67337,2.81274,0.44764,0.16183,0.07606,0.12280
15.1825,-0.58206,3.47807,0.42857,0.14914,0.07401,0.12153
15.1926,-0.75331,3.42222,0.80674,0.13378,0.07103,0.12804
15.2023,-0.36582,3.23985,0.93895,0.15750,0.07679,0.11190
15.2125,-0.63008,2.83460,1.09914,0.16788,0.07069,0.12699
15.2222,-0.66169,3.43284,0.98254,0.14241,0.07304,0.12705
15.2325,-0.83050,3.45009,0.92761,0.14328,0.08483,0.11751
15.2424,-1.00248,4.08474,0.70348,0.12531,0.08022,0.11437
15.2524,-1.16606,3.81471,0.68815,0.14227,0.07330,0.11509
15.2630,-0.76827,3.64567,0.45776,0.13328,0.07209,0.12483
15.2725,-0.56472,3.23355,0.86459,0.14999,0.06342,0.11402
15.2825,-0.83865,3.67786,0.41764,0.13878,0.06439,0.11956
15.2924,-0.57569,3.17235,0.31421,0.14234,0.07061,0.12048
15.3027,-0.32593,3.40699,-0.03388,0.14050,0.07632,0.11779
15.3124,-0.72989,2.91044,-0.22119,0.14936,0.07236,0.12306
15.3225,-0.45194,2.91042,-0.67399,0.15503,0.08238,0.11609
15.3324,-0.51517,2.46506,-1.17606,0.16639,0.09521,0.10892
15.3426,-0.83720,2.82901,-0.99550,0.15709,0.07124,0.11160
15.3525,-0.53723,2.60164,-1.13762,0.16740,0.07809,0.11419
15.3626,-0.55686,2.50800,-1.44071,0.16282,0.08665,0.11398
15.3725,-0.30261,2.62814,-1.62855,0.17898,0.06363,0.11399
15.3827,-0.80966,2.19897,-1.83214,0.17278,0.05357,0.11159
15.3926,-0.69392,1.87211,-1.86098,0.19080,0.06435,0.11381
15.4029,-0.41585,3.04659,-2.53551,0.14639,0.07015,0.10533
15.4127,-0.73880,2.46230,-3.04554,0.17043,0.06344,0.11410
15.4228,-0.74779,2.45130,-2.54830,0.16703,0.05997,0.10055
15.4324,-0.02700,2.92444,-2.62072,0.16726,0.07458,0.10337
15.4426,-1.04411,3.19946,-1.53619,0.15421,0.07366,0.11049
15.4527,-0.28618,2.97484,-0.27411,0.17169,0.05366,0.10300
15.4630,0.02155,3.03692,0.50868,0.16296,0.08474,0.10423
15.4727,-0.37826,2.93718,1.25714,0.17480,0.08426,0.10699
15.4826,-0.53113,3.98068,0.59877,0.14251,0.08561,0.11175
15.4926,-0.41449,2.91027,0.20195,0.16091,0.07857,0.10610
15.5025,0.36593,4.01002,-0.28195,0.12529,0.10386,0.10677
15.5125,0.04683,3.09529,0.62626,0.14740,0.07928,0.10823
15.5226,-0.25314,4.14889,1.43816,0.13489,0.06638,0.11639
15.5328,0.62124,3.45002,2.05347,0.14773,0.11477,0.11180
15.5425,-0.47855,3.42955,2.36560,0.13804,0.07959,0.10742
15.5525,-0.70646,3.39381,2.13270,0.15207,0.07072,0.11501
15.5627,-0.03268,3.47546,0.34284,0.13790,0.07965,0.11267
15.5728,-0.78182,3.83348,-0.78853,0.13567,0.05670,0.11377
15.5825,-1.11534,3.61226,-1.04526,0.13592,0.05679,0.11243
15.5924,-0.57034,2.89520,-1.17418,0.15949,0.05751,0.10839
15.6025,0.78261,3.69117,-1.38731,0.12250,0.12464,0.11822
15.6125,-0.70748,3.52625,-1.25477,0.12738,0.04093,0.11073
15.6223,-0.48550,2.97563,-0.76055,0.13776,0.06659,0.11437
15.6326,0.38000,3.05534,-1.58577,0.14059,0.10383,0.11692
15.6424,-0.38516,2.61359,-1.46006,0.14337,0.07744,0.11104
15.6525,-1.18471,3.06914,-1.20042,0.14737,0.03995,0.10923
15.6626,-0.58753,3.20089,-1.99779,0.13038,0.06856,0.11511
15.6726,-0.51452,3.58953,-1.82299,0.12001,0.06958,0.11272
15.6824,-1.32433,3.38899,-0.60091,0.13008,0.05060,0.11362
15.6927,-1.17819,3.22870,0.31714,0.14198,0.04950,0.10253
15.7024,-1.01138,3.92326,1.17528,0.11635,0.07393,0.10943
15.7125,-1.71953,3.77312,1.71397,0.12853,0.04285,0.10018
15.7227,-1.86848,3.84121,1.96434,0.12025,0.03263,0.10201
15.7324,-1.70734,3.94505,1.73176,0.11555,0.04611,0.10606
15.7425,-1.70720,4.08469,0.94516,0.11292,0.03112,0.10488
15.7527,-1.92227,4.40252,0.93532,0.10683,0.03560,0.10326
15.7625,-2.09058,4.07945,1.13900,0.09926,0.03502,0.10534
15.7722,-1.83272,4.38447,1.49268,0.10355,0.04131,0.09751
15.7824,-1.95517,3.93139,2.51507,0.10727,0.03083,0.09827
15.7926,-1.71236,3.37791,2.62948,0.13745,0.03879,0.09980
15.8025,-1.33623,3.78473,2.42124,0.13262,0.04568,0.08256
15.8125,-1.37413,3.92888,2.10931,0.12325,0.06983,0.06206
15.8225,-1.23866,4.72498,1.27853,0.10035,0.04802,0.04289
15.8324,-1.52157,4.54143,0.78372,0.10728,0.05975,0.01761
15.8425,-0.95811,4.14729,0.71984,0.12543,0.05744,-0.00509
15.8524,-1.57197,4.78197,0.65729,0.10940,0.05015,-0.03000
15.8625,-1.16169,4.43053,0.82551,0.11638,0.04840,-0.05172
15.8726,-0.68921,3.70096,1.09819,0.17146,0.05963,-0.07087
15.8829,-0.88793,3.44295,0.86921,0.15508,0.06115,-0.09730
15.8925,-1.01490,3.46013,0.75766,0.16202,0.06690,-0.10161
15.9023,-0.75373,4.08975,0.54773,0.13995,0.05707,-0.10013
15.9126,-0.34510,3.31761,0.58764,0.16354,0.06510,-0.09936
15.9224,-0.50179,3.73488,0.52546,0.15392,0.06384,-0.09391
15.9323,-0.80003,3.98044,0.43414,0.15718,0.06444,-0.09735
15.9425,-0.29116,3.61215,0.10652,0.16840,0.06112,-0.09648
15.9526,-0.74657,3.99456,-0.16620,0.14702,0.06439,-0.08892
15.9626,-0.64262,3.64589,-0.19377,0.16504,0.06137,-0.09185
15.9724,-0.69803,3.66579,-0.20731,0.15326,0.05472,-0.09628
15.9826,-0.57745,3.81954,-0.08544,0.16473,0.05639,-0.09260
15.9924,-0.19169,3.76076,-0.02817,0.17594,0.06619,-0.09804
16.0029,-0.30409,3.85875,-0.15219,0.16857,0.05568,-0.09682
16.0125,-0.56375,3.83360,0.05202,0.16915,0.05816,-0.09649
16.0225,-0.51497,3.83950,-0.27666,0.16745,0.05763,-0.10013
16.0325,-0.61358,3.74014,-0.17346,0.17841,0.06369,-0.09748
16.0426,-0.63873,3.76008,-0.21087,0.17059,0.05896,-0.09927
16.0523,-0.33898,3.53320,-0.05484,0.17831,0.05695,-0.09939
16.0624,-0.47371,3.61192,0.16727,0.17844,0.06617,-0.10182
16.0724,-0.31426,3.11854,0.28630,0.19225,0.06277,-0.10179
16.0824,-0.32514,3.80778,0.15052,0.17491,0.06255,-0.10210
16.0926,-0.56470,3.21472,0.44214,0.20620,0.06664,-0.09919
16.1026,-0.55448,3.55582,0.26093,0.19419,0.06679,-0.10131
16.1124,-0.60573,3.60787,0.25234,0.19818,0.05918,-0.09852
16.1225,-0.61920,3.62662,0.21028,0.19218,0.05877,-0.09955
16.1324,-0.30249,3.57045,0.14964,0.19126,0.05731,-0.10234
16.1427,-0.23363,3.60130,0.01344,0.18910,0.05602,-0.10141
16.1525,-0.47728,3.94927,0.05331,0.19678,0.06076,-0.10254
16.1629,-0.88614,3.86529,-0.11210,0.18370,0.05817,-0.09930
16.1726,-0.72722,4.27844,-0.36056,0.17493,0.05664,-0.10161
16.1826,-0.75636,4.33536,-0.36559,0.17352,0.04778,-0.10025
16.1924,-0.55051,4.77146,-0.34501,0.16113,0.04480,-0.09950
16.2026,-0.85513,4.49503,-0.74928,0.16231,0.05124,-0.10096
16.2127,-0.45125,4.73196,-0.79707,0.15805,0.04667,-0.09535
16.2224,-0.69234,4.59561,-0.63439,0.16572,0.05707,-0.09497
16.2325,-0.90840,4.56404,-0.66060,0.16729,0.05385,-0.09918
16.2425,-0.62401,4.03863,-0.65989,0.16799,0.05533,-0.08750
16.2524,-0.70236,4.04824,-0.71796,0.16243,0.05513,-0.08757
16.2625,-0.70883,4.64168,-1.05595,0.14581,0.05190,-0.05595
16.2724,-0.64589,3.50162,-0.78874,0.18966,0.05365,0.02926
16.2824,-0.60352,4.10255,-0.64650,0.15868,0.05986,0.04038
16.2925,-0.74326,3.93347,-0.41325,0.16915,0.04126,0.07020
16.3029,-0.45349,3.95143,-0.38820,0.16021,0.07844,0.11142
16.3124,-0.26368,4.01877,-0.42890,0.15318,0.07584,0.12116
16.3224,-0.59957,3.90840,-0.31977,0.16906,0.04915,0.10970
16.3323,-1.02396,4.37979,-0.51524,0.12904,0.05046,0.10715
16.3426,-1.13318,3.67599,-0.65477,0.16213,0.04328,0.10687
16.3524,-0.66920,3.44347,-0.73065,0.15565,0.07337,0.11623
16.3625,-1.08127,3.79869,-0.47443,0.13547,0.05299,0.11423
16.3725,-1.05797,3.88891,-0.71673,0.13743,0.05219,0.11121
16.3824,-0.49851,3.80005,-0.52165,0.14720,0.06609,0.09974
16.3926,-0.64150,4.07440,-0.87795,0.14012,0.07010,0.09997
16.4024,-0.95530,3.57592,-0.78379,0.14475,0.06855,0.10607
16.4125,-0.74264,3.67328,-0.99861,0.13729,0.05677,0.10538
16.4224,-0.60232,3.51447,-0.94430,0.13662,0.07589,0.09946
16.4324,-0.45420,4.15755,-1.16901,0.11766,0.08122,0.09553
16.4426,-0.62369,3.75640,-0.99819,0.12975,0.06187,0.09143
16.4525,-0.56730,3.71735,-0.67676,0.13690,0.06865,0.09637
16.4624,-0.81868,3.72468,-0.58088,0.13761,0.06585,0.09880
16.4725,-1.04951,3.36647,-0.76626,0.13762,0.06807,0.10815
16.4826,-0.77187,3.34108,-0.69293,0.13997,0.08171,0.09831
16.4929,-1.16367,3.16462,-0.63643,0.14720,0.06247,0.08677
16.5027,-0.97404,3.05047,-0.47006,0.13927,0.06233,0.09732
16.5125,-0.93517,3.55060,-0.68296,0.14439,0.06596,0.09330
16.5228,-0.96608,3.37850,-0.17692,0.15456,0.06412,0.10028
16.5324,-1.23187,2.82972,-0.13671,0.14940,0.06144,0.09387
16.5424,-0.62332,3.05539,0.04345,0.14740,0.07746,0.09092
16.5526,-0.70127,3.10672,0.15204,0.14721,0.06082,0.08985
16.5625,-1.01937,2.95639,-0.01367,0.14442,0.05315,0.09685
16.5725,-1.09955,2.74947,0.27635,0.15105,0.05158,0.09555
16.5823,-1.30798,2.89457,0.13933,0.15736,0.05098,0.08925
16.5925,-0.91065,3.11965,-0.00877,0.15421,0.06973,0.09367
16.6024,-0.48918,2.63549,0.32225,0.15648,0.06551,0.08780
16.6125,-0.81889,2.62335,0.02720,0.15340,0.06960,0.08760
16.6225,-1.23048,2.90711,0.26283,0.14643,0.05152,0.09654
16.6324,-0.86534,3.24369,0.13433,0.13895,0.06119,0.09049
16.6424,-0.78857,2.79304,-0.09917,0.15074,0.06844,0.09231
16.6525,-0.78357,2.76240,0.16571,0.15130,0.07183,0.09163
16.6625,-0.48167,3.07302,0.16935,0.15172,0.06400,0.09103
16.6724,-0.53118,3.11057,-0.24927,0.13800,0.07772,0.09320
16.6827,-0.93848,3.25729,-0.16673,0.13763,0.05462,0.10044
16.6924,-1.17320,3.06759,0.02829,0.14628,0.06344,0.10093
16.7023,-0.63837,3.13448,0.04062,0.14510,0.06720,0.09052
16.7126,-0.48770,3.05855,-0.20401,0.14827,0.07140,0.08786
16.7225,-0.98938,3.03490,-0.05127,0.14170,0.06387,0.09090
16.7325,-0.48674,2.94105,0.12422,0.13422,0.06154,0.08907
16.7424,-0.64980,3.07490,0.15156,0.13985,0.06761,0.08782
16.7525,-0.90632,2.83187,0.20740,0.14327,0.06248,0.10094
16.7624,-0.49724,2.94453,0.41277,0.14311,0.07577,0.09905
16.7724,-0.77201,2.76248,-0.18634,0.14578,0.06251,-0.07265
16.7823,-0.24881,3.14299,0.13421,0.13408,0.07026,0.03734
16.7925,-0.33348,3.01704,0.03790,0.15521,0.06806,0.07561
16.8029,-0.49946,3.03393,0.50264,0.15502,0.07726,0.12204
16.8127,-0.56271,2.36010,0.90813,0.16616,0.07086,0.11257
16.8224,-0.61655,3.23669,0.09619,0.13196,0.06403,-0.12144
16.8324,-0.21129,2.65661,0.44246,0.15958,0.09557,0.29542
16.8425,-0.80586,3.53358,0.60590,0.12171,0.06457,-0.10448
16.8525,-0.53071,2.26573,-0.04865,0.16531,0.08069,0.25311
16.8624,-0.80096,3.08531,0.25910,0.14150,0.06589,-0.05438
16.8725,-0.63010,2.83501,-0.02430,0.14747,0.07281,0.19627
16.8825,-0.80602,3.24973,0.09841,0.14030,0.07883,0.00099
16.8926,-0.69060,2.29333,0.36762,0.16400,0.06765,0.15567
16.9024,-1.11809,2.73221,0.78166,0.15190,0.06374,0.03774
16.9126,-0.54469,2.40678,0.56821,0.17024,0.06990,0.09257
16.9225,-0.51890,2.37960,1.01979,0.16634,0.08370,0.09197
16.9328,-0.26019,0.63304,1.92934,0.23355,0.08643,0.10158
16.9426,-0.24798,1.72929,1.38789,0.18681,0.08235,0.10122
