t_rel_s,x,y,z,qx,qy,qz,qw
4.3727,0.039684,0.367841,0.450160,0.028986,0.998370,0.000425,0.049159
4.3825,0.040905,0.367679,0.448579,0.029282,0.998368,-0.000077,0.049027
4.3924,0.042138,0.367509,0.446992,0.029445,0.998370,-0.000600,0.048885
4.4023,0.043366,0.367314,0.445378,0.029389,0.998378,-0.001105,0.048749
4.4126,0.044591,0.367081,0.443703,0.029177,0.998392,-0.001729,0.048577
4.4228,0.045791,0.366823,0.442021,0.028758,0.998412,-0.002350,0.048380
4.4323,0.047029,0.366574,0.440318,0.028288,0.998433,-0.002920,0.048191
4.4427,0.048291,0.366244,0.438547,0.027776,0.998455,-0.003609,0.047987
4.4525,0.049610,0.365917,0.436769,0.027238,0.998479,-0.004257,0.047754
4.4626,0.050999,0.365546,0.434981,0.026657,0.998502,-0.004901,0.047525
4.4724,0.052467,0.365163,0.433169,0.026108,0.998524,-0.005547,0.047305
4.4827,0.053963,0.364725,0.431375,0.025608,0.998543,-0.006168,0.047091
4.4925,0.055475,0.364285,0.429575,0.025078,0.998564,-0.006829,0.046853
4.5027,0.057008,0.363821,0.427719,0.024667,0.998582,-0.007527,0.046570
4.5125,0.058572,0.363322,0.425896,0.024300,0.998598,-0.008200,0.046313
4.5232,0.060146,0.362788,0.424046,0.023949,0.998614,-0.008915,0.046004
4.5326,0.061777,0.362234,0.422249,0.023749,0.998627,-0.009602,0.045701
4.5428,0.063445,0.361667,0.420452,0.023683,0.998635,-0.010328,0.045389
4.5529,0.065076,0.361101,0.418769,0.023687,0.998642,-0.010945,0.045094
4.5627,0.066663,0.360552,0.417087,0.023790,0.998648,-0.011559,0.044747
4.5727,0.068228,0.359979,0.415443,0.023957,0.998651,-0.012234,0.044418
4.5826,0.069724,0.359409,0.413844,0.024155,0.998654,-0.012872,0.044063
4.5926,0.071214,0.358851,0.412336,0.024455,0.998653,-0.013497,0.043721
4.6026,0.072678,0.358299,0.410888,0.024876,0.998651,-0.014057,0.043360
4.6126,0.074122,0.357722,0.409494,0.025441,0.998641,-0.014653,0.043050
4.6227,0.075502,0.357198,0.408230,0.026050,0.998631,-0.015139,0.042754
4.6327,0.076763,0.356695,0.407006,0.026664,0.998621,-0.015651,0.042435
4.6427,0.077937,0.356223,0.405849,0.027311,0.998608,-0.016158,0.042123
4.6524,0.079000,0.355765,0.404797,0.027960,0.998596,-0.016613,0.041816
4.6624,0.079997,0.355347,0.403867,0.028647,0.998580,-0.017006,0.041573
4.6725,0.080901,0.354961,0.403016,0.029344,0.998564,-0.017352,0.041314
4.6827,0.081723,0.354602,0.402286,0.030060,0.998547,-0.017629,0.041106
4.6925,0.082473,0.354283,0.401618,0.030713,0.998530,-0.017944,0.040898
4.7025,0.083128,0.354008,0.401072,0.031381,0.998512,-0.018169,0.040726
4.7129,0.083716,0.353767,0.400545,0.031985,0.998496,-0.018437,0.040523
4.7227,0.084189,0.353556,0.400159,0.032516,0.998480,-0.018603,0.040422
4.7325,0.084595,0.353381,0.399819,0.033023,0.998466,-0.018765,0.040290
4.7425,0.084907,0.353232,0.399567,0.033455,0.998454,-0.018857,0.040187
4.7529,0.085151,0.353101,0.399370,0.033832,0.998441,-0.018943,0.040143
4.7626,0.085329,0.352997,0.399229,0.034148,0.998431,-0.018999,0.040103
4.7727,0.085449,0.352910,0.399109,0.034417,0.998422,-0.019051,0.040067
4.7825,0.085502,0.352837,0.399031,0.034586,0.998417,-0.019120,0.040032
4.7926,0.085522,0.352783,0.398952,0.034700,0.998414,-0.019161,0.039980
4.8027,0.085495,0.352725,0.398891,0.034785,0.998410,-0.019220,0.039981
4.8126,0.085402,0.352669,0.398801,0.034821,0.998410,-0.019310,0.039896
4.8227,0.085281,0.352609,0.398717,0.034848,0.998409,-0.019382,0.039873
4.8325,0.085137,0.352540,0.398588,0.034868,0.998409,-0.019493,0.039801
4.8423,0.084983,0.352446,0.398417,0.034875,0.998409,-0.019656,0.039713
4.8526,0.084801,0.352321,0.398180,0.034877,0.998409,-0.019883,0.039602
4.8626,0.084617,0.352172,0.397925,0.034878,0.998409,-0.020120,0.039484
4.8726,0.084413,0.351996,0.397580,0.034898,0.998407,-0.020439,0.039332
4.8826,0.084170,0.351777,0.397170,0.034882,0.998408,-0.020822,0.039127
4.8929,0.083938,0.351533,0.396700,0.034894,0.998407,-0.021254,0.038911
4.9027,0.083677,0.351238,0.396139,0.034916,0.998404,-0.021748,0.038689
4.9127,0.083373,0.350893,0.395505,0.034887,0.998402,-0.022329,0.038440
4.9225,0.083072,0.350500,0.394784,0.034917,0.998398,-0.022967,0.038129
4.9329,0.082756,0.350097,0.394040,0.034897,0.998395,-0.023613,0.037852
4.9427,0.082415,0.349639,0.393210,0.034895,0.998388,-0.024351,0.037550
4.9528,0.082082,0.349150,0.392377,0.034914,0.998381,-0.025094,0.037243
4.9630,0.081729,0.348643,0.391530,0.034912,0.998372,-0.025834,0.036970
4.9727,0.081364,0.348097,0.390713,0.034926,0.998362,-0.026551,0.036728
4.9827,0.081015,0.347534,0.389868,0.034939,0.998351,-0.027285,0.036466
4.9928,0.080667,0.346947,0.389083,0.035018,0.998338,-0.027956,0.036253
5.0027,0.080284,0.346343,0.388311,0.035061,0.998325,-0.028608,0.036052
5.0126,0.079914,0.345727,0.387554,0.035100,0.998313,-0.029256,0.035831
5.0226,0.079544,0.345082,0.386860,0.035168,0.998298,-0.029860,0.035672
5.0327,0.079147,0.344452,0.386181,0.035229,0.998287,-0.030398,0.035469
5.0424,0.078764,0.343828,0.385551,0.035298,0.998274,-0.030914,0.035320
5.0525,0.078395,0.343201,0.384968,0.035363,0.998261,-0.031412,0.035177
5.0628,0.078007,0.342591,0.384411,0.035394,0.998252,-0.031860,0.035009
5.0726,0.077619,0.341981,0.383878,0.035438,0.998242,-0.032289,0.034842
5.0826,0.077254,0.341371,0.383350,0.035533,0.998230,-0.032736,0.034665
5.0924,0.076883,0.340779,0.382857,0.035579,0.998221,-0.033110,0.034528
5.1025,0.076498,0.340191,0.382354,0.035646,0.998214,-0.033480,0.034325
5.1128,0.076093,0.339577,0.381851,0.035658,0.998207,-0.033857,0.034118
5.1227,0.075691,0.338968,0.381337,0.035713,0.998200,-0.034227,0.033895
5.1325,0.075302,0.338368,0.380802,0.035760,0.998193,-0.034598,0.033676
5.1426,0.074915,0.337777,0.380230,0.035815,0.998186,-0.035007,0.033412
5.1527,0.074517,0.337190,0.379630,0.035824,0.998180,-0.035436,0.033124
5.1627,0.074139,0.336628,0.379032,0.035836,0.998174,-0.035849,0.032858
5.1727,0.073750,0.336048,0.378325,0.035878,0.998166,-0.036348,0.032491
5.1829,0.073350,0.335468,0.377564,0.035904,0.998157,-0.036906,0.032121
5.1928,0.072959,0.334878,0.376770,0.035925,0.998148,-0.037471,0.031702
5.2025,0.072548,0.334277,0.375905,0.035937,0.998138,-0.038083,0.031291
5.2125,0.072125,0.333647,0.374980,0.035947,0.998127,-0.038724,0.030828
5.2226,0.071695,0.333025,0.374053,0.035961,0.998115,-0.039348,0.030401
5.2326,0.071264,0.332378,0.373082,0.036005,0.998102,-0.039984,0.029944
5.2429,0.070810,0.331721,0.372080,0.036026,0.998089,-0.040670,0.029443
5.2526,0.070352,0.331058,0.371131,0.036018,0.998077,-0.041271,0.029007
5.2627,0.069917,0.330408,0.370197,0.036045,0.998063,-0.041881,0.028569
5.2725,0.069481,0.329765,0.369308,0.036069,0.998051,-0.042442,0.028141
5.2829,0.069051,0.329139,0.368455,0.036095,0.998038,-0.042980,0.027756
5.2927,0.068642,0.328541,0.367665,0.036132,0.998026,-0.043450,0.027391
5.3027,0.068240,0.327970,0.366926,0.036132,0.998016,-0.043878,0.027065
5.3125,0.067880,0.327436,0.366264,0.036169,0.998007,-0.044259,0.026754
5.3229,0.067526,0.326938,0.365638,0.036228,0.997997,-0.044606,0.026450
5.3324,0.067182,0.326468,0.365087,0.036223,0.997992,-0.044877,0.026188
5.3425,0.066877,0.326043,0.364592,0.036252,0.997985,-0.045143,0.025948
5.3527,0.066585,0.325652,0.364118,0.036283,0.997979,-0.045389,0.025713
5.3625,0.066310,0.325299,0.363746,0.036295,0.997975,-0.045569,0.025544
5.3726,0.066044,0.324986,0.363362,0.036295,0.997971,-0.045777,0.025334
5.3827,0.065791,0.324705,0.363033,0.036270,0.997969,-0.045938,0.025152
5.3926,0.065566,0.324463,0.362739,0.036280,0.997965,-0.046102,0.024975
5.4029,0.065357,0.324243,0.362439,0.036303,0.997962,-0.046265,0.024767
5.4125,0.065144,0.324053,0.362182,0.036305,0.997960,-0.046396,0.024592
5.4230,0.064948,0.323895,0.361922,0.036316,0.997959,-0.046540,0.024366
5.4325,0.064775,0.323760,0.361693,0.036363,0.997956,-0.046661,0.024164
5.4425,0.064582,0.323630,0.361462,0.036367,0.997956,-0.046788,0.023939
5.4527,0.064438,0.323537,0.361267,0.036438,0.997954,-0.046882,0.023715
5.4629,0.064265,0.323448,0.361052,0.036473,0.997953,-0.047002,0.023473
5.4725,0.064115,0.323392,0.360889,0.036539,0.997953,-0.047063,0.023235
5.4833,0.063971,0.323361,0.360720,0.036585,0.997955,-0.047118,0.022972
5.4926,0.063831,0.323336,0.360562,0.036666,0.997954,-0.047193,0.022712
5.5026,0.063711,0.323336,0.360432,0.036737,0.997956,-0.047218,0.022460
5.5126,0.063576,0.323341,0.360307,0.036828,0.997958,-0.047225,0.022201
5.5226,0.063447,0.323348,0.360153,0.036896,0.997960,-0.047276,0.021903
5.5324,0.063314,0.323370,0.360029,0.036962,0.997964,-0.047273,0.021621
5.5426,0.063179,0.323398,0.359896,0.037049,0.997968,-0.047266,0.021283
5.5528,0.063020,0.323426,0.359748,0.037095,0.997974,-0.047259,0.020959
5.5625,0.062849,0.323454,0.359605,0.037165,0.997980,-0.047231,0.020580
5.5726,0.062681,0.323495,0.359431,0.037207,0.997988,-0.047216,0.020160
5.5827,0.062484,0.323534,0.359239,0.037219,0.998000,-0.047163,0.019670
5.5926,0.062279,0.323585,0.359053,0.037252,0.998011,-0.047112,0.019145
5.6024,0.062037,0.323625,0.358825,0.037281,0.998027,-0.047004,0.018532
5.6125,0.061774,0.323668,0.358549,0.037314,0.998044,-0.046914,0.017763
5.6224,0.061491,0.323725,0.358277,0.037332,0.998066,-0.046737,0.016928
5.6328,0.061169,0.323779,0.357951,0.037376,0.998089,-0.046562,0.015914
5.6426,0.060828,0.323849,0.357599,0.037420,0.998116,-0.046324,0.014790
5.6526,0.060468,0.323915,0.357205,0.037459,0.998143,-0.046083,0.013541
5.6628,0.060085,0.323999,0.356795,0.037534,0.998172,-0.045780,0.012187
5.6728,0.059666,0.324084,0.356348,0.037632,0.998202,-0.045419,0.010649
5.6829,0.059225,0.324167,0.355842,0.037757,0.998229,-0.045088,0.009004
5.6927,0.058765,0.324249,0.355323,0.037903,0.998255,-0.044692,0.007240
5.7026,0.058283,0.324351,0.354741,0.038119,0.998277,-0.044285,0.005332
5.7127,0.057788,0.324439,0.354114,0.038398,0.998291,-0.043918,0.003372
5.7226,0.057289,0.324529,0.353466,0.038773,0.998298,-0.043545,0.001363
5.7328,0.056803,0.324611,0.352803,-0.039249,-0.998295,0.043199,0.000634
5.7427,0.056294,0.324663,0.352080,-0.039769,-0.998282,0.042939,0.002651
5.7526,0.055812,0.324733,0.351342,-0.040379,-0.998262,0.042673,0.004644
5.7628,0.055320,0.324785,0.350579,-0.041042,-0.998233,0.042459,0.006631
5.7727,0.054849,0.324826,0.349767,-0.041808,-0.998191,0.042349,0.008546
5.7824,0.054397,0.324854,0.348965,-0.042633,-0.998143,0.042257,0.010399
5.7926,0.053942,0.324860,0.348124,-0.043483,-0.998086,0.042269,0.012158
5.8028,0.053528,0.324848,0.347286,-0.044431,-0.998019,0.042351,0.013778
5.8124,0.053104,0.324802,0.346391,-0.045379,-0.997945,0.042567,0.015282
5.8227,0.052714,0.324759,0.345511,-0.046395,-0.997865,0.042835,0.016679
5.8326,0.052342,0.324690,0.344670,-0.047427,-0.997783,0.043129,0.017887
5.8423,0.051975,0.324627,0.343830,-0.048504,-0.997696,0.043469,0.018984
5.8526,0.051613,0.324556,0.343030,-0.049570,-0.997609,0.043833,0.019966
5.8629,0.051259,0.324476,0.342242,-0.050606,-0.997521,0.044239,0.020821
5.8728,0.050902,0.324402,0.341491,-0.051611,-0.997435,0.044652,0.021565
5.8826,0.050538,0.324324,0.340781,-0.052604,-0.997351,0.045073,0.022172
5.8927,0.050154,0.324261,0.340125,-0.053463,-0.997276,0.045474,0.022698
5.9023,0.049771,0.324211,0.339526,-0.054294,-0.997203,0.045885,0.023065
5.9125,0.049363,0.324187,0.338944,-0.055010,-0.997138,0.046291,0.023393
5.9227,0.048916,0.324166,0.338399,-0.055598,-0.997081,0.046678,0.023642
5.9325,0.048433,0.324172,0.337859,-0.056017,-0.997033,0.047108,0.023851
5.9428,0.047945,0.324185,0.337347,-0.056360,-0.996989,0.047550,0.023994
5.9525,0.047422,0.324221,0.336841,-0.056544,-0.996953,0.048004,0.024145
5.9631,0.046866,0.324290,0.336335,-0.056548,-0.996928,0.048458,0.024274
5.9724,0.046278,0.324375,0.335775,-0.056434,-0.996903,0.049020,0.024435
5.9827,0.045641,0.324476,0.335147,-0.056133,-0.996882,0.049691,0.024628
5.9927,0.044952,0.324599,0.334449,-0.055641,-0.996865,0.050451,0.024865
6.0029,0.044236,0.324762,0.333644,-0.055012,-0.996845,0.051364,0.025201
6.0124,0.043489,0.324935,0.332762,-0.054230,-0.996827,0.052366,0.025566
6.0225,0.042750,0.325118,0.331782,-0.053371,-0.996801,0.053510,0.026005
6.0327,0.042017,0.325317,0.330738,-0.052432,-0.996772,0.054743,0.026467
6.0425,0.041293,0.325531,0.329637,-0.051433,-0.996737,0.056035,0.027008
6.0526,0.040589,0.325742,0.328503,-0.050366,-0.996700,0.057387,0.027551
6.0626,0.039920,0.325941,0.327318,-0.049340,-0.996655,0.058759,0.028127
6.0727,0.039266,0.326144,0.326161,-0.048281,-0.996610,0.060105,0.028702
6.0828,0.038638,0.326350,0.325030,-0.047240,-0.996567,0.061372,0.029269
6.0925,0.038024,0.326550,0.323914,-0.046179,-0.996525,0.062585,0.029813
6.1026,0.037458,0.326748,0.322871,-0.045168,-0.996488,0.063679,0.030289
6.1125,0.036909,0.326942,0.321860,-0.044184,-0.996454,0.064674,0.030728
6.1227,0.036397,0.327119,0.320929,-0.043252,-0.996430,0.065496,0.031102
6.1329,0.035905,0.327301,0.320071,-0.042350,-0.996415,0.066172,0.031397
6.1427,0.035470,0.327480,0.319273,-0.041520,-0.996407,0.066707,0.031621
6.1528,0.035083,0.327649,0.318554,-0.040755,-0.996409,0.067081,0.031760
6.1625,0.034738,0.327827,0.317932,-0.040061,-0.996422,0.067288,0.031797
6.1726,0.034451,0.328019,0.317399,-0.039449,-0.996447,0.067294,0.031775
6.1828,0.034206,0.328182,0.316896,-0.038863,-0.996479,0.067202,0.031688
6.1925,0.034017,0.328379,0.316514,-0.038326,-0.996525,0.066907,0.031511
6.2027,0.033854,0.328566,0.316170,-0.037844,-0.996579,0.066465,0.031299
6.2124,0.033746,0.328776,0.315945,-0.037428,-0.996648,0.065824,0.030977
6.2224,0.033681,0.328984,0.315748,-0.037062,-0.996719,0.065113,0.030628
6.2325,0.033656,0.329209,0.315645,-0.036739,-0.996801,0.064237,0.030177
6.2425,0.033658,0.329443,0.315593,-0.036438,-0.996891,0.063241,0.029687
6.2525,0.033695,0.329676,0.315562,-0.036223,-0.996979,0.062198,0.029177
6.2627,0.033758,0.329921,0.315607,-0.036040,-0.997070,0.061095,0.028624
6.2727,0.033850,0.330171,0.315686,-0.035882,-0.997163,0.059939,0.028035
6.2828,0.033941,0.330416,0.315791,-0.035750,-0.997255,0.058744,0.027448
6.2923,0.034058,0.330656,0.315906,-0.035642,-0.997343,0.057577,0.026850
6.3027,0.034213,0.330928,0.316026,-0.035594,-0.997429,0.056384,0.026246
6.3128,0.034370,0.331206,0.316156,-0.035539,-0.997515,0.055169,0.025650
6.3228,0.034537,0.331498,0.316288,-0.035467,-0.997596,0.054017,0.025044
6.3324,0.034721,0.331818,0.316362,-0.035424,-0.997670,0.052906,0.024499
6.3429,0.034906,0.332169,0.316431,-0.035357,-0.997743,0.051819,0.023964
6.3525,0.035152,0.332557,0.316468,-0.035331,-0.997809,0.050785,0.023437
6.3626,0.035384,0.332970,0.316435,-0.035293,-0.997868,0.049872,0.022960
6.3726,0.035669,0.333460,0.316305,-0.035234,-0.997921,0.049029,0.022545
6.3827,0.035978,0.333982,0.316133,-0.035200,-0.997969,0.048261,0.022151
6.3924,0.036314,0.334572,0.315831,-0.035137,-0.998008,0.047638,0.021840
6.4025,0.036699,0.335238,0.315435,-0.035064,-0.998044,0.047055,0.021554
6.4125,0.037118,0.335965,0.314955,-0.035006,-0.998074,0.046564,0.021307
6.4225,0.037565,0.336734,0.314405,-0.034922,-0.998101,0.046144,0.021092
6.4326,0.038044,0.337549,0.313793,-0.034842,-0.998127,0.045745,0.020886
6.4429,0.038525,0.338404,0.313156,-0.034735,-0.998154,0.045318,0.020674
6.4524,0.039034,0.339282,0.312514,-0.034657,-0.998180,0.044909,0.020468
6.4628,0.039534,0.340170,0.311804,-0.034539,-0.998203,0.044563,0.020307
6.4727,0.040044,0.341055,0.311087,-0.034429,-0.998224,0.044235,0.020147
6.4829,0.040545,0.341940,0.310367,-0.034310,-0.998246,0.043907,0.019980
6.4925,0.041043,0.342820,0.309646,-0.034188,-0.998268,0.043578,0.019821
6.5025,0.041537,0.343683,0.308966,-0.034049,-0.998293,0.043204,0.019617
6.5126,0.042015,0.344539,0.308323,-0.033911,-0.998322,0.042738,0.019389
6.5226,0.042499,0.345393,0.307727,-0.033771,-0.998356,0.042195,0.019097
6.5326,0.042978,0.346263,0.307175,-0.033636,-0.998393,0.041561,0.018806
6.5428,0.043448,0.347111,0.306634,-0.033490,-0.998429,0.040951,0.018475
6.5528,0.043914,0.347955,0.306081,-0.033363,-0.998462,0.040378,0.018187
6.5626,0.044390,0.348793,0.305523,-0.033233,-0.998493,0.039841,0.017906
6.5728,0.044849,0.349645,0.304964,-0.033089,-0.998522,0.039348,0.017639
6.5827,0.045317,0.350493,0.304423,-0.032944,-0.998552,0.038828,0.017374
6.5926,0.045781,0.351347,0.303860,-0.032806,-0.998580,0.038325,0.017126
6.6027,0.046268,0.352234,0.303292,-0.032667,-0.998609,0.037809,0.016849
6.6126,0.046767,0.353148,0.302717,-0.032522,-0.998637,0.037302,0.016584
6.6227,0.047272,0.354083,0.302100,-0.032392,-0.998662,0.036849,0.016363
6.6326,0.047786,0.355048,0.301395,-0.032234,-0.998682,0.036517,0.016185
6.6428,0.048311,0.356025,0.300646,-0.032087,-0.998698,0.036261,0.016052
6.6526,0.048867,0.357030,0.299830,-0.031975,-0.998709,0.036104,0.015979
6.6625,0.049416,0.358045,0.298955,-0.031868,-0.998715,0.036031,0.015937
6.6728,0.049963,0.359053,0.298033,-0.031752,-0.998719,0.036021,0.015948
6.6829,0.050505,0.360056,0.297152,-0.031634,-0.998723,0.036015,0.015941
6.6926,0.051045,0.361045,0.296208,-0.031547,-0.998723,0.036076,0.015991
6.7029,0.051581,0.362027,0.295277,-0.031454,-0.998723,0.036152,0.016031
6.7127,0.052126,0.362997,0.294344,-0.031394,-0.998720,0.036250,0.016076
6.7229,0.052648,0.363970,0.293344,-0.031295,-0.998713,0.036464,0.016197
6.7326,0.053178,0.364932,0.292332,-0.031220,-0.998705,0.036700,0.016308
6.7427,0.053670,0.365867,0.291323,-0.031148,-0.998697,0.036937,0.016451
6.7525,0.054175,0.366774,0.290336,-0.031082,-0.998690,0.037142,0.016535
6.7631,0.054663,0.367644,0.289404,-0.031066,-0.998684,0.037274,0.016609
6.7726,0.055139,0.368514,0.288536,-0.031019,-0.998682,0.037334,0.016665
6.7825,0.055604,0.369349,0.287759,-0.030980,-0.998685,0.037306,0.016631
6.7928,0.056055,0.370179,0.287061,-0.030943,-0.998693,0.037166,0.016543
6.8026,0.056505,0.370987,0.286386,-0.030913,-0.998701,0.037015,0.016464
6.8125,0.056929,0.371775,0.285792,-0.030857,-0.998713,0.036767,0.016353
6.8227,0.057343,0.372533,0.285250,-0.030846,-0.998726,0.036496,0.016203
6.8325,0.057778,0.373280,0.284863,-0.030826,-0.998747,0.036042,0.015952
6.8430,0.058178,0.374007,0.284605,-0.030807,-0.998776,0.035420,0.015608
6.8525,0.058583,0.374724,0.284508,-0.030794,-0.998811,0.034604,0.015188
6.8628,0.058975,0.375433,0.284555,-0.030781,-0.998852,0.033648,0.014680
6.8726,0.059357,0.376107,0.284695,-0.030758,-0.998895,0.032606,0.014104
6.8825,0.059738,0.376787,0.284948,-0.030758,-0.998942,0.031431,0.013479
6.8925,0.060134,0.377456,0.285339,-0.030771,-0.998990,0.030159,0.012774
6.9023,0.060563,0.378163,0.285863,-0.030785,-0.999042,0.028739,0.011928
6.9128,0.060976,0.378861,0.286523,-0.030812,-0.999095,0.027161,0.011038
6.9228,0.061391,0.379577,0.287304,-0.030808,-0.999150,0.025476,0.010093
6.9325,0.061849,0.380313,0.288224,-0.030848,-0.999202,0.023697,0.009045
6.9426,0.062317,0.381083,0.289258,-0.030878,-0.999254,0.021808,0.007926
6.9526,0.062802,0.381869,0.290380,-0.030949,-0.999300,0.019888,0.006740
6.9626,0.063320,0.382661,0.291619,-0.031009,-0.999344,0.017890,0.005515
6.9725,0.063819,0.383456,0.292935,-0.031073,-0.999382,0.015896,0.004247
6.9825,0.064340,0.384270,0.294353,-0.031146,-0.999415,0.013800,0.002938
6.9928,0.064849,0.385068,0.295830,-0.031197,-0.999443,0.011759,0.001607
7.0030,0.065393,0.385889,0.297366,-0.031272,-0.999464,0.009711,0.000270
7.0125,0.065918,0.386710,0.298960,0.031340,0.999479,-0.007660,0.001050
7.0227,0.066452,0.387526,0.300573,0.031403,0.999488,-0.005678,0.002382
7.0325,0.066974,0.388323,0.302214,0.031449,0.999492,-0.003752,0.003679
7.0423,0.067497,0.389128,0.303909,0.031507,0.999490,-0.001813,0.004963
7.0525,0.068012,0.389901,0.305594,0.031576,0.999482,0.000057,0.006223
7.0625,0.068499,0.390658,0.307285,0.031640,0.999470,0.001862,0.007437
7.0727,0.068982,0.391404,0.308984,0.031707,0.999454,0.003638,0.008600
7.0829,0.069470,0.392150,0.310714,0.031756,0.999433,0.005383,0.009794
7.0927,0.069914,0.392847,0.312369,0.031800,0.999411,0.007040,0.010843
7.1027,0.070351,0.393523,0.314003,0.031873,0.999384,0.008626,0.011847
7.1126,0.070782,0.394171,0.315617,0.031944,0.999355,0.010156,0.012848
7.1225,0.071176,0.394794,0.317172,0.032019,0.999325,0.011612,0.013733
7.1326,0.071560,0.395371,0.318717,0.032086,0.999293,0.013037,0.014626
7.1428,0.071920,0.395912,0.320171,0.032190,0.999259,0.014372,0.015425
7.1526,0.072271,0.396404,0.321558,0.032299,0.999224,0.015649,0.016218
7.1628,0.072589,0.396852,0.322887,0.032410,0.999189,0.016852,0.016942
7.1725,0.072878,0.397281,0.324168,0.032502,0.999154,0.018020,0.017611
7.1827,0.073164,0.397659,0.325384,0.032615,0.999118,0.019115,0.018271
7.1926,0.073397,0.398001,0.326508,0.032705,0.999085,0.020103,0.018835
7.2028,0.073597,0.398304,0.327603,0.032776,0.999052,0.021109,0.019375
7.2126,0.073771,0.398565,0.328585,0.032868,0.999021,0.021980,0.019825
