t_rel_s,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,eff1,eff2,eff3,eff4,eff5,eff6
10.5723,-2.310000,-1.613167,2.093693,-2.071704,-1.604274,2.606969,-0.000164,-0.004753,-0.088004,0.026935,-0.000175,-0.000204,-0.2708,-2.1010,-3.4446,-0.1870,-0.1496,0.0194
10.5829,-2.309989,-1.613199,2.092695,-2.071407,-1.604270,2.606953,0.000146,-0.005586,-0.108611,0.038975,-0.001451,-0.000029,-0.1884,-2.1877,-3.4060,-0.1487,-0.1808,0.0329
10.5922,-2.309973,-1.613271,2.091375,-2.070878,-1.604341,2.606996,0.000178,-0.010951,-0.147284,0.060925,-0.004255,0.001058,-0.2143,-2.3325,-3.8200,-0.1368,-0.1779,0.0777
10.6024,-2.309973,-1.613367,2.089680,-2.070082,-1.604324,2.606969,0.000536,-0.010113,-0.178141,0.092273,-0.005897,0.001025,-0.0886,-2.5547,-4.0224,-0.1082,-0.1814,0.0791
10.6123,-2.309942,-1.613509,2.087689,-2.068958,-1.604387,2.607004,0.000727,-0.012978,-0.213879,0.126023,-0.006883,0.001810,-0.0173,-2.4349,-3.7005,-0.0517,-0.1801,0.1122
10.6224,-2.309946,-1.613645,2.085374,-2.067510,-1.604465,2.607020,0.001529,-0.015188,-0.244528,0.161135,-0.007407,0.002460,0.0310,-2.5087,-3.7122,-0.0000,-0.1849,0.1015
10.6323,-2.309949,-1.613797,2.082709,-2.065658,-1.604541,2.607017,0.001058,-0.018314,-0.272068,0.201506,-0.006808,0.002822,0.1610,-2.4388,-3.7040,0.0313,-0.1879,0.1078
10.6425,-2.309922,-1.614012,2.079866,-2.063365,-1.604625,2.607022,0.001632,-0.019292,-0.294017,0.241715,-0.006437,0.003333,0.1793,-2.4775,-3.7069,0.0616,-0.1623,0.1096
10.6524,-2.309925,-1.614228,2.076812,-2.060695,-1.604664,2.607073,0.001653,-0.023866,-0.315694,0.282434,-0.006384,0.003169,0.1816,-2.6644,-3.5844,0.0724,-0.1813,0.1097
10.6624,-2.309897,-1.614507,2.073513,-2.057614,-1.604732,2.607073,0.001354,-0.030296,-0.334819,0.321066,-0.007354,0.002472,0.2319,-2.6406,-3.8452,0.0369,-0.1876,0.1298
10.6724,-2.309877,-1.614861,2.070032,-2.054154,-1.604796,2.607094,0.005518,-0.036954,-0.363680,0.360950,-0.006622,0.002338,0.2487,-2.7100,-3.6635,0.0459,-0.1845,0.1333
10.6825,-2.309841,-1.615244,2.066296,-2.050442,-1.604848,2.607117,0.004574,-0.041661,-0.378143,0.394761,-0.006086,0.002158,0.3340,-2.7444,-3.5375,0.0723,-0.1948,0.1194
10.6923,-2.309805,-1.615741,2.062404,-2.046279,-1.604869,2.607160,0.004151,-0.052579,-0.401292,0.442158,-0.005827,0.002565,0.3824,-2.7316,-3.6321,0.0963,-0.1744,0.1254
10.7024,-2.309765,-1.616275,2.058311,-2.041576,-1.604975,2.607169,0.003483,-0.055750,-0.411334,0.482071,-0.005910,0.001924,0.4995,-2.8590,-3.5533,0.1122,-0.1793,0.1358
10.7128,-2.309749,-1.616921,2.054071,-2.036550,-1.604981,2.607209,0.003376,-0.064236,-0.419490,0.511017,-0.004893,0.001775,0.4252,-2.7307,-3.3323,0.0741,-0.1696,0.1416
10.7228,-2.309709,-1.617611,2.049852,-2.031236,-1.605063,2.607177,0.003048,-0.068584,-0.422590,0.538478,-0.005310,0.002951,0.4967,-2.7979,-3.3454,0.1207,-0.1753,0.1312
10.7324,-2.309670,-1.618372,2.045649,-2.025702,-1.605084,2.607257,0.004134,-0.073849,-0.422351,0.561793,-0.004170,0.002992,0.4430,-2.5952,-3.1593,0.1345,-0.1831,0.1228
10.7423,-2.309624,-1.619105,2.041486,-2.019965,-1.605178,2.607234,0.004757,-0.075318,-0.414584,0.580413,-0.004322,0.002643,0.5848,-2.6518,-3.2597,0.1691,-0.1768,0.1632
10.7523,-2.309570,-1.619906,2.037386,-2.014076,-1.605192,2.607308,0.005476,-0.077834,-0.406785,0.603489,-0.005080,0.003534,0.5781,-2.6852,-3.0849,0.1086,-0.1713,0.1710
10.7625,-2.309501,-1.620712,2.033386,-2.007916,-1.605224,2.607322,0.006307,-0.080577,-0.395350,0.610111,-0.003489,0.003818,0.5938,-2.5111,-3.0163,0.1413,-0.1757,0.1725
10.7723,-2.309425,-1.621525,2.029471,-2.001670,-1.605264,2.607377,0.007631,-0.080512,-0.386081,0.620841,-0.003780,0.004496,0.5764,-2.5521,-2.8565,0.1112,-0.1600,0.1625
10.7824,-2.309357,-1.622355,2.025666,-1.995361,-1.605268,2.607413,0.008361,-0.076896,-0.369510,0.627502,-0.003900,0.005549,0.6136,-2.7073,-2.8242,0.1148,-0.1742,0.1515
10.7924,-2.309285,-1.623164,2.021978,-1.989157,-1.605320,2.607476,0.008660,-0.084163,-0.364225,0.635684,-0.003848,0.007965,0.6442,-2.5948,-3.1220,0.1879,-0.1617,0.1673
10.8024,-2.309204,-1.623994,2.018421,-1.982790,-1.605407,2.607540,0.009492,-0.080881,-0.355329,0.647681,-0.006291,0.009099,0.6915,-2.8287,-3.1220,0.1104,-0.1564,0.1625
10.8124,-2.309077,-1.624822,2.014952,-1.976203,-1.605478,2.607620,0.010200,-0.083923,-0.346839,0.646207,-0.007653,0.008686,0.6870,-2.7342,-3.1373,0.0281,-0.1739,0.1777
10.8227,-2.309012,-1.625651,2.011512,-1.969770,-1.605570,2.607701,0.010014,-0.088143,-0.339799,0.633282,-0.010508,0.010470,0.7383,-2.8628,-3.3692,0.0390,-0.1902,0.1672
10.8322,-2.308864,-1.626556,2.008168,-1.963415,-1.605654,2.607828,0.010546,-0.090139,-0.335425,0.625381,-0.012113,0.010703,0.6088,-2.8148,-3.1510,0.0392,-0.1867,0.1774
10.8426,-2.308758,-1.627429,2.004835,-1.957320,-1.605773,2.607921,0.010660,-0.093340,-0.326358,0.610460,-0.012011,0.010902,0.5212,-2.8712,-3.1590,0.0274,-0.1955,0.1710
10.8523,-2.308684,-1.628406,2.001593,-1.951409,-1.605901,2.607970,0.009261,-0.097343,-0.321742,0.593002,-0.012926,0.011199,0.6141,-2.9781,-3.0578,0.0421,-0.2026,0.1583
10.8625,-2.308573,-1.629413,1.998410,-1.945513,-1.606045,2.608160,0.008799,-0.105663,-0.314165,0.576130,-0.014926,0.011635,0.6541,-2.8097,-2.9622,0.0240,-0.2028,0.1705
10.8722,-2.308492,-1.630489,1.995357,-1.939822,-1.606211,2.608229,0.009603,-0.112640,-0.302470,0.558495,-0.017891,0.013221,0.6729,-2.7157,-3.0948,-0.0450,-0.1938,0.1921
10.8824,-2.308408,-1.631601,1.992322,-1.934403,-1.606359,2.608417,0.008938,-0.113781,-0.295281,0.530913,-0.017893,0.014303,0.7028,-2.9540,-2.9547,0.0197,-0.2125,0.1746
10.8925,-2.308319,-1.632797,1.989429,-1.929175,-1.606563,2.608533,0.011828,-0.128625,-0.287982,0.516008,-0.020086,0.017103,0.7064,-3.0866,-3.1067,0.0379,-0.2158,0.1742
10.9022,-2.308191,-1.634123,1.986621,-1.924107,-1.606751,2.608741,0.010698,-0.135171,-0.278695,0.504047,-0.020396,0.017411,0.7573,-3.0536,-3.1719,0.0178,-0.2299,0.1902
10.9123,-2.308068,-1.635497,1.983879,-1.919270,-1.606982,2.608917,0.011968,-0.143865,-0.268660,0.488969,-0.022281,0.019374,0.6841,-2.9973,-2.9166,0.0427,-0.2204,0.1948
10.9224,-2.307963,-1.636986,1.981285,-1.914395,-1.607205,2.609140,0.011540,-0.152776,-0.256541,0.472770,-0.024287,0.020965,0.6925,-3.1149,-2.7715,-0.0063,-0.2175,0.1868
10.9322,-2.307835,-1.638611,1.978850,-1.909748,-1.607461,2.609384,0.012572,-0.162423,-0.238611,0.454175,-0.025017,0.023489,0.6369,-2.9301,-2.8334,-0.0384,-0.2211,0.2080
10.9424,-2.307726,-1.640256,1.976582,-1.905305,-1.607707,2.609586,0.011227,-0.167352,-0.219695,0.432261,-0.025013,0.025818,0.6547,-3.0108,-2.5645,-0.0042,-0.2180,0.2066
10.9525,-2.307591,-1.641977,1.974436,-1.901128,-1.607940,2.609849,0.011407,-0.176012,-0.200340,0.411004,-0.025235,0.027838,0.7411,-2.8730,-2.7419,0.0070,-0.1932,0.2022
10.9629,-2.307483,-1.643807,1.972570,-1.897141,-1.608218,2.610156,0.012026,-0.182020,-0.183167,0.394946,-0.024995,0.030757,0.7536,-2.9980,-2.6345,-0.0024,-0.2022,0.1714
10.9724,-2.307342,-1.645727,1.970896,-1.893366,-1.608447,2.610462,0.013803,-0.188938,-0.162027,0.376833,-0.023565,0.032041,0.7256,-2.8337,-2.4819,-0.0064,-0.2037,0.1887
10.9824,-2.307175,-1.647676,1.969363,-1.889754,-1.608665,2.610814,0.013959,-0.190447,-0.141980,0.355958,-0.022533,0.034888,0.7160,-2.8607,-2.4471,-0.0193,-0.2158,0.2065
10.9924,-2.307038,-1.649707,1.968039,-1.886303,-1.608951,2.611174,0.016463,-0.205473,-0.123157,0.338192,-0.021436,0.038291,0.7835,-3.1150,-2.6475,-0.0416,-0.2044,0.1782
11.0023,-2.306882,-1.651801,1.966960,-1.882952,-1.609096,2.611597,0.016333,-0.211106,-0.103731,0.322781,-0.019716,0.040317,0.8181,-3.0635,-2.5665,-0.0546,-0.2030,0.1704
11.0122,-2.306690,-1.653996,1.965965,-1.879851,-1.609269,2.612002,0.017962,-0.219601,-0.085443,0.303919,-0.018847,0.041881,0.7567,-3.2339,-2.6179,-0.0537,-0.2025,0.1757
11.0222,-2.306494,-1.656279,1.965224,-1.876913,-1.609471,2.612453,0.019248,-0.230382,-0.071937,0.285152,-0.017595,0.042052,0.9050,-3.4743,-2.6086,-0.0519,-0.1922,0.2110
11.0323,-2.306302,-1.658592,1.964605,-1.874158,-1.609596,2.612906,0.020385,-0.244625,-0.057734,0.272632,-0.015205,0.044099,0.8508,-3.1953,-2.4753,-0.0671,-0.1710,0.1834
11.0424,-2.306089,-1.661097,1.964098,-1.871498,-1.609746,2.613408,0.021383,-0.252897,-0.040429,0.254100,-0.012673,0.045137,0.9028,-3.2617,-2.6318,-0.0332,-0.1758,0.1846
11.0523,-2.305842,-1.663632,1.963751,-1.869071,-1.609881,2.613873,0.023562,-0.260732,-0.029223,0.237904,-0.011502,0.046177,0.9166,-3.2692,-2.6248,-0.0676,-0.1815,0.1748
11.0623,-2.305566,-1.666298,1.963526,-1.866796,-1.609970,2.614326,0.025427,-0.274646,-0.018291,0.223411,-0.009851,0.044494,0.8457,-3.3289,-2.5300,-0.0689,-0.1892,0.1708
11.0723,-2.305332,-1.669135,1.963437,-1.864684,-1.610041,2.614778,0.028486,-0.289270,-0.005138,0.210587,-0.008365,0.043583,0.8287,-3.2142,-2.2139,-0.0530,-0.1902,0.1719
11.0824,-2.305034,-1.672092,1.963470,-1.862678,-1.610110,2.615211,0.027715,-0.296818,0.008930,0.197518,-0.007036,0.043886,0.9103,-3.2563,-1.6473,-0.0581,-0.2140,0.1827
11.0923,-2.304756,-1.675215,1.963632,-1.860798,-1.610189,2.615673,0.031861,-0.324353,0.018198,0.184473,-0.007073,0.042843,0.9510,-3.7388,-1.6098,-0.0710,-0.2024,0.1696
11.1024,-2.304439,-1.678625,1.963856,-1.858975,-1.610245,2.616087,0.030192,-0.335674,0.025140,0.180947,-0.006619,0.039871,0.9437,-3.8080,-1.5468,-0.1070,-0.1798,0.1756
11.1128,-2.304124,-1.682086,1.964108,-1.857235,-1.610298,2.616498,0.030859,-0.350828,0.029123,0.171022,-0.005639,0.039327,0.8910,-3.6601,-1.4541,-0.1055,-0.1930,0.1601
11.1223,-2.303799,-1.685760,1.964423,-1.855599,-1.610361,2.616851,0.032201,-0.367199,0.031505,0.160019,-0.004294,0.037631,0.9567,-3.9406,-1.4683,-0.0909,-0.1953,0.1617
11.1322,-2.303439,-1.689549,1.964747,-1.854039,-1.610408,2.617199,0.032087,-0.388308,0.033190,0.155287,-0.004310,0.035473,0.8897,-3.3578,-1.3029,-0.0738,-0.1874,0.1790
11.1423,-2.303114,-1.693468,1.965090,-1.852444,-1.610424,2.617567,0.031994,-0.395207,0.036336,0.151772,-0.002881,0.034065,0.9076,-3.4358,-1.3572,-0.1025,-0.1920,0.1758
11.1524,-2.302779,-1.697403,1.965478,-1.850941,-1.610457,2.617899,0.032580,-0.403737,0.038176,0.147432,-0.003453,0.032226,0.9281,-3.3207,-1.3510,-0.0995,-0.1546,0.1686
11.1624,-2.302430,-1.701501,1.965880,-1.849517,-1.610469,2.618207,0.035789,-0.413466,0.039069,0.144592,-0.001513,0.030785,0.9136,-3.2241,-1.3248,-0.0922,-0.1883,0.1598
11.1723,-2.302054,-1.705699,1.966249,-1.848010,-1.610453,2.618527,0.038475,-0.419576,0.040187,0.148521,-0.001480,0.030049,0.9164,-3.1735,-1.4587,-0.1058,-0.1741,0.1851
11.1828,-2.301677,-1.709941,1.966656,-1.846507,-1.610536,2.618839,0.039690,-0.418179,0.041491,0.147687,-0.001440,0.031242,0.9809,-3.1810,-1.3923,-0.0884,-0.1688,0.1966
11.1922,-2.301174,-1.714262,1.967055,-1.845039,-1.610524,2.619144,0.058136,-0.434925,0.036463,0.156192,-0.000736,0.035153,1.3185,-3.1739,-1.2955,-0.0628,-0.1421,0.1701
11.2023,-2.300541,-1.718640,1.967395,-1.843404,-1.610536,2.619497,0.067104,-0.431590,0.036553,0.167740,-0.000531,0.038656,1.5006,-3.2779,-1.3166,-0.0213,-0.1344,0.2001
11.2123,-2.299769,-1.722983,1.967742,-1.841638,-1.610494,2.619980,0.086516,-0.434704,0.034565,0.176912,-0.000388,0.044383,1.4951,-2.9526,-1.1677,0.0036,-0.1104,0.2056
11.2224,-2.298864,-1.727277,1.968062,-1.839807,-1.610575,2.620455,0.107919,-0.433677,0.033416,0.188807,-0.000270,0.051021,1.8975,-2.9030,-1.1749,0.0142,-0.0869,0.2229
11.2323,-2.297589,-1.731560,1.968438,-1.837816,-1.610541,2.621015,0.132879,-0.426633,0.034018,0.201044,-0.000221,0.060829,1.9262,-2.8161,-1.2688,0.0251,-0.0516,0.2353
11.2424,-2.296160,-1.735752,1.968746,-1.835654,-1.610575,2.621691,0.158879,-0.415483,0.032766,0.215040,-0.000058,0.069372,2.0548,-2.9069,-1.3174,-0.0114,-0.0430,0.2029
11.2524,-2.294403,-1.739924,1.969101,-1.833483,-1.610575,2.622420,0.186478,-0.403534,0.031764,0.221339,-0.000000,0.077732,2.2078,-2.8139,-1.3482,-0.0055,0.0109,0.2223
11.2623,-2.292385,-1.743960,1.969354,-1.831256,-1.610532,2.623298,0.219848,-0.391692,0.027673,0.228363,0.000237,0.086587,2.2443,-2.5622,-1.2541,-0.0095,0.0171,0.2270
11.2723,-2.289953,-1.747893,1.969641,-1.828958,-1.610548,2.624247,0.260895,-0.380967,0.024808,0.238277,0.001071,0.098921,1.9852,-2.2714,-1.1737,-0.0078,0.0296,0.2253
11.2825,-2.287170,-1.751618,1.969860,-1.826588,-1.610532,2.625298,0.291601,-0.362852,0.024563,0.239281,0.000740,0.108492,1.9680,-2.1102,-1.1229,0.0038,0.0565,0.2501
11.2925,-2.284000,-1.755141,1.970065,-1.824149,-1.610459,2.626449,0.339357,-0.356790,0.023205,0.244524,0.003201,0.123512,2.3976,-2.4279,-1.1711,-0.0034,0.0665,0.2512
11.3024,-2.280385,-1.758491,1.970333,-1.821677,-1.610529,2.627746,0.371567,-0.336409,0.025044,0.248211,0.001026,0.137393,2.4665,-2.6045,-1.1956,-0.0064,0.0742,0.2502
11.3124,-2.276385,-1.761780,1.970609,-1.819064,-1.610457,2.629200,0.404299,-0.325617,0.026101,0.247554,0.003010,0.151601,2.1747,-2.5298,-1.2853,-0.0432,0.0404,0.2248
11.3223,-2.272083,-1.764964,1.970903,-1.816636,-1.610457,2.630749,0.429642,-0.314420,0.026815,0.243897,0.001038,0.163437,2.2054,-2.8240,-1.3759,-0.0484,0.0575,0.2799
11.3323,-2.267650,-1.768121,1.971167,-1.814189,-1.610445,2.632445,0.450333,-0.308766,0.026748,0.241337,0.001229,0.177327,1.9794,-2.4552,-1.3673,-0.0520,0.0335,0.2490
11.3423,-2.263169,-1.771243,1.971422,-1.811782,-1.610431,2.634254,0.460425,-0.300867,0.026465,0.237392,0.000574,0.186641,1.9613,-2.4005,-1.2615,-0.0855,0.0005,0.2595
11.3527,-2.258568,-1.774241,1.971698,-1.809488,-1.610452,2.636167,0.469997,-0.292881,0.027380,0.230407,0.000375,0.196664,1.7416,-2.3109,-1.2725,-0.0459,-0.0278,0.2541
11.3624,-2.253840,-1.777257,1.971973,-1.807170,-1.610440,2.638168,0.470419,-0.288242,0.028898,0.226172,0.000232,0.204697,1.5040,-2.2053,-1.2228,-0.0324,-0.0748,0.2606
11.3723,-2.249064,-1.780096,1.972257,-1.804921,-1.610440,2.640265,0.467677,-0.283635,0.031625,0.224222,-0.000145,0.215926,1.3819,-2.1652,-1.1975,-0.0589,-0.1394,0.2560
11.3823,-2.244388,-1.782877,1.972613,-1.802683,-1.610426,2.642488,0.451676,-0.274751,0.035952,0.220427,-0.001716,0.222319,1.2741,-2.3840,-1.2837,-0.0341,-0.1676,0.2553
11.3924,-2.239865,-1.785596,1.973010,-1.800481,-1.610424,2.644750,0.442035,-0.285477,0.039550,0.222329,-0.002596,0.231846,1.4000,-2.6237,-1.1742,-0.0245,-0.1882,0.2654
11.4023,-2.235587,-1.788410,1.973394,-1.798311,-1.610453,2.647126,0.423423,-0.286234,0.045455,0.223166,-0.004374,0.237829,1.2422,-2.6727,-1.0946,-0.0189,-0.1863,0.2790
11.4123,-2.231535,-1.791282,1.973877,-1.796108,-1.610466,2.649585,0.403731,-0.286242,0.049894,0.223444,-0.005170,0.240704,1.0953,-2.3741,-1.1203,-0.0483,-0.2293,0.2487
11.4224,-2.227725,-1.794163,1.974408,-1.793888,-1.610541,2.652065,0.382437,-0.290210,0.056241,0.224465,-0.005138,0.241084,1.2350,-2.5858,-1.0976,-0.0430,-0.2118,0.2570
11.4323,-2.224011,-1.797058,1.974974,-1.791601,-1.610588,2.654510,0.362773,-0.292438,0.058234,0.228222,-0.003286,0.240683,0.9540,-2.4461,-0.9433,-0.0331,-0.2174,0.2374
11.4423,-2.220555,-1.799979,1.975608,-1.789241,-1.610590,2.656941,0.336801,-0.289568,0.064810,0.230725,-0.003040,0.239406,0.9794,-2.5499,-1.0109,-0.0531,-0.1994,0.2623
11.4523,-2.217257,-1.802952,1.976291,-1.786875,-1.610679,2.659319,0.313158,-0.291153,0.068926,0.233592,-0.003304,0.237087,0.8527,-2.4054,-1.0730,-0.0896,-0.1887,0.2686
11.4623,-2.214196,-1.805937,1.977025,-1.784519,-1.610679,2.661679,0.293056,-0.294936,0.070933,0.237528,-0.001259,0.236275,0.8409,-2.4334,-0.9380,-0.0566,-0.1938,0.2814
11.4725,-2.211336,-1.808923,1.977774,-1.782112,-1.610629,2.664016,0.269998,-0.297767,0.078227,0.241588,-0.000935,0.238837,0.7571,-2.2409,-0.9733,-0.0488,-0.1787,0.2147
11.4822,-2.208721,-1.811882,1.978594,-1.779665,-1.610645,2.666316,0.246430,-0.291574,0.084685,0.241340,-0.000729,0.234282,0.8378,-2.2388,-1.2037,-0.0256,-0.1929,0.2324
11.4923,-2.206307,-1.814860,1.979424,-1.777186,-1.610660,2.668648,0.239741,-0.302262,0.088498,0.253032,-0.000580,0.234856,0.9459,-2.3551,-1.0290,0.0063,-0.1649,0.2368
11.5024,-2.204048,-1.817844,1.980367,-1.774588,-1.610672,2.670953,0.225335,-0.299266,0.093240,0.260354,-0.000352,0.237438,1.1758,-2.3588,-0.9713,0.0119,-0.1366,0.2145
11.5123,-2.201876,-1.820787,1.981307,-1.771926,-1.610703,2.673321,0.215100,-0.299291,0.096596,0.265047,-0.000253,0.234544,1.2791,-2.5270,-0.9001,0.0027,-0.1102,0.2583
11.5224,-2.199782,-1.823764,1.982324,-1.769278,-1.610699,2.675696,0.214334,-0.306520,0.102138,0.273522,0.000062,0.237019,1.5439,-2.7822,-1.0504,0.0144,-0.0144,0.2660
11.5321,-2.197680,-1.826876,1.983370,-1.766520,-1.610684,2.678106,0.217935,-0.312979,0.108175,0.284176,0.002304,0.239911,1.4716,-2.7108,-0.9691,-0.0121,0.0262,0.2645
11.5424,-2.195525,-1.830003,1.984510,-1.763626,-1.610648,2.680577,0.216446,-0.312663,0.113179,0.287941,0.005917,0.241858,1.6268,-2.8597,-1.1439,-0.0167,0.0726,0.2685
11.5524,-2.193296,-1.833214,1.985632,-1.760721,-1.610561,2.683059,0.223502,-0.318910,0.116173,0.289935,0.008366,0.246202,1.4509,-2.6259,-0.9298,-0.0155,0.0889,0.2555
11.5625,-2.191010,-1.836513,1.986825,-1.757824,-1.610473,2.685598,0.232949,-0.321544,0.120924,0.288568,0.011807,0.248120,1.4659,-2.5529,-1.0718,-0.0018,0.1142,0.2295
11.5723,-2.188622,-1.839789,1.988067,-1.754911,-1.610385,2.688134,0.244219,-0.324536,0.126560,0.291396,0.013402,0.253188,1.3080,-2.2348,-0.9856,-0.0088,0.1204,0.2361
11.5822,-2.186086,-1.842984,1.989391,-1.751976,-1.610210,2.690646,0.248382,-0.317051,0.130276,0.288948,0.013772,0.253839,1.3384,-2.3013,-0.9681,-0.0089,0.1342,0.2352
11.5922,-2.183430,-1.846214,1.990701,-1.749072,-1.610098,2.693217,0.272679,-0.324037,0.139893,0.286859,0.017888,0.260770,1.6219,-2.3424,-0.9488,-0.0204,0.1496,0.2829
11.6022,-2.180575,-1.849322,1.992133,-1.746258,-1.609937,2.695773,0.283806,-0.314658,0.142749,0.280489,0.018247,0.263060,1.7665,-2.2066,-0.9162,-0.0316,0.2057,0.2665
11.6124,-2.177622,-1.852354,1.993590,-1.743446,-1.609703,2.698400,0.299370,-0.306343,0.147087,0.272273,0.022935,0.267014,1.6463,-2.1373,-0.9661,-0.0671,0.1546,0.2366
11.6225,-2.174552,-1.855381,1.995105,-1.740794,-1.609520,2.701028,0.313779,-0.301141,0.147908,0.256153,0.024632,0.266964,1.7951,-2.3053,-1.1594,-0.0585,0.1911,0.2753
11.6324,-2.171336,-1.858376,1.996609,-1.738351,-1.609238,2.703727,0.328321,-0.294564,0.147871,0.241478,0.027396,0.268987,1.8076,-1.9386,-1.1253,-0.0725,0.1804,0.2533
11.6425,-2.168044,-1.861261,1.998075,-1.736061,-1.608983,2.706453,0.338944,-0.279963,0.145175,0.225425,0.028922,0.269331,1.7959,-1.8957,-1.0761,-0.0677,0.1818,0.2430
11.6524,-2.164627,-1.864076,1.999548,-1.733898,-1.608705,2.709118,0.347988,-0.268900,0.144799,0.208015,0.027468,0.264900,1.7643,-1.9656,-0.9904,-0.0849,0.1966,0.2415
11.6625,-2.161105,-1.866768,2.000902,-1.731998,-1.608400,2.711836,0.362455,-0.257262,0.139181,0.187932,0.031741,0.261639,1.6535,-1.7730,-1.1334,-0.1249,0.1943,0.2287
11.6724,-2.157369,-1.869313,2.002294,-1.730210,-1.608137,2.714473,0.375071,-0.245864,0.135455,0.166935,0.031326,0.261386,1.5718,-1.6557,-1.0860,-0.1064,0.1993,0.2365
11.6824,-2.153539,-1.871705,2.003627,-1.728634,-1.607802,2.717120,0.377628,-0.231044,0.129153,0.148318,0.032238,0.253858,1.4431,-1.8997,-1.1651,-0.1751,0.1808,0.2421
11.6928,-2.149579,-1.873986,2.004885,-1.727269,-1.607515,2.719696,0.398712,-0.227742,0.124329,0.127881,0.033412,0.261176,1.9198,-2.0798,-1.3159,-0.1692,0.2025,0.2500
11.7026,-2.145486,-1.876160,2.006102,-1.726083,-1.607197,2.722330,0.407043,-0.215526,0.117701,0.111469,0.030690,0.265109,1.9143,-2.0376,-1.4617,-0.1322,0.2119,0.2655
11.7122,-2.141341,-1.878260,2.007181,-1.725065,-1.606872,2.724930,0.418980,-0.207054,0.107520,0.096653,0.031968,0.269571,1.7968,-1.8464,-1.2660,-0.1585,0.1441,0.3067
11.7225,-2.137140,-1.880258,2.008219,-1.724163,-1.606571,2.727665,0.431461,-0.198922,0.098883,0.086122,0.026740,0.275323,2.0607,-2.0603,-1.2963,-0.1539,0.1927,0.3029
11.7323,-2.132803,-1.882167,2.009157,-1.723333,-1.606388,2.730405,0.446914,-0.191743,0.089820,0.076492,0.022931,0.282880,1.9911,-1.6863,-1.3323,-0.1531,0.2239,0.2760
11.7422,-2.128263,-1.883977,2.009991,-1.722612,-1.606088,2.733217,0.459300,-0.176085,0.081344,0.069405,0.025074,0.287155,1.8083,-1.9440,-1.2116,-0.1539,0.1792,0.2210
11.7524,-2.123590,-1.885690,2.010778,-1.721964,-1.605903,2.736048,0.463507,-0.166945,0.072659,0.068312,0.021473,0.285011,1.7815,-1.7133,-1.4184,-0.1732,0.1956,0.2553
11.7623,-2.118830,-1.887283,2.011448,-1.721322,-1.605670,2.738936,0.469430,-0.154584,0.062011,0.062206,0.021704,0.284699,1.7428,-1.6922,-1.4244,-0.1339,0.1806,0.2571
11.7723,-2.114018,-1.888782,2.011964,-1.720649,-1.605476,2.741868,0.483240,-0.143849,0.050062,0.063869,0.019375,0.288440,1.6077,-1.5148,-1.4645,-0.1489,0.1647,0.2424
11.7823,-2.109217,-1.890109,2.012434,-1.720010,-1.605230,2.744781,0.478946,-0.129170,0.041942,0.064479,0.016343,0.285619,1.6563,-1.4633,-1.4778,-0.1080,0.1372,0.2819
11.7924,-2.104423,-1.891376,2.012778,-1.719371,-1.605135,2.747799,0.492373,-0.119552,0.030497,0.071743,0.014418,0.298541,2.0351,-1.3398,-1.4369,-0.0815,0.1835,0.2860
11.8022,-2.099520,-1.892518,2.013014,-1.718574,-1.605025,2.750810,0.497314,-0.101387,0.020027,0.080127,0.011870,0.308315,1.9141,-1.2783,-1.5180,-0.0867,0.1998,0.2895
11.8122,-2.094496,-1.893438,2.013127,-1.717713,-1.604845,2.753955,0.501610,-0.087838,0.010806,0.087005,0.014499,0.320798,1.5210,-1.3590,-1.4476,-0.0687,0.1678,0.2992
11.8222,-2.089471,-1.894252,2.013179,-1.716759,-1.604707,2.757215,0.500062,-0.075451,0.000892,0.098919,0.013148,0.331923,1.7852,-1.3369,-2.0266,-0.0607,0.1804,0.3162
11.8322,-2.084391,-1.894960,2.013170,-1.715725,-1.604599,2.760554,0.498629,-0.063914,-0.010139,0.105449,0.012667,0.347984,1.4454,-1.3250,-2.5370,-0.0586,0.1753,0.2962
11.8423,-2.079378,-1.895512,2.012988,-1.714583,-1.604426,2.764109,0.489672,-0.052692,-0.019214,0.114716,0.016265,0.356567,1.5207,-1.2768,-2.5713,-0.0502,0.1459,0.2866
11.8524,-2.074599,-1.896030,2.012756,-1.713393,-1.604240,2.767674,0.480199,-0.044088,-0.021495,0.121359,0.013696,0.364357,1.5590,-1.1202,-2.7180,-0.0313,0.1713,0.3072
11.8623,-2.069903,-1.896446,2.012548,-1.712121,-1.604163,2.771401,0.475736,-0.035292,-0.026078,0.132668,0.014857,0.371938,1.6538,-1.0127,-2.8030,-0.0366,0.1887,0.3026
11.8723,-2.065131,-1.896737,2.012253,-1.710693,-1.603980,2.775270,0.480543,-0.024854,-0.031009,0.146807,0.020387,0.387692,1.4656,-1.0916,-2.8006,-0.0431,0.1953,0.2969
11.8824,-2.060284,-1.896914,2.011934,-1.709167,-1.603734,2.779309,0.477824,-0.014065,-0.034865,0.154016,0.023649,0.400944,1.6003,-1.1632,-2.9536,-0.0424,0.1880,0.3039
11.8924,-2.055373,-1.896923,2.011547,-1.707582,-1.603510,2.783500,0.492035,-0.002992,-0.042148,0.168003,0.030331,0.427909,2.0063,-0.8422,-3.0767,-0.0710,0.2474,0.3583
