t_rel_s,t_wall,gello_q1,gello_q2,gello_q3,gello_q4,gello_q5,gello_q6,gello_qd1,gello_qd2,gello_qd3,gello_qd4,gello_qd5,gello_qd6,gello_grip,cmd1,cmd2,cmd3,cmd4,cmd5,cmd6,ur_q1,ur_q2,ur_q3,ur_q4,ur_q5,ur_q6,ur_qd1,ur_qd2,ur_qd3,ur_qd4,ur_qd5,ur_qd6,ur_eff1,ur_eff2,ur_eff3,ur_eff4,ur_eff5,ur_eff6,grip_cmd,grip_pos,fx,fy,fz,tx,ty,tz,tcp_x,tcp_y,tcp_z,tcp_qx,tcp_qy,tcp_qz,tcp_qw
0.9058,1783065332.0080,-1.752198,-1.940689,1.818897,-1.463013,-1.575009,2.881943,-0.04571,-0.00046,0.04664,-0.04616,-0.00000,-0.00046,0.0000,-1.751386,-1.939117,1.813402,-1.461530,-1.574479,2.882360,,,,,,,,,,,,,,,,,,,,0.0196,,,,,,,,,,,,,
0.9156,1783065332.0179,-1.752198,-1.940689,1.818897,-1.463013,-1.575009,2.881943,-0.04571,-0.00046,0.04664,-0.04616,-0.00000,-0.00046,0.0000,-1.751386,-1.939117,1.813402,-1.461530,-1.574479,2.882360,,,,,,,,,,,,,,,,,,,,0.0196,,,,,,,,,,,,,
0.9257,1783065332.0280,-1.752198,-1.940689,1.818897,-1.463013,-1.575009,2.881943,-0.04571,-0.00046,0.04664,-0.04616,-0.00000,-0.00046,0.0000,-1.751386,-1.939117,1.813402,-1.461530,-1.574479,2.882360,,,,,,,,,,,,,,,,,,,,0.0196,,,,,,,,,,,,,
0.9357,1783065332.0380,-1.752198,-1.940689,1.818897,-1.463013,-1.575009,2.881943,-0.04571,-0.00046,0.04664,-0.04616,-0.00000,-0.00046,0.0000,-1.751386,-1.939117,1.813402,-1.461530,-1.574479,2.882360,,,,,,,,,,,,,,,,,,,,0.0196,,,,,,,,,,,,,
0.9457,1783065332.0480,-1.752198,-1.940689,1.818897,-1.463013,-1.575009,2.881943,-0.04571,-0.00046,0.04664,-0.04616,-0.00000,-0.00046,0.0000,-1.751386,-1.939117,1.813402,-1.461530,-1.574479,2.882360,,,,,,,,,,,,,,,,,,,,0.0196,,,,,,,,,,,,,
0.9558,1783065332.0580,-1.752198,-1.940689,1.818897,-1.463013,-1.575009,2.881943,-0.04571,-0.00046,0.04664,-0.04616,-0.00000,-0.00046,0.0000,-1.751386,-1.939117,1.813402,-1.461530,-1.574479,2.882360,,,,,,,,,,,,,,,,,,,,0.0196,,,,,,,,,,,,,
0.9658,1783065332.0680,-1.752198,-1.940689,1.818897,-1.463013,-1.575009,2.881943,-0.04571,-0.00046,0.04664,-0.04616,-0.00000,-0.00046,0.0000,-1.751386,-1.939117,1.813402,-1.461530,-1.574479,2.882360,,,,,,,,,,,,,,,,,,,,0.0196,,,,,,,,,,,,,
0.9758,1783065332.0780,-1.752198,-1.940689,1.818897,-1.463013,-1.575009,2.881943,-0.04571,-0.00046,0.04664,-0.04616,-0.00000,-0.00046,0.0000,-1.751386,-1.939117,1.813402,-1.461530,-1.574479,2.882360,,,,,,,,,,,,,,,,,,,,0.0196,,,,,,,,,,,,,
0.9858,1783065332.0880,-1.752198,-1.940689,1.818897,-1.463013,-1.575009,2.881943,-0.04571,-0.00046,0.04664,-0.04616,-0.00000,-0.00046,0.0000,-1.751386,-1.939117,1.813402,-1.461530,-1.574479,2.882360,,,,,,,,,,,,,,,,,,,,0.0196,,,,,,,,,,,,,
0.9957,1783065332.0979,-1.752198,-1.940689,1.818897,-1.463013,-1.575009,2.881943,-0.04571,-0.00046,0.04664,-0.04616,-0.00000,-0.00046,0.0000,-1.751386,-1.939117,1.813402,-1.461530,-1.574479,2.882360,,,,,,,,,,,,,,,,,,,,0.0196,,,,,,,,,,,,,
1.0056,1783065332.1078,-1.756815,-1.969819,1.867906,-1.499798,-1.582679,2.871189,-0.00000,-6.28138,37.36864,-18.71541,-0.00001,6.15577,0.0000,-1.755784,-1.961920,1.848194,-1.487901,-1.580640,2.870801,,,,,,,,,,,,,,,,,,,,0.0196,,,,,,,,,,,,,
1.0157,1783065332.1179,-1.756815,-1.969819,1.867906,-1.499798,-1.582679,2.871189,-0.00000,-6.28138,37.36864,-18.71541,-0.00001,6.15577,0.0000,-1.756078,-1.965822,1.858360,-1.493416,-1.581328,2.870757,-1.754462,-1.949642,1.833114,-1.478093,-1.577843,2.873473,-0.021138,-0.148892,0.177527,-0.129009,-0.040078,-0.055248,-0.7733,-1.7984,-0.7754,-0.5232,-0.2089,-0.1785,,0.0196,-1.03468,4.54476,-1.12834,0.15761,0.06557,0.10263,-0.069375,0.353091,0.506257,-0.042772,0.999004,0.010993,0.006357
1.0257,1783065332.1279,-1.756815,-1.969819,1.867906,-1.499798,-1.582679,2.871189,-0.00000,-6.28138,37.36864,-18.71541,-0.00001,6.15577,0.0000,-1.756137,-1.966490,1.860344,-1.494515,-1.581458,2.870799,-1.754689,-1.951210,1.835009,-1.479379,-1.578247,2.872937,-0.020852,-0.154347,0.194285,-0.133789,-0.040417,-0.049021,-0.7940,-1.7922,-0.5936,-0.5474,-0.1964,-0.1720,,0.0196,-1.08422,4.48489,-1.28516,0.16405,0.08352,0.09519,-0.069347,0.352597,0.505980,-0.042920,0.998991,0.011412,0.006667
1.0357,1783065332.1379,-1.755297,-1.971353,1.877111,-1.502881,-1.584198,2.871205,0.04895,-0.04945,0.29666,-0.09939,-0.04895,0.00049,0.0000,-1.756155,-1.967409,1.863609,-1.496093,-1.581702,2.870853,-1.754908,-1.952785,1.837088,-1.480805,-1.578631,2.872500,-0.020315,-0.158843,0.211642,-0.143151,-0.040556,-0.043363,-0.8256,-1.7100,-0.7218,-0.5485,-0.1978,-0.1881,,0.0196,-1.08983,4.02747,-1.37228,0.15602,0.07350,0.09820,-0.069324,0.352104,0.505629,-0.043023,0.998980,0.011816,0.006962
1.0457,1783065332.1479,-1.755297,-1.971353,1.877111,-1.502881,-1.584198,2.871205,0.04895,-0.04945,0.29666,-0.09939,-0.04895,0.00049,0.0000,-1.756090,-1.968051,1.866496,-1.497265,-1.581940,2.870885,-1.755088,-1.954384,1.839289,-1.482229,-1.578984,2.872056,-0.019275,-0.159120,0.225533,-0.146576,-0.037986,-0.039044,-0.7775,-1.6098,-0.6790,-0.5580,-0.2179,-0.1867,,0.0196,-1.03187,3.73723,-1.04169,0.17126,0.07213,0.09761,-0.069320,0.351595,0.505224,-0.043149,0.998968,0.012174,0.007231
1.0556,1783065332.1579,-1.755297,-1.971353,1.877111,-1.502881,-1.584198,2.871205,0.04895,-0.04945,0.29666,-0.09939,-0.04895,0.00049,0.0000,-1.756006,-1.968812,1.869742,-1.498650,-1.582256,2.870927,-1.755267,-1.956013,1.841603,-1.483713,-1.579336,2.871723,-0.017914,-0.162295,0.237170,-0.153060,-0.034885,-0.033414,-0.7900,-1.3994,-0.6962,-0.5216,-0.2387,-0.1860,,0.0196,-1.00296,3.96072,-1.40688,0.17337,0.06576,0.09203,-0.069319,0.351076,0.504779,-0.043219,0.998959,0.012522,0.007497
1.0657,1783065332.1680,-1.755282,-1.972887,1.889352,-1.510505,-1.585732,2.871205,0.00045,-0.04572,0.36486,-0.22724,-0.04572,0.00000,0.0000,-1.755956,-1.969212,1.871329,-1.499371,-1.582442,2.870950,-1.755447,-1.957650,1.844075,-1.485237,-1.579738,2.871387,-0.016699,-0.156501,0.249164,-0.155226,-0.035205,-0.029815,-0.7819,-1.3468,-0.5385,-0.4772,-0.2233,-0.1607,,0.0196,-0.93430,4.06319,-1.40069,0.16503,0.07754,0.09625,-0.069314,0.350549,0.504262,-0.043291,0.998950,0.012810,0.007775
1.0757,1783065332.1780,-1.755282,-1.972887,1.889352,-1.510505,-1.585732,2.871205,0.00045,-0.04572,0.36486,-0.22724,-0.04572,0.00000,0.0000,-1.755888,-1.970032,1.876985,-1.502150,-1.582906,2.870981,-1.755553,-1.959167,1.846633,-1.486807,-1.580032,2.871115,-0.014998,-0.151613,0.262374,-0.155294,-0.033595,-0.024027,-0.7240,-1.3558,-0.8290,-0.5166,-0.2259,-0.1496,,0.0196,-0.99515,3.93410,-1.47495,0.17351,0.08282,0.08818,-0.069339,0.350059,0.503666,-0.043369,0.998942,0.013033,0.007981
1.0857,1783065332.1880,-1.755282,-1.972887,1.889352,-1.510505,-1.585732,2.871205,0.00045,-0.04572,0.36486,-0.22724,-0.04572,0.00000,0.0000,-1.755848,-1.970468,1.879786,-1.503630,-1.583182,2.870999,-1.755747,-1.960697,1.849270,-1.488299,-1.580418,2.870942,-0.013415,-0.145040,0.266202,-0.156308,-0.034440,-0.018809,-0.7845,-1.2803,-0.6426,-0.5137,-0.1928,-0.1641,,0.0196,-0.90933,3.33518,-1.12678,0.19094,0.07709,0.08799,-0.069326,0.349557,0.503027,-0.043353,0.998939,0.013176,0.008217
1.0957,1783065332.1979,-1.755282,-1.972887,1.889352,-1.510505,-1.585732,2.871205,0.00045,-0.04572,0.36486,-0.22724,-0.04572,0.00000,0.0000,-1.755795,-1.970990,1.882849,-1.505380,-1.583547,2.871023,-1.755832,-1.962140,1.852047,-1.489874,-1.580739,2.870730,-0.010749,-0.136290,0.283433,-0.155020,-0.033040,-0.014917,-0.6488,-1.1261,-0.4584,-0.5215,-0.2005,-0.1661,,0.0196,-1.02060,3.54327,-1.73138,0.19423,0.07167,0.09523,-0.069353,0.349079,0.502297,-0.043412,0.998934,0.013255,0.008403
1.1057,1783065332.2079,-1.755281,-1.972903,1.895549,-1.513619,-1.585747,2.871205,0.00000,-0.00046,0.18611,-0.09351,-0.00046,0.00000,0.0000,-1.755763,-1.971270,1.885749,-1.506854,-1.583762,2.871037,-1.755935,-1.963483,1.854929,-1.491466,-1.581035,2.870626,-0.006844,-0.130361,0.292984,-0.162251,-0.033015,-0.011167,-0.6306,-1.1032,-0.5357,-0.4578,-0.1883,-0.1361,,0.0196,-0.87456,4.06180,-2.04579,0.17515,0.09085,0.09425,-0.069370,0.348632,0.501484,-0.043408,0.998933,0.013246,0.008555
1.1157,1783065332.2179,-1.755281,-1.972903,1.895549,-1.513619,-1.585747,2.871205,0.00000,-0.00046,0.18611,-0.09351,-0.00046,0.00000,0.0000,-1.755719,-1.971607,1.888912,-1.508588,-1.584046,2.871055,-1.755951,-1.964736,1.857951,-1.493089,-1.581426,2.870533,-0.003368,-0.121278,0.304293,-0.160390,-0.032920,-0.005786,-0.6005,-1.1444,-0.6060,-0.5110,-0.1547,-0.1486,,0.0196,-1.16792,3.47844,-1.43808,0.19453,0.06659,0.08376,-0.069404,0.348201,0.500574,-0.043443,0.998931,0.013130,0.008731
1.1258,1783065332.2280,-1.755281,-1.972903,1.895549,-1.513619,-1.585747,2.871205,0.00000,-0.00046,0.18611,-0.09351,-0.00046,0.00000,0.0000,-1.755693,-1.971787,1.890417,-1.509484,-1.584211,2.871066,-1.755948,-1.965920,1.861034,-1.494689,-1.581659,2.870509,-0.001234,-0.112057,0.312313,-0.163435,-0.030483,-0.001818,-0.4858,-1.1264,-0.6434,-0.5174,-0.1954,-0.1188,,0.0196,-0.75676,3.47417,-1.22415,0.18403,0.08345,0.08696,-0.069457,0.347788,0.499608,-0.043454,0.998933,0.012958,0.008812
1.1356,1783065332.2379,-1.755281,-1.974422,1.900167,-1.515168,-1.585747,2.869686,0.00000,-0.04560,0.13866,-0.04653,-0.00000,-0.04560,0.0000,-1.755658,-1.972112,1.892582,-1.510668,-1.584427,2.871026,-1.755990,-1.966980,1.864159,-1.496357,-1.581940,2.870532,-0.000193,-0.105134,0.316036,-0.164917,-0.030016,-0.000802,-0.3741,-1.0801,-0.6781,-0.5069,-0.2013,-0.1060,,0.0196,-1.02272,4.31196,-1.58743,0.15863,0.07655,0.08599,-0.069481,0.347422,0.498587,-0.043419,0.998936,0.012733,0.008905
1.1456,1783065332.2478,-1.755281,-1.974422,1.900167,-1.515168,-1.585747,2.869686,0.00000,-0.04560,0.13866,-0.04653,-0.00000,-0.04560,0.0000,-1.755636,-1.972420,1.894264,-1.511451,-1.584552,2.870930,-1.755955,-1.967953,1.867312,-1.497958,-1.582270,2.870501,-0.000000,-0.093896,0.315398,-0.165590,-0.029529,-0.000459,-0.1925,-1.1105,-0.8286,-0.5531,-0.2016,-0.0645,,0.0196,-0.85188,3.40692,-1.03521,0.18573,0.07838,0.08777,-0.069524,0.347068,0.497517,-0.043450,0.998938,0.012413,0.009001
1.1557,1783065332.2579,-1.755281,-1.974422,1.900167,-1.515168,-1.585747,2.869686,0.00000,-0.04560,0.13866,-0.04653,-0.00000,-0.04560,0.0000,-1.755606,-1.972800,1.896090,-1.512364,-1.584717,2.870798,-1.755951,-1.968861,1.870465,-1.499611,-1.582544,2.870494,0.001683,-0.083196,0.313473,-0.158055,-0.028335,-0.000054,-0.1799,-1.1704,-0.9584,-0.5624,-0.2292,-0.0293,,0.0196,-0.85685,3.01925,-0.55465,0.19018,0.07722,0.08721,-0.069557,0.346742,0.496429,-0.043454,0.998941,0.012094,0.009068
1.1657,1783065332.2679,-1.756800,-1.975955,1.907806,-1.515184,-1.587266,2.869671,-0.04542,-0.04587,0.22847,-0.00046,-0.04542,-0.00045,0.0000,-1.755589,-1.973008,1.896964,-1.512835,-1.584812,2.870718,-1.755947,-1.969608,1.873583,-1.501164,-1.582792,2.870528,0.001593,-0.075684,0.306173,-0.160319,-0.027043,-0.000000,-0.0212,-1.2362,-0.9491,-0.5133,-0.2118,0.0198,,0.0196,-0.81353,4.19391,-0.74783,0.16260,0.07980,0.08312,-0.069584,0.346460,0.495296,-0.043439,0.998947,0.011668,0.009097
1.1757,1783065332.2780,-1.756800,-1.975955,1.907806,-1.515184,-1.587266,2.869671,-0.04542,-0.04587,0.22847,-0.00046,-0.04542,-0.00045,0.0000,-1.755689,-1.973552,1.900264,-1.513388,-1.585146,2.870607,-1.755904,-1.970330,1.876580,-1.502700,-1.583099,2.870509,0.001934,-0.067651,0.297981,-0.151012,-0.027597,0.001327,0.0404,-1.2131,-1.1816,-0.5452,-0.2017,0.0200,,0.0196,-0.88483,3.05217,-0.45221,0.20459,0.08976,0.08734,-0.069617,0.346186,0.494211,-0.043469,0.998949,0.011273,0.009164
1.1857,1783065332.2880,-1.756800,-1.975955,1.907806,-1.515184,-1.587266,2.869671,-0.04542,-0.04587,0.22847,-0.00046,-0.04542,-0.00045,0.0000,-1.755753,-1.973854,1.901882,-1.513675,-1.585343,2.870539,-1.755907,-1.970925,1.879529,-1.504176,-1.583362,2.870521,0.002361,-0.060258,0.288776,-0.145613,-0.024913,0.002278,0.1583,-1.2614,-1.2992,-0.5387,-0.2215,0.0381,,0.0196,-0.66945,3.62912,-0.37810,0.18367,0.07953,0.08195,-0.069632,0.345952,0.493103,-0.043462,0.998954,0.010815,0.009194
1.1958,1783065332.2980,-1.756800,-1.975955,1.907806,-1.515184,-1.587266,2.869671,-0.04542,-0.04587,0.22847,-0.00046,-0.04542,-0.00045,0.0000,-1.755843,-1.974232,1.903662,-1.514013,-1.585605,2.870448,-1.755911,-1.971522,1.882324,-1.505612,-1.583599,2.870514,0.001990,-0.053611,0.279005,-0.137942,-0.025946,0.001569,0.1864,-1.2674,-1.1277,-0.5089,-0.2000,0.0213,,0.0196,-1.02040,3.71606,-0.63571,0.18642,0.07114,0.08553,-0.069648,0.345722,0.492067,-0.043464,0.998958,0.010417,0.009224
1.2058,1783065332.3080,-1.756815,-1.982045,1.915476,-1.515184,-1.588800,2.869671,-0.00046,-0.18332,0.23088,-0.00000,-0.04617,-0.00000,0.0000,-1.755900,-1.975218,1.906175,-1.514190,-1.585905,2.870392,-1.755875,-1.971985,1.885051,-1.506940,-1.583843,2.870533,0.001706,-0.049780,0.268329,-0.126572,-0.024854,0.001320,0.1754,-1.1812,-1.0171,-0.5198,-0.1884,0.0149,,0.0196,-0.60887,4.17899,-1.06155,0.15857,0.07815,0.07526,-0.069671,0.345523,0.491009,-0.043473,0.998963,0.009934,0.009237
1.2158,1783065332.3180,-1.756815,-1.982045,1.915476,-1.515184,-1.588800,2.869671,-0.00046,-0.18332,0.23088,-0.00000,-0.04617,-0.00000,0.0000,-1.755981,-1.976506,1.908990,-1.514400,-1.586307,2.870317,-1.755859,-1.972482,1.887713,-1.508174,-1.584082,2.870577,0.000951,-0.045919,0.261686,-0.118047,-0.024273,0.000736,0.1120,-1.1772,-0.9830,-0.5653,-0.1870,0.0427,,0.0196,-0.79425,3.42100,-0.17886,0.18381,0.08102,0.07986,-0.069691,0.345309,0.489985,-0.043460,0.998968,0.009454,0.009249
1.2257,1783065332.3279,-1.756815,-1.982045,1.915476,-1.515184,-1.588800,2.869671,-0.00046,-0.18332,0.23088,-0.00000,-0.04617,-0.00000,0.0000,-1.756031,-1.977239,1.910366,-1.514511,-1.586545,2.870271,-1.755874,-1.972882,1.890279,-1.509276,-1.584322,2.870538,0.000609,-0.042121,0.255847,-0.110449,-0.023638,0.000357,0.1227,-1.3257,-1.0926,-0.5593,-0.1755,0.0302,,0.0196,-0.89660,3.91959,-0.37331,0.18000,0.08040,0.07200,-0.069696,0.345119,0.488962,-0.043474,0.998972,0.008909,0.009246
1.2358,1783065332.3380,-1.756815,-1.986662,1.920108,-1.515184,-1.590334,2.869671,-0.00000,-0.13838,0.13886,-0.00000,-0.04598,-0.00000,0.0000,-1.756101,-1.978499,1.912398,-1.514645,-1.586937,2.870209,-1.755863,-1.973296,1.892845,-1.510325,-1.584531,2.870533,0.000418,-0.043364,0.246822,-0.099468,-0.023374,0.000256,0.0577,-1.4249,-1.1374,-0.5578,-0.1725,0.0156,,0.0196,-0.56145,4.59299,-0.93353,0.15601,0.07893,0.08061,-0.069716,0.344917,0.487939,-0.043484,0.998977,0.008347,0.009224
1.2458,1783065332.3480,-1.756815,-1.986662,1.920108,-1.515184,-1.590334,2.869671,-0.00000,-0.13838,0.13886,-0.00000,-0.04598,-0.00000,0.0000,-1.756144,-1.979632,1.914009,-1.514717,-1.587268,2.870172,-1.755887,-1.973720,1.895272,-1.511264,-1.584802,2.870565,0.000108,-0.043856,0.239823,-0.089050,-0.024184,0.000199,0.0190,-1.4070,-1.1564,-0.5521,-0.1737,0.0094,,0.0196,-0.95373,3.97812,-0.02175,0.17826,0.07434,0.07567,-0.069717,0.344710,0.486976,-0.043457,0.998982,0.007799,0.009236
1.2557,1783065332.3579,-1.756815,-1.986662,1.920108,-1.515184,-1.590334,2.869671,-0.00000,-0.13838,0.13886,-0.00000,-0.04598,-0.00000,0.0000,-1.756205,-1.981075,1.915799,-1.514804,-1.587709,2.870121,-1.755871,-1.974173,1.897619,-1.512069,-1.585065,2.870541,0.000043,-0.045742,0.231801,-0.080324,-0.021896,0.000132,-0.0150,-1.4761,-1.2998,-0.5259,-0.1819,-0.0326,,0.0196,-1.00633,4.01978,0.03898,0.17390,0.07076,0.07709,-0.069738,0.344481,0.486049,-0.043479,0.998985,0.007239,0.009241
1.2657,1783065332.3679,-1.756815,-1.989746,1.918636,-1.515184,-1.591868,2.869671,-0.00000,-0.09269,-0.04426,-0.00000,-0.04611,-0.00000,0.0000,-1.756242,-1.981879,1.916675,-1.514852,-1.587969,2.870090,-1.755875,-1.974663,1.899859,-1.512829,-1.585251,2.870557,0.000000,-0.049520,0.219624,-0.068659,-0.023235,-0.000035,-0.1642,-1.5278,-1.0540,-0.5385,-0.1899,-0.0790,,0.0196,-0.88847,4.35409,-0.22891,0.15827,0.07345,0.07812,-0.069761,0.344245,0.485182,-0.043471,0.998989,0.006736,0.009220
1.2758,1783065332.3780,-1.756815,-1.989746,1.918636,-1.515184,-1.591868,2.869671,-0.00000,-0.09269,-0.04426,-0.00000,-0.04611,-0.00000,0.0000,-1.756293,-1.983546,1.917226,-1.514910,-1.588543,2.870048,-1.755891,-1.975169,1.902081,-1.513434,-1.585498,2.870526,-0.000777,-0.053858,0.216878,-0.057963,-0.024726,-0.001004,-0.1875,-1.6262,-1.1408,-0.5385,-0.1859,-0.0909,,0.0196,-0.91749,4.20025,-0.29405,0.16122,0.08189,0.07337,-0.069777,0.343989,0.484312,-0.043482,0.998993,0.006166,0.009215
1.2857,1783065332.3880,-1.756815,-1.989746,1.918636,-1.515184,-1.591868,2.869671,-0.00000,-0.09269,-0.04426,-0.00000,-0.04611,-0.00000,0.0000,-1.756325,-1.984470,1.917496,-1.514942,-1.588882,2.870023,-1.755880,-1.975759,1.904176,-1.513970,-1.585773,2.870517,-0.000779,-0.059821,0.208580,-0.048268,-0.025149,-0.001809,-0.3020,-1.5394,-1.2855,-0.5730,-0.2234,-0.1245,,0.0196,-0.79347,3.96374,-0.04474,0.17784,0.06926,0.07729,-0.069805,0.343705,0.483526,-0.043493,0.998995,0.005663,0.009240
1.2957,1783065332.3980,-1.756815,-1.989746,1.918636,-1.515184,-1.591868,2.869671,-0.00000,-0.09269,-0.04426,-0.00000,-0.04611,-0.00000,0.0000,-1.756369,-1.985608,1.917797,-1.514982,-1.589330,2.869988,-1.755895,-1.976389,1.906196,-1.514386,-1.585999,2.870528,-0.001317,-0.068754,0.192607,-0.041196,-0.027200,-0.003800,-0.3114,-1.7440,-1.4102,-0.5738,-0.2142,-0.1342,,0.0196,-0.99036,3.70883,0.05382,0.17821,0.08276,0.08132,-0.069832,0.343404,0.482778,-0.043482,0.998998,0.005163,0.009240
1.3058,1783065332.4080,-1.758334,-1.991295,1.915584,-1.515184,-1.591883,2.869671,-0.04555,-0.04647,-0.09154,-0.00000,-0.00046,-0.00000,0.0000,-1.756491,-1.986461,1.917406,-1.515005,-1.589593,2.869967,-1.755907,-1.977067,1.908059,-1.514739,-1.586305,2.870457,-0.002101,-0.071629,0.181557,-0.036799,-0.029432,-0.004688,-0.3936,-1.8719,-1.3698,-0.5571,-0.2110,-0.1617,,0.0196,-0.66266,4.01021,0.13814,0.17682,0.07862,0.08774,-0.069855,0.343090,0.482116,-0.043512,0.998998,0.004723,0.009296
1.3157,1783065332.4179,-1.758334,-1.991295,1.915584,-1.515184,-1.591883,2.869671,-0.04555,-0.04647,-0.09154,-0.00000,-0.00046,-0.00000,0.0000,-1.756665,-1.987507,1.916969,-1.515032,-1.589936,2.869939,-1.755950,-1.977823,1.909845,-1.515071,-1.586621,2.870429,-0.002077,-0.080465,0.167720,-0.029515,-0.031284,-0.004761,-0.5927,-1.6951,-1.5030,-0.5646,-0.2354,-0.1733,,0.0196,-0.66396,4.32658,0.05168,0.16117,0.07919,0.09331,-0.069871,0.342756,0.481515,-0.043506,0.999000,0.004347,0.009371
1.3256,1783065332.4279,-1.758334,-1.991295,1.915584,-1.515184,-1.591883,2.869671,-0.04555,-0.04647,-0.09154,-0.00000,-0.00046,-0.00000,0.0000,-1.756773,-1.988072,1.916748,-1.515048,-1.590135,2.869922,-1.755959,-1.978665,1.911413,-1.515293,-1.586901,2.870401,-0.003068,-0.087721,0.152088,-0.020851,-0.032685,-0.005114,-0.5669,-1.5726,-1.5665,-0.6045,-0.2048,-0.1425,,0.0196,-0.79518,3.81853,0.71468,0.18492,0.08974,0.08887,-0.069905,0.342398,0.481038,-0.043516,0.999000,0.004070,0.009451
1.3357,1783065332.4380,-1.759868,-1.991311,1.912516,-1.515184,-1.591883,2.869671,-0.04619,-0.00047,-0.09239,-0.00000,-0.00000,-0.00000,0.0000,-1.756979,-1.988758,1.916259,-1.515068,-1.590393,2.869898,-1.756010,-1.979537,1.912850,-1.515466,-1.587246,2.870298,-0.004041,-0.089204,0.135365,-0.016708,-0.033950,-0.005556,-0.6429,-1.6384,-1.7118,-0.5880,-0.1956,-0.1607,,0.0196,-1.00605,3.87256,0.69259,0.17910,0.08983,0.08907,-0.069920,0.342037,0.480630,-0.043541,0.998998,0.003839,0.009575
1.3457,1783065332.4480,-1.759868,-1.991311,1.912516,-1.515184,-1.591883,2.869671,-0.04619,-0.00047,-0.09239,-0.00000,-0.00000,-0.00000,0.0000,-1.757179,-1.989128,1.915729,-1.515080,-1.590543,2.869883,-1.756051,-1.980449,1.914058,-1.515634,-1.587616,2.870284,-0.005861,-0.091890,0.114747,-0.012275,-0.035618,-0.005659,-0.6981,-1.6560,-1.5487,-0.5619,-0.1936,-0.1581,,0.0196,-0.67121,4.20607,0.30406,0.16861,0.09643,0.09465,-0.069936,0.341678,0.480348,-0.043526,0.998998,0.003735,0.009741
1.3558,1783065332.4580,-1.759868,-1.991311,1.912516,-1.515184,-1.591883,2.869671,-0.04619,-0.00047,-0.09239,-0.00000,-0.00000,-0.00000,0.0000,-1.757462,-1.989576,1.915113,-1.515094,-1.590736,2.869864,-1.756115,-1.981382,1.915098,-1.515710,-1.587951,2.870218,-0.007839,-0.093798,0.098292,-0.004880,-0.034248,-0.005513,-0.7241,-1.5906,-1.5872,-0.5558,-0.1651,-0.1555,,0.0196,-1.21724,3.79525,0.31639,0.16971,0.08969,0.08855,-0.069947,0.341319,0.480145,-0.043526,0.998996,0.003681,0.009901
1.3657,1783065332.4679,-1.764439,-1.991311,1.909448,-1.515184,-1.591883,2.869671,-0.13672,-0.00000,-0.09176,-0.00000,-0.00000,0.00000,0.0000,-1.757639,-1.989817,1.914790,-1.515102,-1.590848,2.869852,-1.756214,-1.982355,1.915969,-1.515694,-1.588306,2.870181,-0.009174,-0.093776,0.079920,-0.001122,-0.032786,-0.005076,-0.7804,-1.4155,-1.7210,-0.5636,-0.1808,-0.1622,,0.0196,-0.62149,3.25658,0.68125,0.18408,0.08974,0.08942,-0.069947,0.340952,0.480029,-0.043492,0.998996,0.003682,0.010084
1.3757,1783065332.4780,-1.764439,-1.991311,1.909448,-1.515184,-1.591883,2.869671,-0.13672,-0.00000,-0.09176,-0.00000,-0.00000,0.00000,0.0000,-1.758436,-1.990111,1.913900,-1.515113,-1.590993,2.869835,-1.756306,-1.983287,1.916683,-1.515687,-1.588590,2.870129,-0.012064,-0.094482,0.060121,-0.000593,-0.031154,-0.003926,-0.8281,-1.3559,-1.6424,-0.5284,-0.1994,-0.1602,,0.0196,-1.03694,3.50687,0.41676,0.18245,0.09567,0.09097,-0.069951,0.340611,0.479977,-0.043469,0.998995,0.003752,0.010247
1.3857,1783065332.4880,-1.764439,-1.991311,1.909448,-1.515184,-1.591883,2.869671,-0.13672,-0.00000,-0.09176,-0.00000,-0.00000,0.00000,0.0000,-1.758952,-1.990269,1.913434,-1.515119,-1.591077,2.869825,-1.756441,-1.984189,1.917136,-1.515706,-1.588890,2.870085,-0.014938,-0.089150,0.043944,-0.000403,-0.030196,-0.004086,-0.7122,-1.2464,-1.7009,-0.4726,-0.1913,-0.1469,,0.0196,-0.73271,3.42145,0.04272,0.17561,0.08771,0.09379,-0.069933,0.340303,0.480047,-0.043420,0.998995,0.003945,0.010446
1.3957,1783065332.4979,-1.764439,-1.991311,1.909448,-1.515184,-1.591883,2.869671,-0.13672,-0.00000,-0.09176,-0.00000,-0.00000,0.00000,0.0000,-1.759683,-1.990464,1.912871,-1.515127,-1.591187,2.869811,-1.756585,-1.985089,1.917492,-1.515691,-1.589240,2.870053,-0.016489,-0.084196,0.026041,-0.000092,-0.029046,-0.003858,-0.9130,-1.3755,-1.8502,-0.4287,-0.1920,-0.1776,,0.0196,-1.03003,3.39378,-0.01812,0.18096,0.08696,0.08781,-0.069908,0.339999,0.480160,-0.043360,0.998994,0.004162,0.010677
