t_rel_s,fx,fy,fz,tx,ty,tz
14.4490,-0.87392,-2.23073,2.65818,-0.31429,-0.05687,-0.15595
14.4591,2.31781,-2.34987,2.31371,-0.32426,0.06233,-0.15258
14.4692,-2.04659,-2.74562,2.86852,-0.30409,-0.11736,-0.16397
14.4791,0.37881,-2.17563,2.76981,-0.32383,-0.00532,-0.14671
14.4892,0.36663,-2.49179,2.96289,-0.32129,-0.00937,-0.15642
14.4992,-0.21987,-2.54621,2.63058,-0.31953,-0.02407,-0.15986
14.5090,-1.96114,-2.07838,2.74371,-0.33670,-0.12335,-0.15820
14.5191,2.19113,-2.29712,2.44805,-0.33178,0.07293,-0.14600
14.5292,-1.45842,-2.34474,2.39360,-0.32372,-0.10286,-0.15935
14.5390,0.15612,-2.47769,2.13185,-0.32381,-0.01435,-0.15047
14.5491,-0.21336,-2.09637,2.31825,-0.32663,-0.02567,-0.14731
14.5593,3.05402,-2.13721,2.11206,-0.33927,0.12226,-0.14427
14.5693,-2.83546,-2.89233,2.29394,-0.31682,-0.18135,-0.16056
14.5789,0.89306,-1.37558,2.15393,-0.34628,0.02508,-0.14925
14.5893,1.70337,-2.68621,2.54000,-0.33127,0.03605,-0.14337
14.5991,-0.03611,-2.25787,2.56895,-0.33395,0.00386,-0.14529
14.6089,-3.06604,-1.51754,2.51057,-0.34213,-0.14356,-0.15386
14.6191,3.66685,-2.24281,2.06749,-0.33329,0.14721,-0.14951
14.6290,-0.59029,-2.46734,2.25377,-0.30726,-0.06038,-0.16531
14.6391,0.69437,-2.45688,2.40486,-0.31451,0.02108,-0.15164
14.6490,-0.23666,-2.37944,2.13787,-0.32953,-0.03693,-0.15201
14.6591,3.82525,-2.23511,1.83935,-0.33685,0.11981,-0.14780
14.6690,-3.72071,-2.67621,2.67742,-0.31220,-0.18761,-0.16929
14.6791,0.54813,-2.73692,2.57351,-0.29912,0.00270,-0.15588
14.6891,-4.53309,-2.53509,3.31465,-0.31555,-0.20519,-0.17086
14.6992,-3.29219,-2.78304,3.16083,-0.31425,-0.14652,-0.16201
14.7092,-4.36990,-2.21376,3.18366,-0.32808,-0.17462,-0.16788
14.7191,-0.78962,-2.08606,2.81438,-0.32038,-0.03036,-0.15710
14.7291,-3.22565,-1.90664,2.57457,-0.33024,-0.16992,-0.16259
14.7390,-1.03944,-2.60793,2.46689,-0.32073,-0.06346,-0.15808
14.7491,0.29023,-1.71794,2.16712,-0.34253,-0.02822,-0.14964
14.7592,4.09820,-1.59177,1.70140,-0.34425,0.15152,-0.14654
14.7699,-2.21793,-2.72693,2.60876,-0.30833,-0.15764,-0.17022
14.7790,1.64260,-2.03125,2.02948,-0.33955,0.04484,-0.15634
14.7892,1.63783,-2.14149,1.83478,-0.33089,0.01655,-0.15706
14.7992,0.88992,-2.65115,2.02926,-0.33041,0.02763,-0.15285
14.8094,-2.39299,-2.52136,2.32264,-0.31031,-0.13921,-0.15850
14.8189,1.50951,-2.06088,1.85326,-0.32568,0.02632,-0.15129
14.8290,-1.61564,-2.48261,2.23444,-0.32024,-0.09179,-0.15985
14.8391,-1.43286,-2.83199,2.71752,-0.30190,-0.04297,-0.15552
14.8493,-3.56443,-2.29905,2.72930,-0.31184,-0.15478,-0.16049
14.8591,-0.67165,-2.47029,2.50450,-0.33388,-0.04736,-0.16282
14.8693,-3.35069,-2.74785,3.16807,-0.30971,-0.14396,-0.16070
14.8792,-1.95233,-2.24840,3.02533,-0.31556,-0.10819,-0.15607
14.8891,-1.92653,-2.16455,3.16512,-0.31851,-0.09557,-0.16201
14.8992,-1.34306,-2.75526,2.80872,-0.31686,-0.08677,-0.16340
14.9090,-1.78202,-2.33383,2.88561,-0.33177,-0.08414,-0.15836
14.9191,0.01027,-2.25236,2.13941,-0.32718,-0.03719,-0.15544
14.9289,-1.03346,-2.29218,2.37085,-0.33427,-0.06607,-0.16039
14.9390,-0.09144,-2.40152,2.42636,-0.32846,-0.05157,-0.15580
14.9490,-0.30728,-2.55378,2.67456,-0.32057,-0.04893,-0.14990
14.9590,0.15790,-2.36522,2.35881,-0.32817,-0.01929,-0.15019
14.9692,-1.33054,-2.61961,2.55812,-0.32076,-0.07143,-0.15842
14.9790,-0.11954,-2.15045,2.30237,-0.33411,-0.03994,-0.15791
14.9891,-0.36248,-2.50320,2.35165,-0.31292,-0.05156,-0.15485
14.9991,-0.52268,-2.52856,2.41820,-0.31377,-0.04578,-0.15335
15.0091,-1.53820,-2.69878,2.52296,-0.30779,-0.07478,-0.15778
15.0190,-0.24883,-2.85038,2.29990,-0.31474,-0.04467,-0.15623
15.0291,-0.65109,-2.57136,2.38780,-0.32220,-0.05356,-0.15206
15.0395,-0.62001,-2.55370,2.55580,-0.31865,-0.05393,-0.15071
15.0490,-0.83198,-2.67933,2.50691,-0.32000,-0.05866,-0.15695
15.0589,-0.53321,-2.27888,2.20072,-0.32499,-0.05904,-0.15477
15.0689,-1.70313,-2.50754,2.26567,-0.32547,-0.07717,-0.15641
15.0791,-1.17628,-2.10816,2.10788,-0.32417,-0.06488,-0.15341
15.0889,-0.98010,-2.13765,1.88146,-0.32065,-0.06067,-0.15790
15.0991,-0.73216,-2.93830,1.87873,-0.31960,-0.06759,-0.15431
15.1091,-1.07523,-2.84987,1.42970,-0.32053,-0.06624,-0.15396
15.1190,-0.49773,-2.41646,0.11498,-0.32571,-0.04433,-0.15525
15.1292,-0.47636,-3.41660,0.31577,-0.29126,-0.06646,-0.15599
15.1390,-0.72463,-2.74060,-0.77856,-0.31274,-0.06349,-0.15323
15.1490,-0.19103,-3.60285,-0.37539,-0.29323,-0.03578,-0.15022
15.1591,-0.82968,-3.57872,-0.87648,-0.29397,-0.06052,-0.15502
15.1692,-0.24636,-3.81932,0.60321,-0.28296,-0.03926,-0.15185
15.1791,-0.35841,-2.06264,0.81303,-0.32175,-0.06204,-0.14935
15.1890,0.35317,-3.73580,2.33421,-0.29512,-0.02181,-0.15850
15.1992,-0.69901,-3.42799,2.59864,-0.29696,-0.05896,-0.15700
15.2090,-0.53517,-2.67444,3.39760,-0.31186,-0.05582,-0.15608
15.2190,0.10174,-1.82367,3.08809,-0.33322,-0.04856,-0.15833
15.2290,-0.19291,-3.32873,3.98006,-0.30488,-0.03945,-0.16019
15.2391,-0.71274,-1.92066,3.14717,-0.34047,-0.06032,-0.16143
15.2495,-0.02242,-2.02139,2.98975,-0.34651,-0.03517,-0.16102
15.2591,-0.59195,-1.68947,2.51870,-0.35911,-0.05165,-0.15635
15.2691,-0.56527,-2.21078,3.40347,-0.33648,-0.04375,-0.15745
15.2791,-0.48359,-1.36925,3.23762,-0.37295,-0.03075,-0.15475
15.2893,-0.01861,-1.96146,3.10704,-0.35096,-0.03301,-0.15889
15.2991,-0.51423,-1.87806,2.99274,-0.35061,-0.04107,-0.15639
15.3092,-0.24503,-2.02943,3.13315,-0.35638,-0.04403,-0.15832
15.3190,-0.55782,-1.54580,1.94840,-0.37164,-0.02407,-0.15709
15.3291,-0.18544,-3.22866,2.30994,-0.31395,-0.03192,-0.16087
15.3391,-1.13102,-1.52201,1.43348,-0.35618,-0.06334,-0.16132
15.3491,-0.12551,-2.41663,1.69482,-0.34140,-0.03209,-0.15637
15.3590,-0.87926,-2.60548,0.86998,-0.34794,-0.06198,-0.15347
15.3691,0.02091,-3.41764,1.94459,-0.31730,-0.02899,-0.15788
15.3791,-0.99143,-1.42574,2.10779,-0.36631,-0.07210,-0.15477
15.3893,0.14233,-2.82312,-0.11128,-0.33687,-0.02701,-0.15683
15.3990,-1.05528,-3.68157,-1.55139,-0.31296,-0.05397,-0.15995
15.4091,-0.80380,-3.28149,-1.37676,-0.30666,-0.06605,-0.15977
15.4189,-0.27167,-1.82873,-2.38791,-0.35191,-0.04501,-0.16154
15.4293,0.41563,-4.48730,1.14982,-0.27236,-0.01264,-0.15893
15.4388,-1.08530,-1.99620,1.85551,-0.33739,-0.06521,-0.15810
15.4493,1.16133,-2.51127,4.01245,-0.34060,0.00581,-0.15652
15.4591,-0.34730,-2.55799,5.07409,-0.33036,-0.04713,-0.15758
15.4694,-0.11873,-3.36443,6.20323,-0.31138,-0.03016,-0.15395
15.4791,-0.32932,-1.44150,4.53258,-0.37546,-0.03414,-0.15640
15.4891,-0.70682,-2.71176,3.38557,-0.34919,-0.04327,-0.15523
15.4990,-0.72650,-1.95638,2.50573,-0.36488,-0.05825,-0.15468
15.5094,-1.41584,-1.99766,3.47435,-0.35900,-0.07606,-0.15563
15.5191,-0.80589,-0.81886,2.84242,-0.40928,-0.04518,-0.15735
15.5293,0.37558,-3.51314,4.72208,-0.32292,-0.00698,-0.15698
15.5391,-1.29085,-1.60870,4.25156,-0.36417,-0.06563,-0.15845
15.5496,0.66197,-2.97328,4.08856,-0.35862,0.00675,-0.15773
15.5591,-0.25352,-2.48283,2.92797,-0.35624,-0.04164,-0.15797
15.5694,-0.22329,-2.67238,2.83526,-0.35181,-0.03915,-0.16063
15.5791,-0.42433,-1.42502,2.82073,-0.37642,-0.04405,-0.15568
15.5892,0.28468,-3.13179,2.38830,-0.36013,-0.02307,-0.15957
15.5991,-0.68771,-2.36786,1.53640,-0.35835,-0.04758,-0.15875
15.6093,-1.06026,-2.25642,2.04928,-0.34593,-0.06865,-0.16228
15.6190,-0.17742,-2.11548,1.58605,-0.37191,-0.03202,-0.16188
15.6292,-0.40142,-3.69113,2.76206,-0.32592,-0.04286,-0.15772
15.6392,-1.23755,-1.93979,2.49266,-0.37711,-0.06739,-0.16171
15.6494,-0.34458,-2.01835,2.65673,-0.37744,-0.04050,-0.15864
15.6592,-0.55626,-2.38172,2.35204,-0.36657,-0.06743,-0.15906
15.6689,-0.24866,-2.28315,2.94691,-0.36524,-0.03963,-0.15951
15.6792,-1.15136,-1.03681,2.43333,-0.39850,-0.06579,-0.16328
15.6892,0.19372,-2.19433,2.38082,-0.36939,-0.03560,-0.15936
15.6991,-0.90898,-1.78745,2.03782,-0.38102,-0.05044,-0.15934
15.7090,-0.58505,-1.71887,2.16927,-0.38928,-0.06693,-0.16222
15.7191,-0.32473,-1.67947,1.33438,-0.40207,-0.03496,-0.15428
15.7290,-0.14770,-2.78858,2.28540,-0.35167,-0.02450,-0.15442
15.7390,-1.15475,-1.21630,1.89936,-0.39446,-0.07914,-0.15919
15.7494,0.14207,-1.73998,2.26206,-0.38458,-0.01349,-0.15552
15.7591,-0.47502,-2.05325,2.09727,-0.37827,-0.06151,-0.15670
15.7690,-0.19256,-3.01803,2.77875,-0.34981,-0.03218,-0.15738
15.7790,-0.64248,-1.36428,3.00137,-0.39866,-0.06559,-0.15713
15.7892,-0.16825,-2.84960,3.22008,-0.36358,-0.03154,-0.15534
15.7990,-0.69937,-2.29530,2.46868,-0.36992,-0.04696,-0.15581
15.8093,-0.70362,-2.25961,2.69868,-0.37539,-0.06071,-0.15905
15.8191,-0.33627,-1.40600,1.59833,-0.39989,-0.04285,-0.15617
15.8290,-0.14896,-3.12019,2.08157,-0.35982,-0.05224,-0.15659
15.8394,-0.93388,-2.19568,1.55339,-0.38026,-0.06498,-0.15693
15.8495,0.13733,-2.47667,1.72770,-0.37438,-0.02333,-0.16072
15.8594,-0.50350,-2.87018,1.67842,-0.36465,-0.04856,-0.16068
15.8690,-0.27879,-2.40355,1.83305,-0.38231,-0.03950,-0.16056
15.8791,-0.54361,-2.28261,1.91085,-0.38053,-0.06019,-0.15838
15.8893,0.14609,-3.30718,1.86062,-0.35821,-0.02430,-0.15712
15.8990,-0.81629,-2.50287,1.29357,-0.37179,-0.06587,-0.15518
15.9095,-0.55130,-2.65614,2.12099,-0.37126,-0.04591,-0.15235
15.9190,-0.35626,-2.60700,1.81822,-0.37511,-0.04863,-0.16112
15.9290,-0.06508,-3.24955,2.75403,-0.35958,-0.04610,-0.16090
15.9392,-0.62189,-1.74262,2.94159,-0.39578,-0.05267,-0.15801
15.9492,0.03262,-2.57672,3.61738,-0.36494,-0.03274,-0.15982
15.9591,-0.81787,-1.99868,2.96591,-0.40095,-0.05035,-0.16038
15.9694,-0.31924,-2.81909,3.30807,-0.37345,-0.04442,-0.15880
15.9789,-0.92762,-1.87714,3.29651,-0.41153,-0.04200,-0.15441
15.9893,-0.01520,-2.65721,3.62462,-0.37603,-0.04421,-0.15305
15.9995,-0.43454,-1.81282,2.78655,-0.40858,-0.05604,-0.16047
16.0092,-0.48862,-2.38760,3.38080,-0.39342,-0.05309,-0.15470
16.0191,-0.17823,-2.04210,2.13037,-0.40878,-0.04793,-0.15837
16.0290,-0.15931,-3.62039,2.13846,-0.34987,-0.04553,-0.15690
16.0394,-0.93078,-2.10909,1.33065,-0.40450,-0.06895,-0.16062
16.0496,0.30486,-2.67062,1.78451,-0.38029,-0.03395,-0.15650
16.0591,-0.70709,-2.64938,1.72383,-0.38812,-0.05622,-0.16071
16.0692,-0.00128,-3.80318,2.84630,-0.35637,-0.03012,-0.16131
16.0791,-0.65814,-2.32148,3.06114,-0.40036,-0.04227,-0.15948
16.0892,0.34111,-2.91928,4.06267,-0.37814,-0.03598,-0.15578
16.0991,-0.51893,-2.29295,4.56568,-0.39216,-0.05012,-0.15850
16.1092,-0.18740,-2.45328,4.31519,-0.40377,-0.05040,-0.15865
16.1191,-0.28835,-1.60485,2.96957,-0.41523,-0.05454,-0.15777
16.1293,-0.20795,-2.71700,2.56151,-0.37743,-0.05005,-0.16128
16.1390,-1.02680,-1.72526,1.71961,-0.42157,-0.07123,-0.15805
16.1491,-0.03005,-2.57270,1.61144,-0.39109,-0.04761,-0.15647
16.1590,-0.80512,-2.01708,0.98132,-0.40259,-0.05689,-0.15550
16.1691,0.08088,-3.21985,1.53916,-0.38099,-0.03732,-0.16075
16.1792,-0.14132,-2.62614,1.97682,-0.40122,-0.04825,-0.16103
16.1891,-0.03948,-3.46904,1.16142,-0.37858,-0.04856,-0.15844
16.1990,-0.71243,-2.69989,-0.38359,-0.39392,-0.06599,-0.16544
16.2090,-0.12642,-3.72462,0.01034,-0.35283,-0.05992,-0.15740
16.2189,-0.93489,-1.47778,-1.37909,-0.42791,-0.06967,-0.16218
16.2291,0.31493,-3.89776,0.95556,-0.35827,-0.03376,-0.15636
16.2389,-1.32696,-2.25442,1.14990,-0.40935,-0.10207,-0.16498
16.2491,0.77233,-2.33881,2.43997,-0.40271,-0.02728,-0.16537
16.2591,-0.86403,-2.11955,2.87792,-0.40796,-0.07164,-0.16523
16.2690,-0.09125,-2.87554,3.81999,-0.38496,-0.04509,-0.16208
16.2788,-0.45201,-1.17502,3.58655,-0.44818,-0.06620,-0.16574
16.2892,0.03517,-2.42187,3.56980,-0.41220,-0.04070,-0.15736
16.2991,-0.46301,-2.00663,3.26931,-0.42863,-0.05073,-0.16196
16.3090,-0.56419,-1.83400,3.40877,-0.40310,-0.06331,-0.16175
16.3192,0.26002,-0.86895,2.32596,-0.44380,-0.05166,-0.15918
16.3292,-0.20750,-2.86005,3.44523,-0.38874,-0.04338,-0.15703
16.3390,-0.74886,-1.01189,3.01368,-0.44446,-0.06997,-0.15941
16.3490,0.70043,-1.99940,3.65670,-0.41208,-0.03842,-0.15606
16.3591,-0.08507,-2.28242,3.33128,-0.41016,-0.05757,-0.16008
16.3694,0.12492,-2.92782,3.60617,-0.38992,-0.04233,-0.15775
16.3791,-0.37127,-1.90643,3.45916,-0.42921,-0.05658,-0.15692
16.3894,-0.13752,-3.57693,3.93659,-0.38527,-0.04210,-0.15233
16.3992,-0.63465,-2.91561,3.49358,-0.40221,-0.06297,-0.15828
16.4093,-0.19322,-2.98475,3.41636,-0.39595,-0.06114,-0.15632
16.4191,-0.22802,-2.82786,3.44483,-0.39844,-0.06301,-0.15560
16.4293,-0.44626,-3.18577,3.96169,-0.38606,-0.06076,-0.15412
16.4390,-0.31594,-2.51614,3.44931,-0.40426,-0.05050,-0.15302
16.4494,0.09535,-2.82143,3.33213,-0.40298,-0.04442,-0.15283
16.4591,-0.42007,-2.81099,3.28342,-0.39410,-0.05819,-0.15500
16.4692,-0.00823,-2.60145,2.82587,-0.40405,-0.04314,-0.15407
16.4793,-0.20797,-2.35988,2.65829,-0.40883,-0.05766,-0.16194
16.4891,0.02300,-2.42342,2.63829,-0.40384,-0.04063,-0.15352
16.4989,-0.20142,-2.22068,2.59455,-0.43200,-0.04744,-0.15753
16.5093,0.23998,-2.58548,2.70271,-0.39774,-0.04934,-0.15771
16.5191,-0.05619,-2.66515,2.81191,-0.40362,-0.04454,-0.14893
16.5292,-0.48189,-2.66278,2.32880,-0.41417,-0.05560,-0.15623
16.5393,-0.42227,-2.20276,2.26304,-0.40714,-0.06982,-0.15698
16.5493,-0.35553,-3.36123,1.74449,-0.37517,-0.05640,-0.15758
16.5590,-0.37984,-2.19419,0.68884,-0.41632,-0.07531,-0.15756
16.5691,-0.34550,-2.85437,0.46558,-0.40357,-0.07708,-0.15746
16.5790,-0.89050,-1.83430,0.22154,-0.42764,-0.07911,-0.15590
16.5892,-0.61123,-3.05397,-0.34608,-0.40513,-0.05737,-0.15766
16.5988,-0.92297,-2.14339,-1.23602,-0.42897,-0.08884,-0.15950
16.6095,-0.43517,-3.45418,-0.28218,-0.38430,-0.06214,-0.15808
16.6190,-1.17217,-1.68625,-1.77810,-0.42017,-0.09975,-0.16027
16.6290,-0.22445,-4.54366,-0.74408,-0.34860,-0.05292,-0.15473
16.6393,-2.10199,-1.97625,-1.32029,-0.42645,-0.12972,-0.15828
16.6492,0.08280,-3.59791,-0.09852,-0.36047,-0.03297,-0.15255
16.6592,-1.84375,-2.87904,-0.24004,-0.37877,-0.12662,-0.16062
16.6695,0.16358,-5.45287,2.69744,-0.29791,-0.05187,-0.15547
16.6790,-1.40711,-2.08174,3.33883,-0.40231,-0.10659,-0.15217
16.6891,0.34267,-4.32993,4.25835,-0.34542,-0.03944,-0.15975
16.6992,-1.04757,-3.19231,3.88593,-0.37370,-0.08302,-0.15988
16.7094,-0.27974,-2.49204,3.92318,-0.39175,-0.06092,-0.15689
16.7190,-0.46687,-0.56625,1.58878,-0.46198,-0.07536,-0.16062
16.7295,0.43434,-3.05273,3.02955,-0.37000,-0.04494,-0.16286
16.7392,-0.97777,-0.34545,4.07312,-0.45213,-0.07403,-0.15434
16.7491,1.41364,-2.65648,5.52484,-0.39601,-0.00331,-0.15397
16.7589,0.66577,-1.61863,5.37915,-0.40829,-0.04266,-0.15307
16.7696,0.83944,-3.21269,5.71569,-0.35631,-0.00799,-0.15715
16.7790,0.75667,-0.89819,4.54763,-0.42307,-0.04166,-0.14782
16.7890,1.09901,-3.54860,4.71259,-0.35192,-0.00862,-0.15708
16.7992,-0.24317,-0.78652,3.44876,-0.42661,-0.04373,-0.15722
16.8090,0.09965,-1.48007,3.32278,-0.42222,-0.03232,-0.15943
16.8190,0.47925,-1.84718,3.76593,-0.41118,-0.01807,-0.15203
16.8292,0.22689,-2.73778,3.95115,-0.38839,-0.02367,-0.15860
16.8390,-0.44650,-1.03700,3.49953,-0.42842,-0.04610,-0.15815
16.8493,0.41240,-2.44723,3.79833,-0.39061,-0.03040,-0.15568
16.8592,-0.30616,-2.33504,3.71659,-0.40203,-0.05552,-0.15281
16.8690,-0.36932,-1.83900,2.92518,-0.39975,-0.05048,-0.15848
16.8792,-0.19662,-1.82855,2.64633,-0.39982,-0.07480,-0.15252
16.8892,-0.53003,-2.21483,2.59679,-0.38395,-0.05352,-0.16127
16.8992,-0.67019,-1.44228,2.15495,-0.40880,-0.06411,-0.15827
16.9089,-0.59308,-1.71189,2.15971,-0.40123,-0.04898,-0.16017
16.9192,-0.63975,-2.12475,2.75040,-0.39329,-0.05910,-0.15448
16.9291,-0.31882,-1.61944,2.38217,-0.40261,-0.05534,-0.16000
16.9392,-0.75573,-1.87312,2.50661,-0.39629,-0.05341,-0.15546
16.9492,-0.31201,-2.65450,2.24470,-0.36367,-0.05021,-0.15290
16.9590,-0.51501,-1.80262,1.41579,-0.40255,-0.06719,-0.15754
16.9690,-0.56264,-2.26479,1.05382,-0.38515,-0.04920,-0.15787
16.9791,-0.57134,-2.36854,1.20665,-0.37822,-0.07037,-0.16103
16.9892,-0.75038,-3.63430,0.46348,-0.33630,-0.06995,-0.16196
16.9991,-1.12174,-3.06885,-0.30464,-0.36535,-0.08310,-0.16316
17.0092,-0.69221,-3.01333,0.11642,-0.35834,-0.05539,-0.15898
17.0192,-1.13330,-2.38210,-0.32308,-0.37174,-0.08050,-0.16580
17.0291,-0.29441,-3.71327,0.39359,-0.33796,-0.04516,-0.16291
17.0390,-1.13691,-2.17024,0.50081,-0.36667,-0.08352,-0.16440
17.0493,0.54238,-3.20555,1.15608,-0.34204,-0.02731,-0.15730
17.0591,-0.43257,-3.40878,0.54687,-0.34339,-0.06196,-0.16136
17.0691,0.42866,-3.14451,1.00234,-0.34475,-0.03706,-0.15304
17.0790,-1.00866,-1.09518,0.45422,-0.41179,-0.07196,-0.15649
17.0893,0.60722,-2.60654,0.76689,-0.35913,-0.01977,-0.15734
17.0990,-0.32095,-1.44048,0.80633,-0.39908,-0.05464,-0.15401
17.1093,0.46842,-2.49005,2.42589,-0.36606,-0.03254,-0.14989
17.1191,-0.15287,-2.05564,2.87797,-0.37826,-0.03086,-0.15560
17.1290,0.59740,-3.38729,4.39170,-0.33233,-0.02949,-0.15198
17.1390,-0.32656,-1.22815,4.65066,-0.39054,-0.04866,-0.15431
17.1489,0.79317,-3.02142,4.94140,-0.33286,-0.01639,-0.15362
17.1591,-0.45588,-2.21782,3.69568,-0.36701,-0.03657,-0.15808
17.1690,0.32458,-2.40419,3.43269,-0.36548,-0.04167,-0.15726
17.1790,-0.22437,-1.05368,2.70026,-0.39832,-0.06942,-0.15570
17.1894,-0.06851,-3.08596,3.29530,-0.35100,-0.03728,-0.15152
17.1993,-0.30662,-1.15972,2.71888,-0.38522,-0.06090,-0.15375
17.2093,-0.09133,-2.20826,3.22718,-0.36069,-0.05094,-0.15350
17.2191,-0.25224,-1.53932,2.76656,-0.39173,-0.06127,-0.15339
17.2290,0.02706,-2.53832,2.82233,-0.36318,-0.03815,-0.15659
17.2391,-0.62819,-1.28573,2.32637,-0.39489,-0.06889,-0.15503
17.2493,-0.25948,-2.55776,2.71504,-0.36217,-0.03530,-0.15558
17.2591,-0.92910,-1.75621,1.83035,-0.38146,-0.05908,-0.15492
17.2691,0.00074,-2.30323,2.26223,-0.36442,-0.05385,-0.14901
17.2793,-0.36347,-1.74916,2.41110,-0.38940,-0.05757,-0.15369
17.2892,-0.10494,-2.67549,2.75697,-0.34473,-0.04563,-0.14487
17.2992,-0.64080,-1.59081,2.68749,-0.37560,-0.04958,-0.15381
17.3093,0.01896,-2.75633,3.24047,-0.34482,-0.05111,-0.14784
17.3193,-0.53897,-2.35519,3.34192,-0.34548,-0.04444,-0.15294
17.3291,-0.43003,-2.49470,3.56158,-0.34519,-0.05699,-0.15493
17.3392,-0.73487,-2.08177,3.58338,-0.35517,-0.05006,-0.15256
17.3493,-0.31800,-3.43414,3.56483,-0.31580,-0.04776,-0.15081
17.3591,-0.66750,-2.32393,3.27658,-0.36248,-0.06773,-0.15368
17.3692,-0.30877,-2.64337,3.25379,-0.34652,-0.05084,-0.15281
17.3790,-0.20195,-2.51406,3.24925,-0.35326,-0.05365,-0.15235
17.3895,-0.21167,-2.01374,2.76686,-0.35691,-0.04668,-0.15354
17.3992,-0.05919,-1.66860,2.31295,-0.37680,-0.06109,-0.15511
17.4094,0.29897,-3.00439,2.47539,-0.34481,-0.03341,-0.15530
17.4193,-0.30555,-1.60467,2.06266,-0.36985,-0.06599,-0.15827
17.4292,-0.29403,-2.24855,2.17131,-0.36466,-0.05500,-0.15245
17.4393,-0.55112,-2.06137,1.98453,-0.36588,-0.05613,-0.15215
17.4495,-0.72138,-2.62864,2.24878,-0.33475,-0.06635,-0.14685
17.4591,-2.36805,-2.25409,2.53619,-0.35627,-0.11516,-0.14706
17.4691,-0.50075,-2.82602,2.58188,-0.33989,-0.06713,-0.12813
17.4791,-1.82333,-2.39533,2.69082,-0.34619,-0.11138,-0.10872
17.4890,-2.11592,-3.06142,2.78406,-0.33245,-0.11623,-0.09181
17.4992,-2.92874,-2.52789,2.68663,-0.34750,-0.12986,-0.07127
17.5093,-1.26932,-3.01645,2.35259,-0.33010,-0.05352,-0.05068
17.5191,-2.89704,-2.93021,1.81749,-0.33616,-0.15733,-0.03945
17.5291,-1.30926,-2.62835,1.49640,-0.33741,-0.06567,-0.01005
17.5391,-1.64624,-1.63602,1.40787,-0.36014,-0.09833,0.00532
17.5494,-0.26832,-2.97814,1.10560,-0.33222,-0.02614,0.02611
17.5590,-1.58509,-2.27270,0.08985,-0.35751,-0.09331,0.03486
17.5691,0.54923,-2.99908,-0.28510,-0.32886,0.00590,0.05105
17.5792,0.33135,-1.33750,-0.34647,-0.37122,-0.01550,0.05020
17.5891,1.39027,-2.81098,-0.85133,-0.32097,0.00427,0.05170
17.5994,0.08953,-1.74561,-1.72804,-0.37779,-0.03683,0.04529
17.6090,1.35110,-2.57381,-0.61101,-0.34548,0.01430,0.04681
17.6190,0.66603,-0.92895,-1.14439,-0.40260,0.00198,0.04240
17.6292,1.79992,-4.14120,0.40870,-0.31971,0.03729,0.04610
17.6390,-0.30924,-1.90654,0.64500,-0.38353,-0.02483,0.04816
17.6491,2.09944,-4.29038,2.34685,-0.30338,0.06136,0.04923
17.6591,-0.00417,-3.38426,3.20158,-0.31453,-0.03902,0.04320
17.6693,1.40796,-4.72839,4.59055,-0.28212,0.02966,0.04895
17.6792,-0.61333,-2.25371,4.64101,-0.34826,-0.02770,0.05153
17.6891,0.52242,-4.45666,5.41642,-0.29213,0.00751,0.04744
17.6992,-1.00844,-2.39581,4.61886,-0.35927,-0.03215,0.04686
17.7091,-0.23424,-3.13238,5.15838,-0.31634,-0.03420,0.04578
17.7191,-0.70017,-2.57793,4.72585,-0.34638,-0.02123,0.04121
17.7292,-0.75030,-3.29283,4.57311,-0.31223,-0.04627,0.04104
17.7391,-0.70188,-2.02239,4.37481,-0.35676,-0.03603,0.03678
17.7490,-0.90258,-2.31406,4.29900,-0.35339,-0.03296,0.03951
17.7591,-0.49321,-2.12375,3.69686,-0.35784,-0.05306,0.04257
17.7691,-0.25473,-1.94449,3.25778,-0.36993,-0.02947,0.04301
17.7790,-0.05295,-1.89721,2.71874,-0.35111,-0.03300,0.03498
17.7890,-0.33470,-3.12616,2.56213,-0.34024,-0.03887,0.03727
17.7992,-0.49998,-2.06423,2.02863,-0.35616,-0.03616,0.03819
17.8092,-0.28769,-2.52979,2.17552,-0.33524,-0.02944,0.04071
17.8192,-0.56607,-2.49494,2.23459,-0.34300,-0.03485,0.04068
17.8291,-0.59383,-2.42637,2.17587,-0.33014,-0.04852,0.03479
17.8392,-0.47329,-2.11552,1.94588,-0.35259,-0.04317,0.04067
17.8489,-0.55981,-2.85636,1.91420,-0.32654,-0.03573,0.04258
17.8593,-0.49173,-2.46665,1.60338,-0.34226,-0.04980,0.04191
17.8691,-0.46590,-1.92385,1.65950,-0.35794,-0.03468,0.03946
17.8792,-0.57926,-2.49079,2.06453,-0.33324,-0.03243,0.04435
17.8894,-0.27011,-2.34645,2.25114,-0.34121,-0.02173,0.04826
17.8991,-0.16886,-2.52950,2.46031,-0.34241,-0.02231,0.05058
17.9093,-0.22219,-2.74618,2.59393,-0.32507,-0.02599,0.04869
17.9192,-0.51057,-2.83845,2.43974,-0.34074,-0.02948,0.04850
17.9293,-0.28800,-2.06351,2.18503,-0.34485,-0.01467,0.04185
17.9390,-0.47986,-2.45121,2.02976,-0.33181,-0.02913,0.04828
17.9491,-0.77444,-2.70006,1.96664,-0.34187,-0.04052,0.05045
17.9591,-0.76581,-2.16769,2.13065,-0.34097,-0.04030,0.04462
