t_rel_s,t_wall,gello_q1,gello_q2,gello_q3,gello_q4,gello_q5,gello_q6,gello_qd1,gello_qd2,gello_qd3,gello_qd4,gello_qd5,gello_qd6,gello_grip,cmd1,cmd2,cmd3,cmd4,cmd5,cmd6,ur_q1,ur_q2,ur_q3,ur_q4,ur_q5,ur_q6,ur_qd1,ur_qd2,ur_qd3,ur_qd4,ur_qd5,ur_qd6,ur_eff1,ur_eff2,ur_eff3,ur_eff4,ur_eff5,ur_eff6,grip_cmd,grip_pos,fx,fy,fz,tx,ty,tz,tcp_x,tcp_y,tcp_z,tcp_qx,tcp_qy,tcp_qz,tcp_qw
41.9562,1783066445.6683,-1.917775,-1.505039,1.234465,-1.726935,-1.742213,3.009263,-0.32180,0.00000,0.00046,0.18341,0.00000,0.00000,0.0225,-1.912658,-1.505614,1.233570,-1.733792,-1.742766,3.009284,-1.895407,-1.505777,1.233351,-1.739029,-1.743056,3.009304,-0.351742,0.012194,0.003837,0.059810,0.002310,-0.000248,-2.2263,-1.6062,-1.9980,-0.0900,0.0442,-0.1261,0.0333,0.0314,-0.50400,-2.11595,2.37600,-0.32796,-0.01446,0.04798,0.060837,0.546860,0.646621,0.111015,0.965953,0.193345,0.131254
41.9662,1783066445.6783,-1.926994,-1.505039,1.234466,-1.723837,-1.742213,3.009263,-0.27642,0.00000,0.00000,0.09290,0.00000,0.00000,0.0225,-1.916661,-1.505561,1.233635,-1.732175,-1.742719,3.009282,-1.898923,-1.505674,1.233355,-1.738366,-1.742976,3.009285,-0.338570,0.005484,0.001716,0.071052,0.011416,-0.000238,-1.0417,-1.8397,-1.9498,-0.1216,0.0329,-0.1190,0.0333,0.0314,1.81056,-3.27038,2.30363,-0.27946,0.08949,0.05977,0.062758,0.546665,0.646474,0.112671,0.965849,0.192756,0.131480
41.9762,1783066445.6883,-1.926994,-1.505039,1.234466,-1.723837,-1.742213,3.009263,-0.27642,0.00000,0.00000,0.09290,0.00000,0.00000,0.0225,-1.919188,-1.505529,1.233676,-1.731092,-1.742690,3.009281,-1.902339,-1.505661,1.233371,-1.737665,-1.743024,3.009285,-0.329284,0.003760,0.001289,0.081764,0.003345,-0.000240,-0.9219,-1.7993,-1.7642,-0.0406,0.1545,-0.1295,0.0333,0.0314,-2.59379,-1.97423,1.97500,-0.33638,-0.09458,0.04153,0.064621,0.546421,0.646367,0.114303,0.965734,0.192179,0.131756
41.9862,1783066445.6983,-1.926994,-1.505039,1.234466,-1.723837,-1.742213,3.009263,-0.27642,0.00000,0.00000,0.09290,0.00000,0.00000,0.0225,-1.921844,-1.505484,1.233735,-1.729685,-1.742649,3.009280,-1.905550,-1.505606,1.233414,-1.736764,-1.742876,3.009261,-0.316663,0.003692,0.002016,0.095276,0.006039,-0.000227,-1.6162,-1.7808,-1.7157,-0.0766,0.0689,-0.1255,0.0333,0.0314,-0.37197,-1.74638,1.85360,-0.34797,0.01348,0.04690,0.066358,0.546205,0.646194,0.115795,0.965671,0.191509,0.131893
41.9962,1783066445.7084,-1.927086,-1.505039,1.234466,-1.723806,-1.742213,3.009263,-0.00276,0.00000,0.00000,0.00093,0.00000,0.00000,0.0225,-1.923080,-1.505456,1.233773,-1.728885,-1.742624,3.009279,-1.908826,-1.505538,1.233450,-1.735691,-1.742904,3.009285,-0.327372,0.005334,0.007019,0.114396,0.001853,-0.000215,-1.7075,-1.7612,-1.7104,-0.0702,0.0896,-0.1116,0.0333,0.0314,-1.23947,-2.37862,2.43059,-0.31001,-0.02424,0.05389,0.068144,0.545969,0.645998,0.117355,0.965609,0.190732,0.132095
42.0062,1783066445.7183,-1.927086,-1.505039,1.234466,-1.723806,-1.742213,3.009263,-0.00276,0.00000,0.00000,0.00093,0.00000,0.00000,0.0225,-1.924389,-1.505418,1.233827,-1.727874,-1.742588,3.009278,-1.911991,-1.505548,1.233499,-1.734502,-1.742848,3.009273,-0.303954,0.001578,0.004925,0.121881,0.008274,-0.000200,-0.9541,-2.0630,-1.7143,-0.1382,0.0950,-0.1233,0.0333,0.0314,-0.67663,-2.91168,2.57663,-0.29214,0.00194,0.04709,0.069848,0.545698,0.645821,0.118834,0.965563,0.189946,0.132242
42.0164,1783066445.7285,-1.927086,-1.505039,1.234466,-1.723806,-1.742213,3.009263,-0.00276,0.00000,0.00000,0.00093,0.00000,0.00000,0.0225,-1.924997,-1.505395,1.233861,-1.727314,-1.742567,3.009277,-1.914929,-1.505514,1.233508,-1.733327,-1.742868,3.009284,-0.287071,0.001055,0.003763,0.126151,0.004419,-0.000186,-0.6034,-1.8718,-1.7149,-0.1029,0.1594,-0.1185,0.0333,0.0314,-3.30909,-2.25239,2.56934,-0.32012,-0.11321,0.03995,0.071440,0.545454,0.645643,0.120222,0.965521,0.189171,0.132399
42.0261,1783066445.7382,-1.934680,-1.505039,1.234466,-1.720768,-1.742213,3.009263,-0.22814,0.00000,0.00000,0.09125,0.00000,0.00000,0.0225,-1.926527,-1.505362,1.233909,-1.726400,-1.742536,3.009276,-1.917617,-1.505505,1.233582,-1.732058,-1.742752,3.009288,-0.258573,0.001016,0.003682,0.124300,0.007014,-0.000162,-0.0472,-2.1167,-1.7346,-0.1561,0.1402,-0.1168,0.0333,0.0314,-1.57682,-2.11537,2.72451,-0.32640,-0.02293,0.03454,0.072877,0.545216,0.645432,0.121469,0.965515,0.188366,0.132454
42.0362,1783066445.7483,-1.934680,-1.505039,1.234466,-1.720768,-1.742213,3.009263,-0.22814,0.00000,0.00000,0.09125,0.00000,0.00000,0.0225,-1.928307,-1.505343,1.233939,-1.725618,-1.742518,3.009275,-1.919980,-1.505502,1.233619,-1.730822,-1.742776,3.009273,-0.225800,0.000933,0.004123,0.120543,0.004039,-0.000137,-0.5444,-1.9247,-1.7136,-0.1535,0.1562,-0.1243,0.0333,0.0314,-4.37842,-2.94418,3.67367,-0.29400,-0.11931,0.04165,0.074149,0.544990,0.645248,0.122566,0.965512,0.187599,0.132552
42.0462,1783066445.7583,-1.934680,-1.505039,1.234466,-1.720768,-1.742213,3.009263,-0.22814,0.00000,0.00000,0.09125,0.00000,0.00000,0.0225,-1.930255,-1.505316,1.233981,-1.724640,-1.742492,3.009274,-1.922037,-1.505478,1.233635,-1.729710,-1.742700,3.009276,-0.200218,0.001545,0.002159,0.109494,0.006971,-0.000143,-0.4434,-2.0201,-1.5972,-0.1479,0.1205,-0.1295,0.0333,0.0314,-1.95417,-2.08077,2.51696,-0.31688,-0.04622,0.04080,0.075249,0.544801,0.645080,0.123518,0.965517,0.186926,0.132585
42.0561,1783066445.7682,-1.934680,-1.505039,1.234466,-1.720768,-1.742213,3.009263,-0.22814,0.00000,0.00000,0.09125,0.00000,0.00000,0.0225,-1.931193,-1.505299,1.234008,-1.724101,-1.742476,3.009274,-1.923854,-1.505473,1.233643,-1.728626,-1.742676,3.009292,-0.185411,0.001129,0.002627,0.107336,0.001676,-0.000126,-0.8228,-1.7908,-1.6087,-0.1601,0.1110,-0.1155,0.0333,0.0314,-2.93047,-2.24338,2.78006,-0.31712,-0.09529,0.04547,0.076220,0.544619,0.644930,0.124368,0.965526,0.186289,0.132623
42.0661,1783066445.7782,-1.948424,-1.505039,1.234466,-1.717700,-1.742213,3.009263,-0.41061,0.00000,0.00000,0.09165,0.00000,0.00000,0.0225,-1.935193,-1.505276,1.234045,-1.722999,-1.742453,3.009273,-1.925582,-1.505450,1.233699,-1.727556,-1.742593,3.009288,-0.164726,0.001527,0.002292,0.099047,0.005069,-0.000132,-0.4551,-1.9737,-1.6542,-0.2000,0.1083,-0.1168,0.0333,0.0314,-0.74275,-2.87141,2.71391,-0.29794,0.00521,0.04168,0.077141,0.544455,0.644747,0.125157,0.965549,0.185640,0.132620
42.0761,1783066445.7882,-1.948424,-1.505039,1.234466,-1.717700,-1.742213,3.009263,-0.41061,0.00000,0.00000,0.09165,0.00000,0.00000,0.0225,-1.938087,-1.505262,1.234068,-1.722251,-1.742440,3.009273,-1.927143,-1.505457,1.233683,-1.726670,-1.742609,3.009276,-0.153239,0.000804,0.001626,0.090275,0.001305,-0.000119,-0.8626,-1.7968,-1.5664,-0.1289,0.1354,-0.1183,0.0333,0.0314,-2.25071,-2.28224,2.51030,-0.32758,-0.09193,0.04227,0.077976,0.544289,0.644643,0.125881,0.965546,0.185124,0.132679
42.0861,1783066445.7982,-1.948424,-1.505039,1.234466,-1.717700,-1.742213,3.009263,-0.41061,0.00000,0.00000,0.09165,0.00000,0.00000,0.0225,-1.941308,-1.505242,1.234101,-1.721322,-1.742421,3.009272,-1.928660,-1.505461,1.233703,-1.725792,-1.742525,3.009273,-0.168873,0.002225,0.001669,0.087851,0.002648,-0.000109,-1.6544,-1.6879,-1.4943,-0.1527,0.0301,-0.1279,0.0333,0.0314,-0.69592,-2.00797,2.07513,-0.32727,0.01700,0.04710,0.078778,0.544134,0.644518,0.126576,0.965553,0.184610,0.132682
42.0962,1783066445.8083,-1.959192,-1.505039,1.234466,-1.717670,-1.742213,3.009263,-0.32392,0.00000,0.00000,0.00092,0.00000,0.00000,0.0225,-1.944162,-1.505230,1.234121,-1.720811,-1.742409,3.009271,-1.930395,-1.505437,1.233719,-1.724890,-1.742504,3.009276,-0.190011,0.002119,0.002139,0.089042,0.000367,-0.000113,-1.8393,-1.6543,-1.5573,-0.2075,0.0318,-0.1060,0.0333,0.0314,0.78618,-2.03469,2.11696,-0.31721,0.05573,0.05227,0.079710,0.543968,0.644378,0.127385,0.965547,0.184051,0.132729
42.1062,1783066445.8183,-1.959192,-1.505039,1.234466,-1.717670,-1.742213,3.009263,-0.32392,0.00000,0.00000,0.00092,0.00000,0.00000,0.0225,-1.948988,-1.505214,1.234150,-1.720179,-1.742393,3.009271,-1.932407,-1.505433,1.233755,-1.724056,-1.742468,3.009261,-0.196969,0.002127,0.002494,0.083686,0.000420,-0.000106,-1.4911,-1.9290,-1.5958,-0.1990,0.0925,-0.1224,0.0333,0.0314,1.84682,-3.08637,1.74664,-0.30511,0.06513,0.04505,0.080788,0.543774,0.644248,0.128319,0.965517,0.183506,0.132802
42.1162,1783066445.8283,-1.959192,-1.505039,1.234466,-1.717670,-1.742213,3.009263,-0.32392,0.00000,0.00000,0.00092,0.00000,0.00000,0.0225,-1.951328,-1.505204,1.234167,-1.719835,-1.742382,3.009270,-1.934510,-1.505390,1.233748,-1.723266,-1.742472,3.009280,-0.247491,0.006044,0.002976,0.078467,0.000151,-0.000099,-2.7205,-1.5461,-1.5031,-0.1431,-0.0018,-0.1095,0.0333,0.0314,0.11041,-2.31488,1.59291,-0.31107,0.00996,0.04492,0.081925,0.543586,0.644124,0.129320,0.965470,0.182975,0.132903
42.1262,1783066445.8383,-1.974486,-1.505039,1.235984,-1.717670,-1.742213,3.009263,-0.45804,0.00000,0.04548,0.00001,0.00000,0.00000,0.0205,-1.955624,-1.505189,1.234235,-1.719412,-1.742368,3.009270,-1.937130,-1.505385,1.233807,-1.722452,-1.742353,3.009280,-0.265254,0.000678,0.002308,0.076109,0.003855,-0.000093,-1.9425,-1.7773,-1.5387,-0.2008,-0.0019,-0.1121,0.0333,0.0314,3.21942,-2.43212,1.62768,-0.32187,0.17982,0.05657,0.083326,0.543343,0.643983,0.130547,0.965402,0.182400,0.132988
42.1362,1783066445.8483,-1.974486,-1.505039,1.235984,-1.717670,-1.742213,3.009263,-0.45804,0.00000,0.04548,0.00001,0.00000,0.00000,0.0205,-1.960237,-1.505181,1.234336,-1.719182,-1.742360,3.009269,-1.939925,-1.505394,1.233839,-1.721710,-1.742448,3.009276,-0.288818,0.000214,0.003247,0.071769,0.000861,-0.000087,-1.9095,-1.7498,-1.5529,-0.2336,0.0535,-0.1152,0.0333,0.0314,0.04270,-3.58600,2.23317,-0.29974,-0.02089,0.03753,0.084839,0.543068,0.643875,0.131881,0.965297,0.181839,0.133202
42.1461,1783066445.8582,-1.974486,-1.505039,1.235984,-1.717670,-1.742213,3.009263,-0.45804,0.00000,0.04548,0.00001,0.00000,0.00000,0.0205,-1.965091,-1.505169,1.234480,-1.718899,-1.742348,3.009269,-1.942869,-1.505370,1.233855,-1.721107,-1.742400,3.009245,-0.299985,0.000253,0.002010,0.060448,0.003319,-0.000073,-2.1025,-1.6994,-1.4515,-0.1605,0.0314,-0.1181,0.0333,0.0314,1.33018,-1.70988,1.40795,-0.34618,0.07628,0.03741,0.086427,0.542802,0.643774,0.133263,0.965177,0.181342,0.133377
42.1563,1783066445.8684,-1.974486,-1.505039,1.235984,-1.717670,-1.742213,3.009263,-0.45804,0.00000,0.04548,0.00001,0.00000,0.00000,0.0205,-1.967369,-1.505161,1.234572,-1.718744,-1.742340,3.009269,-1.946078,-1.505334,1.233891,-1.720482,-1.742381,3.009288,-0.366260,0.007354,0.006868,0.056008,0.000297,-0.000067,-3.1983,-1.6181,-1.4816,-0.1681,-0.0691,-0.1099,0.0333,0.0314,0.93598,-2.51498,1.92173,-0.30894,0.02510,0.04679,0.088163,0.542512,0.643654,0.134810,0.965036,0.180803,0.133575
42.1662,1783066445.8784,-1.980714,-1.505039,1.235999,-1.717670,-1.740695,3.009263,-0.18653,0.00000,0.00045,0.00000,0.04549,0.00000,0.0204,-1.971298,-1.505151,1.234702,-1.718551,-1.742244,3.009268,-1.949763,-1.505322,1.233971,-1.719902,-1.742356,3.009273,-0.372690,0.001002,0.008128,0.050960,0.000000,-0.000062,-1.5099,-1.9128,-1.4140,-0.2446,0.0556,-0.1179,0.0333,0.0314,3.07519,-3.99675,2.12266,-0.28881,0.16949,0.05715,0.090152,0.542168,0.643530,0.136559,0.964861,0.180241,0.133821
42.1762,1783066445.8884,-1.980714,-1.505039,1.235999,-1.717670,-1.740695,3.009263,-0.18653,0.00000,0.00045,0.00000,0.04549,0.00000,0.0204,-1.973576,-1.505145,1.234783,-1.718446,-1.742155,3.009268,-1.953462,-1.505350,1.234031,-1.719551,-1.742440,3.009280,-0.385538,-0.000004,0.010165,0.038986,0.000529,-0.000058,-1.5094,-1.8742,-1.3223,-0.1571,0.1041,-0.1243,0.0333,0.0314,-1.44764,-2.59080,1.62413,-0.31880,-0.06408,0.04215,0.092155,0.541802,0.643470,0.138344,0.964643,0.179801,0.134148
42.1862,1783066445.8984,-1.980714,-1.505039,1.235999,-1.717670,-1.740695,3.009263,-0.18653,0.00000,0.00045,0.00000,0.04549,0.00000,0.0204,-1.975976,-1.505136,1.234898,-1.718314,-1.742028,3.009268,-1.957346,-1.505341,1.234111,-1.719192,-1.742356,3.009264,-0.380750,-0.000730,0.012412,0.032694,0.003661,-0.000066,-1.3739,-1.8930,-1.2916,-0.1660,0.0703,-0.1042,0.0333,0.0314,0.88552,-1.87809,1.10264,-0.34604,0.07398,0.04436,0.094247,0.541435,0.643376,0.140188,0.964427,0.179338,0.134407
42.1962,1783066445.9083,-1.985332,-1.505039,1.236000,-1.717670,-1.740679,3.009263,-0.13864,0.00000,0.00000,0.00000,0.00046,0.00000,0.0204,-1.977670,-1.505131,1.234968,-1.718240,-1.741947,3.009267,-1.961190,-1.505302,1.234283,-1.718864,-1.742385,3.009261,-0.383293,0.001650,0.016728,0.029970,0.001507,-0.000062,-1.8034,-1.7677,-1.3690,-0.2019,0.1244,-0.1151,0.0333,0.0314,-1.58689,-2.67152,2.52192,-0.29356,-0.03820,0.04513,0.096335,0.541079,0.643225,0.142028,0.964213,0.178821,0.134702
42.2062,1783066445.9183,-1.985332,-1.505039,1.236000,-1.717670,-1.740679,3.009263,-0.13864,0.00000,0.00000,0.00000,0.00046,0.00000,0.0204,-1.980188,-1.505123,1.235067,-1.718148,-1.741832,3.009267,-1.965036,-1.505293,1.234479,-1.718585,-1.742332,3.009292,-0.355212,0.000387,0.017099,0.021198,0.009240,-0.000001,-0.6862,-2.0515,-1.4629,-0.2027,0.1509,-0.1143,0.0333,0.0314,-0.53309,-2.95973,2.55819,-0.29420,0.01036,0.04457,0.098411,0.540708,0.643083,0.143878,0.963991,0.178342,0.134961
42.2162,1783066445.9283,-1.985332,-1.505039,1.236000,-1.717670,-1.740679,3.009263,-0.13864,0.00000,0.00000,0.00000,0.00046,0.00000,0.0204,-1.981367,-1.505119,1.235128,-1.718097,-1.741760,3.009267,-1.968477,-1.505254,1.234623,-1.718433,-1.742325,3.009276,-0.338770,0.004143,0.013932,0.015280,0.006766,-0.000000,-0.7577,-2.1702,-1.4390,-0.1625,0.2019,-0.1070,0.0333,0.0314,-3.85103,-2.06895,2.58909,-0.33673,-0.12231,0.03974,0.100278,0.540385,0.642969,0.145519,0.963780,0.177951,0.135225
42.2262,1783066445.9383,-1.988415,-1.505039,1.236000,-1.717670,-1.740679,3.009263,-0.09306,0.00000,0.00000,0.00000,0.00000,0.00000,0.0204,-1.982988,-1.505112,1.235212,-1.718031,-1.741660,3.009267,-1.971743,-1.505222,1.234767,-1.718266,-1.742184,3.009268,-0.305760,0.001485,0.014179,0.013565,0.011871,-0.000000,-0.1406,-2.0599,-1.5826,-0.2236,0.1635,-0.1153,0.0333,0.0314,-1.41508,-2.29257,3.00981,-0.30949,-0.01287,0.04340,0.102036,0.540074,0.642853,0.147065,0.963587,0.177586,0.135410
42.2362,1783066445.9483,-1.988415,-1.505039,1.236000,-1.717670,-1.740679,3.009263,-0.09306,0.00000,0.00000,0.00000,0.00000,0.00000,0.0204,-1.984186,-1.505108,1.235263,-1.717994,-1.741598,3.009266,-1.974598,-1.505201,1.234895,-1.718173,-1.742173,3.009284,-0.273313,0.001559,0.013280,0.008755,0.009434,-0.000000,-0.8818,-2.0144,-1.4888,-0.1925,0.2077,-0.1266,0.0333,0.0314,-4.70517,-2.43416,3.67731,-0.32289,-0.15558,0.03676,0.103581,0.539793,0.642765,0.148440,0.963401,0.177282,0.135627
42.2462,1783066445.9583,-1.988415,-1.505039,1.236000,-1.717670,-1.740679,3.009263,-0.09306,0.00000,0.00000,0.00000,0.00000,0.00000,0.0204,-1.985479,-1.505103,1.235334,-1.717947,-1.741512,3.009266,-1.977196,-1.505201,1.234995,-1.718113,-1.741986,3.009276,-0.240688,0.001725,0.011678,0.003569,0.014136,-0.000000,-0.2997,-2.1147,-1.5414,-0.2041,0.1776,-0.1017,0.0333,0.0314,-2.34528,-2.65146,2.90789,-0.30962,-0.03280,0.04276,0.104968,0.539533,0.642704,0.149666,0.963236,0.177055,0.135751
42.2562,1783066445.9683,-1.988415,-1.505039,1.236000,-1.717670,-1.740679,3.009263,-0.09306,0.00000,0.00000,0.00000,0.00000,0.00000,0.0204,-1.986097,-1.505099,1.235378,-1.717920,-1.741458,3.009266,-1.979427,-1.505170,1.235080,-1.718116,-1.742020,3.009261,-0.215211,0.002573,0.009552,0.001510,0.008119,-0.000000,-0.4058,-1.9741,-1.4330,-0.1628,0.2017,-0.1214,0.0333,0.0314,-4.78538,-1.64292,3.39419,-0.32251,-0.16665,0.04144,0.106182,0.539314,0.642644,0.150733,0.963080,0.176844,0.135952
42.2662,1783066445.9783,-1.991483,-1.505039,1.234481,-1.717670,-1.740679,3.009263,-0.09206,0.00000,-0.04557,0.00000,0.00000,0.00000,0.0204,-1.987403,-1.505094,1.235340,-1.717885,-1.741385,3.009266,-1.981331,-1.505143,1.235227,-1.718067,-1.741794,3.009253,-0.184793,0.001343,0.008980,0.003483,0.012573,-0.000000,-0.0699,-2.0008,-1.5768,-0.2005,0.1546,-0.1185,0.0333,0.0314,-1.30745,-2.85758,2.91567,-0.30733,-0.02433,0.03886,0.107197,0.539138,0.642545,0.151617,0.962973,0.176640,0.135988
42.2762,1783066445.9883,-1.991483,-1.505039,1.234481,-1.717670,-1.740679,3.009263,-0.09206,0.00000,-0.04557,0.00000,0.00000,0.00000,0.0204,-1.988227,-1.505091,1.235286,-1.717866,-1.741340,3.009266,-1.982974,-1.505162,1.235251,-1.718048,-1.741753,3.009268,-0.156394,0.000853,0.006410,0.001494,0.007218,-0.000000,-0.5477,-1.9426,-1.4383,-0.1666,0.1812,-0.1149,0.0333,0.0314,-3.88093,-2.64421,3.07128,-0.32298,-0.12708,0.03523,0.108076,0.538955,0.642539,0.152412,0.962852,0.176524,0.136110
42.2863,1783066445.9984,-1.991483,-1.505039,1.234481,-1.717670,-1.740679,3.009263,-0.09206,0.00000,-0.04557,0.00000,0.00000,0.00000,0.0204,-1.989141,-1.505087,1.235215,-1.717840,-1.741277,3.009265,-1.984433,-1.505115,1.235331,-1.718012,-1.741618,3.009249,-0.135308,0.002065,0.003773,0.002162,0.009956,-0.000062,-0.4879,-2.0301,-1.5165,-0.1904,0.1199,-0.1210,0.0333,0.0314,-1.58194,-2.64996,2.68201,-0.31173,-0.02325,0.03967,0.108860,0.538826,0.642467,0.153087,0.962767,0.176365,0.136157
42.2963,1783066446.0084,-1.993033,-1.505039,1.234466,-1.717670,-1.740679,3.009263,-0.04619,0.00000,-0.00045,0.00000,0.00000,0.00000,0.0204,-1.989748,-1.505085,1.235171,-1.717825,-1.741239,3.009265,-1.985677,-1.505119,1.235328,-1.718005,-1.741562,3.009253,-0.121307,0.000995,0.001201,0.002160,0.005290,-0.000058,-0.3883,-1.9390,-1.6191,-0.1616,0.1526,-0.1226,0.0333,0.0314,-2.45564,-2.21711,2.68561,-0.33161,-0.08103,0.04081,0.109525,0.538691,0.642469,0.153682,0.962675,0.176289,0.136241
42.3062,1783066446.0183,-1.993033,-1.505039,1.234466,-1.717670,-1.740679,3.009263,-0.04619,0.00000,-0.00045,0.00000,0.00000,0.00000,0.0204,-1.990630,-1.505081,1.235112,-1.717805,-1.741186,3.009265,-1.986768,-1.505126,1.235328,-1.717949,-1.741473,3.009261,-0.102141,0.001686,0.000411,0.003573,0.006693,-0.000054,-0.4668,-2.0999,-1.8244,-0.2056,0.1452,-0.1199,0.0333,0.0314,-0.93624,-2.55066,2.76813,-0.30601,-0.01815,0.04272,0.110102,0.538569,0.642464,0.154202,0.962600,0.176204,0.136288
42.3163,1783066446.0284,-1.993033,-1.505039,1.234466,-1.717670,-1.740679,3.009263,-0.04619,0.00000,-0.00045,0.00000,0.00000,0.00000,0.0204,-1.991070,-1.505079,1.235076,-1.717794,-1.741154,3.009265,-1.987696,-1.505095,1.235295,-1.717937,-1.741437,3.009253,-0.092721,0.000400,-0.002157,0.002282,0.004386,-0.000051,-0.7718,-1.9276,-2.0726,-0.1636,0.1416,-0.1112,0.0333,0.0314,-1.50809,-2.44672,2.81331,-0.31628,-0.05064,0.04047,0.110604,0.538480,0.642462,0.154641,0.962532,0.176141,0.136353
42.3263,1783066446.0384,-1.993048,-1.505039,1.234466,-1.717670,-1.740679,3.009263,-0.00046,0.00000,-0.00000,0.00000,0.00000,0.00000,0.0204,-1.991572,-1.505076,1.235027,-1.717779,-1.741110,3.009265,-1.988556,-1.505114,1.235275,-1.717913,-1.741364,3.009249,-0.080215,0.000457,-0.003462,0.003147,0.006117,-0.000000,-0.8642,-1.9914,-2.1993,-0.1849,0.1251,-0.1001,0.0333,0.0314,-0.25566,-2.58236,2.56938,-0.31941,-0.00192,0.04618,0.111056,0.538378,0.642478,0.155046,0.962469,0.176099,0.136397
42.3361,1783066446.0482,-1.993048,-1.505039,1.234466,-1.717670,-1.740679,3.009263,-0.00046,0.00000,-0.00000,0.00000,0.00000,0.00000,0.0204,-1.991828,-1.505074,1.234997,-1.717770,-1.741082,3.009265,-1.989307,-1.505114,1.235255,-1.717913,-1.741318,3.009249,-0.074843,0.000204,-0.004390,0.002370,0.004296,-0.000000,-0.6724,-1.9586,-2.3555,-0.1682,0.1269,-0.1027,0.0333,0.0314,-1.09019,-2.34696,2.34056,-0.31321,-0.03849,0.04226,0.111456,0.538295,0.642487,0.155404,0.962411,0.176064,0.136443
42.3462,1783066446.0583,-1.993048,-1.505039,1.234466,-1.717670,-1.740679,3.009263,-0.00046,0.00000,-0.00000,0.00000,0.00000,0.00000,0.0204,-1.992121,-1.505071,1.234956,-1.717759,-1.741045,3.009265,-1.990042,-1.505091,1.235195,-1.717862,-1.741273,3.009264,-0.066109,0.000130,-0.005209,0.002751,0.005448,-0.000000,-0.5641,-1.9894,-2.4452,-0.1733,0.1438,-0.1139,0.0333,0.0314,-0.69660,-2.21336,2.17778,-0.32580,-0.01115,0.03895,0.111849,0.538220,0.642498,0.155760,0.962356,0.176015,0.136484
42.3562,1783066446.0683,-1.993048,-1.505039,1.234466,-1.717670,-1.740679,3.009263,-0.00046,0.00000,-0.00000,0.00000,0.00000,0.00000,0.0204,-1.992272,-1.505070,1.234931,-1.717752,-1.741022,3.009265,-1.990619,-1.505150,1.235171,-1.717869,-1.741230,3.009280,-0.057302,0.000048,-0.005315,0.002721,0.004184,-0.000000,-0.6623,-1.9049,-2.4890,-0.1728,0.1279,-0.1231,0.0333,0.0314,-0.89598,-2.70030,2.30901,-0.32192,-0.03168,0.03896,0.112144,0.538130,0.642542,0.156043,0.962303,0.176024,0.136525
42.3662,1783066446.0783,-1.993048,-1.505039,1.234466,-1.717670,-1.742198,3.009263,-0.00000,0.00000,-0.00000,0.00000,-0.04582,0.00000,0.0204,-1.992447,-1.505067,1.234896,-1.717743,-1.741083,3.009264,-1.991182,-1.505107,1.235123,-1.717817,-1.741217,3.009284,-0.048926,0.000038,-0.004766,0.002467,0.005307,-0.000000,-0.6217,-1.9199,-2.5638,-0.1688,0.1338,-0.1164,0.0333,0.0314,-0.53297,-2.98850,2.14762,-0.31002,-0.01677,0.04175,0.112452,0.538082,0.642537,0.156314,0.962264,0.175966,0.136562
42.3762,1783066446.0883,-1.993048,-1.505039,1.234466,-1.717670,-1.742198,3.009263,-0.00000,0.00000,-0.00000,0.00000,-0.04582,0.00000,0.0204,-1.992538,-1.505066,1.234875,-1.717737,-1.741149,3.009264,-1.991634,-1.505141,1.235067,-1.717802,-1.741146,3.009249,-0.041702,0.000031,-0.004406,0.001812,0.003208,-0.000000,-0.5569,-1.9266,-2.5393,-0.1799,0.1388,-0.0898,0.0333,0.0314,-1.04723,-2.81737,2.09575,-0.30751,-0.02407,0.04315,0.112681,0.538016,0.642581,0.156510,0.962228,0.175978,0.136581
42.3862,1783066446.0983,-1.993048,-1.505039,1.234466,-1.717670,-1.742198,3.009263,-0.00000,0.00000,-0.00000,0.00000,-0.04582,0.00000,0.0204,-1.992646,-1.505064,1.234845,-1.717730,-1.741237,3.009264,-1.992015,-1.505150,1.235008,-1.717763,-1.741154,3.009214,-0.034661,0.000027,-0.004566,0.001498,0.003182,-0.000000,-0.5407,-1.9004,-2.4446,-0.1676,0.1340,-0.0957,0.0333,0.0314,-0.85805,-2.60080,2.20279,-0.31464,-0.02257,0.04304,0.112883,0.537964,0.642610,0.156678,0.962197,0.175962,0.136625
42.3963,1783066446.1084,-1.994567,-1.505039,1.232947,-1.717670,-1.742213,3.009263,-0.04567,0.00000,-0.04567,0.00000,-0.00046,0.00000,0.0204,-1.992814,-1.505062,1.234789,-1.717726,-1.741290,3.009264,-1.992307,-1.505103,1.234991,-1.717797,-1.741161,3.009268,-0.027741,0.000023,-0.003036,0.001332,0.001226,-0.000000,-0.5232,-1.9176,-2.5342,-0.1756,0.1181,-0.0962,0.0333,0.0314,-1.18686,-2.56704,2.26912,-0.31540,-0.02548,0.03702,0.113050,0.537952,0.642598,0.156845,0.962169,0.175947,0.136649
42.4061,1783066446.1182,-1.994567,-1.505039,1.232947,-1.717670,-1.742213,3.009263,-0.04567,0.00000,-0.04567,0.00000,-0.00046,0.00000,0.0204,-1.993166,-1.505061,1.234649,-1.717720,-1.741363,3.009264,-1.992582,-1.505122,1.234963,-1.717755,-1.741130,3.009295,-0.020602,0.000041,-0.002659,0.001362,0.000620,-0.000000,-0.5000,-1.8810,-2.5387,-0.1701,0.0803,-0.0983,0.0333,0.0314,-0.75511,-2.95481,2.23682,-0.31999,-0.01325,0.03784,0.113190,0.537910,0.642617,0.156987,0.962147,0.175937,0.136657
