t_rel_s,x,y,z,qx,qy,qz,qw
4.0896,0.145618,0.565918,0.473875,0.104266,0.994215,-0.019109,0.017348
4.0996,0.144948,0.567450,0.472641,0.103176,0.994324,-0.019585,0.017076
4.1096,0.144258,0.569143,0.471135,0.102037,0.994433,-0.020337,0.016685
4.1196,0.143555,0.571114,0.469300,0.100784,0.994547,-0.021313,0.016245
4.1299,0.142827,0.573202,0.467229,0.099471,0.994662,-0.022534,0.015672
4.1394,0.142127,0.575368,0.464974,0.098129,0.994772,-0.023917,0.015093
4.1496,0.141453,0.577438,0.462742,0.096852,0.994870,-0.025357,0.014504
4.1598,0.140817,0.579443,0.460553,0.095632,0.994960,-0.026740,0.013943
4.1695,0.140175,0.581206,0.458654,0.094520,0.995039,-0.027973,0.013417
4.1794,0.139636,0.582766,0.457027,0.093566,0.995107,-0.028947,0.013007
4.1893,0.139147,0.584035,0.455824,0.092759,0.995166,-0.029631,0.012742
4.1993,0.138741,0.585073,0.454851,0.092092,0.995215,-0.030161,0.012535
4.2094,0.138457,0.585868,0.454153,0.091632,0.995248,-0.030527,0.012382
4.2194,0.138254,0.586452,0.453661,0.091285,0.995273,-0.030776,0.012322
4.2294,0.138107,0.586896,0.453357,0.091078,0.995290,-0.030866,0.012263
4.2393,0.138007,0.587234,0.453122,0.090927,0.995301,-0.030959,0.012234
4.2493,0.137949,0.587497,0.453000,0.090860,0.995308,-0.030935,0.012220
4.2591,0.137911,0.587714,0.452910,0.090830,0.995314,-0.030851,0.012194
4.2693,0.137901,0.587922,0.452913,0.090852,0.995318,-0.030625,0.012231
4.2793,0.137879,0.588130,0.452922,0.090884,0.995323,-0.030356,0.012280
4.2892,0.137854,0.588349,0.452990,0.090947,0.995330,-0.029907,0.012380
4.2994,0.137847,0.588607,0.453110,0.091043,0.995338,-0.029270,0.012552
4.3092,0.137836,0.588901,0.453280,0.091179,0.995346,-0.028459,0.012785
4.3195,0.137791,0.589247,0.453453,0.091361,0.995353,-0.027498,0.013044
4.3294,0.137719,0.589615,0.453672,0.091621,0.995355,-0.026381,0.013357
4.3392,0.137644,0.590011,0.453917,0.091976,0.995349,-0.025157,0.013711
4.3493,0.137512,0.590425,0.454125,0.092452,0.995330,-0.023925,0.014084
4.3593,0.137324,0.590916,0.454427,0.093169,0.995292,-0.022393,0.014569
4.3691,0.137076,0.591435,0.454759,0.094049,0.995237,-0.020766,0.015091
4.3793,0.136758,0.591963,0.455142,0.095062,0.995166,-0.019061,0.015645
4.3895,0.136403,0.592544,0.455545,0.096247,0.995075,-0.017304,0.016199
4.3992,0.135986,0.593150,0.455925,0.097550,0.994968,-0.015554,0.016766
4.4091,0.135638,0.593754,0.456251,0.098924,0.994848,-0.013893,0.017300
4.4191,0.135258,0.594419,0.456486,0.100232,0.994728,-0.012333,0.017831
4.4291,0.134914,0.595108,0.456682,0.101412,0.994617,-0.010873,0.018283
4.4391,0.134579,0.595842,0.456716,0.102407,0.994520,-0.009638,0.018691
4.4492,0.134298,0.596631,0.456554,0.103252,0.994436,-0.008643,0.019006
4.4591,0.134144,0.597544,0.456142,0.103919,0.994368,-0.007856,0.019248
4.4692,0.134062,0.598511,0.455552,0.104431,0.994316,-0.007306,0.019420
4.4793,0.134054,0.599568,0.454678,0.104761,0.994282,-0.007052,0.019484
4.4895,0.134168,0.600715,0.453508,0.104951,0.994262,-0.007113,0.019437
4.4991,0.134366,0.601993,0.452031,0.104986,0.994258,-0.007478,0.019309
4.5094,0.134645,0.603291,0.450431,0.105004,0.994256,-0.008022,0.019079
4.5192,0.135061,0.604690,0.448538,0.104950,0.994260,-0.008838,0.018806
4.5289,0.135502,0.606047,0.446636,0.104886,0.994264,-0.009756,0.018499
4.5390,0.135934,0.607395,0.444687,0.104776,0.994273,-0.010749,0.018129
4.5494,0.136393,0.608621,0.442900,0.104717,0.994274,-0.011700,0.017809
4.5591,0.136832,0.609805,0.441295,0.104661,0.994275,-0.012516,0.017515
4.5692,0.137220,0.610870,0.439884,0.104594,0.994277,-0.013266,0.017251
4.5793,0.137535,0.611844,0.438689,0.104527,0.994279,-0.013865,0.017036
4.5893,0.137852,0.612685,0.437732,0.104521,0.994276,-0.014332,0.016874
4.5990,0.138122,0.613465,0.436918,0.104494,0.994276,-0.014653,0.016762
4.6092,0.138353,0.614136,0.436318,0.104468,0.994278,-0.014816,0.016700
4.6191,0.138571,0.614727,0.435845,0.104480,0.994276,-0.014845,0.016696
4.6295,0.138734,0.615251,0.435519,0.104487,0.994277,-0.014717,0.016725
4.6393,0.138870,0.615719,0.435320,0.104531,0.994275,-0.014460,0.016783
4.6492,0.139016,0.616102,0.435242,0.104589,0.994272,-0.014104,0.016913
4.6593,0.139079,0.616493,0.435237,0.104584,0.994276,-0.013582,0.017100
4.6692,0.139100,0.616841,0.435356,0.104594,0.994281,-0.012920,0.017297
4.6791,0.139095,0.617170,0.435514,0.104564,0.994288,-0.012215,0.017537
4.6890,0.139030,0.617508,0.435712,0.104513,0.994298,-0.011456,0.017799
4.6991,0.138906,0.617871,0.435981,0.104410,0.994314,-0.010583,0.018076
4.7093,0.138715,0.618253,0.436202,0.104270,0.994332,-0.009773,0.018333
4.7193,0.138479,0.618674,0.436469,0.104086,0.994354,-0.008875,0.018651
4.7290,0.138154,0.619155,0.436731,0.103841,0.994382,-0.007961,0.018950
4.7391,0.137782,0.619656,0.437007,0.103576,0.994410,-0.007040,0.019248
4.7495,0.137390,0.620205,0.437227,0.103247,0.994445,-0.006163,0.019530
4.7593,0.136924,0.620839,0.437367,0.102878,0.994482,-0.005309,0.019831
4.7695,0.136440,0.621489,0.437466,0.102546,0.994515,-0.004502,0.020079
4.7791,0.135973,0.622161,0.437435,0.102224,0.994547,-0.003826,0.020284
4.7894,0.135552,0.622878,0.437259,0.101938,0.994575,-0.003274,0.020458
4.7993,0.135114,0.623653,0.436985,0.101664,0.994601,-0.002782,0.020611
4.8093,0.134759,0.624426,0.436628,0.101476,0.994619,-0.002385,0.020725
4.8192,0.134488,0.625256,0.436181,0.101372,0.994628,-0.002042,0.020838
4.8295,0.134287,0.626074,0.435728,0.101361,0.994628,-0.001712,0.020945
4.8393,0.134129,0.626945,0.435193,0.101410,0.994622,-0.001401,0.021015
4.8491,0.134056,0.627786,0.434667,0.101594,0.994601,-0.001118,0.021119
4.8590,0.134056,0.628635,0.434127,0.101948,0.994563,-0.000804,0.021201
4.8692,0.134096,0.629416,0.433625,0.102421,0.994513,-0.000492,0.021293
4.8790,0.134181,0.630175,0.433135,0.103035,0.994448,-0.000179,0.021383
4.8893,0.134272,0.630840,0.432744,0.103737,0.994372,0.000172,0.021512
4.8991,0.134335,0.631465,0.432412,0.104499,0.994290,0.000578,0.021595
4.9090,0.134390,0.631985,0.432213,0.105293,0.994203,0.001019,0.021740
4.9191,0.134449,0.632459,0.432069,0.106179,0.994106,0.001533,0.021840
4.9293,0.134462,0.632855,0.432013,0.107045,0.994010,0.002064,0.021955
4.9391,0.134458,0.633212,0.432046,0.107959,0.993906,0.002670,0.022092
4.9494,0.134455,0.633519,0.432079,0.108820,0.993808,0.003261,0.022218
4.9592,0.134404,0.633818,0.432188,0.109657,0.993711,0.003934,0.022346
4.9693,0.134372,0.634096,0.432306,0.110443,0.993617,0.004624,0.022492
4.9790,0.134321,0.634334,0.432413,0.111122,0.993536,0.005260,0.022614
4.9891,0.134203,0.634570,0.432590,0.111676,0.993467,0.005955,0.022739
4.9992,0.134092,0.634792,0.432774,0.112153,0.993405,0.006654,0.022871
5.0092,0.133898,0.635028,0.432968,0.112480,0.993361,0.007356,0.022968
5.0191,0.133680,0.635239,0.433247,0.112725,0.993324,0.008109,0.023123
5.0292,0.133422,0.635458,0.433494,0.112840,0.993302,0.008823,0.023247
5.0392,0.133099,0.635678,0.433780,0.112849,0.993292,0.009528,0.023366
5.0494,0.132727,0.635916,0.434101,0.112741,0.993293,0.010267,0.023512
5.0592,0.132228,0.636187,0.434473,0.112481,0.993310,0.011059,0.023682
5.0694,0.131697,0.636480,0.434874,0.112135,0.993336,0.011856,0.023857
5.0794,0.131021,0.636809,0.435306,0.111676,0.993373,0.012656,0.024036
5.0895,0.130276,0.637169,0.435807,0.111108,0.993421,0.013522,0.024223
5.0992,0.129368,0.637577,0.436332,0.110390,0.993485,0.014373,0.024410
5.1092,0.128361,0.638009,0.436878,0.109576,0.993559,0.015194,0.024563
5.1196,0.127233,0.638483,0.437428,0.108647,0.993644,0.016009,0.024718
5.1294,0.126055,0.638995,0.437997,0.107671,0.993734,0.016860,0.024805
5.1390,0.124792,0.639503,0.438561,0.106652,0.993829,0.017628,0.024874
5.1492,0.123468,0.640046,0.439078,0.105607,0.993927,0.018360,0.024875
5.1592,0.122082,0.640663,0.439593,0.104550,0.994026,0.019091,0.024860
5.1693,0.120749,0.641291,0.440023,0.103538,0.994123,0.019749,0.024690
5.1793,0.119471,0.641936,0.440356,0.102583,0.994214,0.020335,0.024534
5.1894,0.118244,0.642643,0.440621,0.101693,0.994301,0.020890,0.024252
5.1992,0.117019,0.643429,0.440721,0.100902,0.994382,0.021329,0.023828
5.2090,0.115919,0.644249,0.440687,0.100226,0.994455,0.021666,0.023353
5.2190,0.114914,0.645172,0.440461,0.099671,0.994518,0.021889,0.022793
5.2294,0.113956,0.646195,0.440073,0.099240,0.994574,0.022031,0.022119
5.2390,0.113071,0.647313,0.439491,0.098888,0.994625,0.022052,0.021364
5.2493,0.112323,0.648482,0.438719,0.098684,0.994665,0.021912,0.020576
5.2591,0.111648,0.649765,0.437776,0.098600,0.994694,0.021685,0.019774
5.2691,0.111094,0.651058,0.436691,0.098592,0.994719,0.021332,0.018949
5.2796,0.110620,0.652370,0.435482,0.098734,0.994729,0.020888,0.018146
5.2891,0.110276,0.653635,0.434288,0.098973,0.994729,0.020405,0.017367
5.2992,0.110020,0.654866,0.433124,0.099295,0.994718,0.019936,0.016701
5.3092,0.109901,0.655993,0.432060,0.099705,0.994695,0.019517,0.016113
5.3192,0.109811,0.657049,0.431117,0.100156,0.994664,0.019162,0.015666
5.3294,0.109801,0.657977,0.430339,0.100658,0.994625,0.018898,0.015257
5.3391,0.109851,0.658803,0.429717,0.101196,0.994578,0.018708,0.014971
5.3492,0.109882,0.659508,0.429293,0.101643,0.994536,0.018657,0.014760
5.3591,0.109967,0.660130,0.429001,0.102160,0.994485,0.018690,0.014636
5.3691,0.110054,0.660648,0.428904,0.102586,0.994439,0.018825,0.014559
5.3791,0.110094,0.661092,0.428913,0.102922,0.994401,0.019028,0.014536
5.3893,0.110146,0.661459,0.428976,0.103237,0.994365,0.019230,0.014544
5.3991,0.110194,0.661798,0.429137,0.103452,0.994336,0.019508,0.014589
5.4094,0.110205,0.662074,0.429371,0.103591,0.994314,0.019821,0.014674
5.4193,0.110229,0.662308,0.429680,0.103726,0.994292,0.020192,0.014740
5.4293,0.110229,0.662521,0.430047,0.103779,0.994276,0.020592,0.014835
5.4395,0.110253,0.662720,0.430460,0.103864,0.994257,0.021036,0.014919
5.4495,0.110241,0.662903,0.430885,0.103857,0.994247,0.021485,0.015024
5.4591,0.110250,0.663064,0.431350,0.103854,0.994235,0.021968,0.015145
5.4693,0.110273,0.663217,0.431789,0.103831,0.994226,0.022416,0.015229
5.4793,0.110275,0.663335,0.432233,0.103824,0.994215,0.022855,0.015355
5.4893,0.110291,0.663441,0.432598,0.103819,0.994206,0.023220,0.015420
5.4992,0.110305,0.663533,0.432941,0.103813,0.994197,0.023567,0.015490
5.5094,0.110308,0.663597,0.433269,0.103815,0.994188,0.023882,0.015562
5.5193,0.110346,0.663652,0.433518,0.103842,0.994179,0.024130,0.015603
5.5292,0.110368,0.663701,0.433695,0.103857,0.994172,0.024312,0.015654
5.5391,0.110377,0.663732,0.433863,0.103862,0.994167,0.024461,0.015706
5.5493,0.110391,0.663766,0.433961,0.103876,0.994163,0.024565,0.015716
5.5592,0.110396,0.663791,0.434009,0.103877,0.994161,0.024614,0.015730
5.5694,0.110404,0.663808,0.434060,0.103897,0.994157,0.024664,0.015751
5.5793,0.110402,0.663811,0.434119,0.103900,0.994156,0.024730,0.015740
5.5891,0.110405,0.663822,0.434143,0.103917,0.994153,0.024749,0.015750
5.5993,0.110416,0.663830,0.434167,0.103921,0.994152,0.024775,0.015743
5.6093,0.110417,0.663846,0.434196,0.103931,0.994150,0.024811,0.015768
5.6191,0.110427,0.663855,0.434280,0.103940,0.994147,0.024886,0.015780
5.6290,0.110433,0.663879,0.434329,0.103955,0.994144,0.024942,0.015778
5.6391,0.110446,0.663900,0.434394,0.103958,0.994142,0.025004,0.015804
5.6492,0.110477,0.663905,0.434497,0.103977,0.994137,0.025101,0.015822
5.6591,0.110515,0.663917,0.434565,0.104012,0.994132,0.025169,0.015826
5.6694,0.110545,0.663930,0.434599,0.104019,0.994129,0.025212,0.015849
5.6790,0.110576,0.663937,0.434679,0.104049,0.994124,0.025295,0.015855
5.6895,0.110630,0.663933,0.434716,0.104090,0.994119,0.025305,0.015860
5.6995,0.110674,0.663946,0.434726,0.104121,0.994115,0.025328,0.015881
5.7093,0.110704,0.663949,0.434792,0.104149,0.994111,0.025390,0.015893
5.7192,0.110743,0.663946,0.434763,0.104157,0.994110,0.025368,0.015878
5.7296,0.110786,0.663936,0.434783,0.104211,0.994104,0.025375,0.015902
5.7390,0.110802,0.663940,0.434780,0.104207,0.994105,0.025368,0.015919
5.7491,0.110823,0.663940,0.434772,0.104184,0.994107,0.025365,0.015924
5.7593,0.110844,0.663936,0.434771,0.104171,0.994108,0.025368,0.015940
5.7693,0.110853,0.663941,0.434729,0.104148,0.994112,0.025325,0.015939
5.7793,0.110864,0.663939,0.434714,0.104110,0.994116,0.025307,0.015963
5.7894,0.110864,0.663932,0.434665,0.104060,0.994122,0.025262,0.015953
5.7993,0.110873,0.663909,0.434585,0.104053,0.994125,0.025171,0.015933
5.8092,0.110868,0.663900,0.434504,0.104015,0.994132,0.025090,0.015918
5.8194,0.110877,0.663894,0.434415,0.104002,0.994135,0.025014,0.015900
5.8294,0.110891,0.663888,0.434316,0.103993,0.994139,0.024929,0.015863
5.8395,0.110898,0.663894,0.434209,0.103970,0.994144,0.024846,0.015848
5.8491,0.110910,0.663902,0.434064,0.103958,0.994149,0.024722,0.015808
5.8592,0.110924,0.663912,0.433939,0.103938,0.994154,0.024611,0.015782
5.8692,0.110947,0.663925,0.433805,0.103931,0.994158,0.024497,0.015743
5.8790,0.110991,0.663931,0.433645,0.103936,0.994161,0.024364,0.015727
5.8893,0.111026,0.663931,0.433462,0.103935,0.994166,0.024199,0.015675
5.8991,0.111053,0.663943,0.433263,0.103933,0.994171,0.024029,0.015633
5.9091,0.111072,0.663938,0.433059,0.103926,0.994177,0.023851,0.015579
5.9194,0.111096,0.663928,0.432919,0.103923,0.994181,0.023723,0.015556
5.9293,0.111111,0.663914,0.432740,0.103915,0.994186,0.023559,0.015517
5.9390,0.111121,0.663888,0.432581,0.103902,0.994192,0.023420,0.015456
5.9491,0.111132,0.663867,0.432440,0.103906,0.994195,0.023283,0.015430
5.9592,0.111150,0.663834,0.432313,0.103917,0.994197,0.023149,0.015404
5.9691,0.111146,0.663808,0.432195,0.103917,0.994200,0.023039,0.015377
5.9791,0.111182,0.663771,0.432101,0.103950,0.994199,0.022952,0.015357
5.9891,0.111169,0.663744,0.431986,0.103953,0.994202,0.022831,0.015336
5.9991,0.111172,0.663723,0.431896,0.103965,0.994203,0.022750,0.015312
6.0090,0.111182,0.663704,0.431766,0.103980,0.994204,0.022629,0.015307
6.0192,0.111162,0.663676,0.431704,0.103958,0.994208,0.022548,0.015296
6.0291,0.111181,0.663648,0.431622,0.103993,0.994207,0.022484,0.015272
6.0390,0.111166,0.663644,0.431501,0.103966,0.994212,0.022360,0.015255
6.0493,0.111156,0.663611,0.431414,0.103987,0.994213,0.022274,0.015220
6.0591,0.111151,0.663597,0.431310,0.103970,0.994217,0.022171,0.015195
6.0691,0.111154,0.663571,0.431239,0.103981,0.994218,0.022098,0.015182
6.0792,0.111154,0.663545,0.431124,0.103984,0.994220,0.021976,0.015187
6.0894,0.111144,0.663535,0.431010,0.103954,0.994226,0.021862,0.015194
6.0991,0.111134,0.663510,0.430927,0.103939,0.994229,0.021782,0.015182
6.1091,0.111134,0.663485,0.430812,0.103926,0.994233,0.021669,0.015195
6.1192,0.111139,0.663458,0.430683,0.103920,0.994237,0.021532,0.015185
6.1292,0.111137,0.663431,0.430591,0.103921,0.994239,0.021431,0.015185
6.1393,0.111131,0.663412,0.430457,0.103905,0.994243,0.021297,0.015181
6.1495,0.111134,0.663381,0.430377,0.103897,0.994246,0.021221,0.015180
6.1592,0.111127,0.663364,0.430262,0.103887,0.994249,0.021097,0.015184
6.1690,0.111129,0.663343,0.430162,0.103869,0.994253,0.020998,0.015177
6.1792,0.111128,0.663320,0.430094,0.103877,0.994254,0.020929,0.015187
6.1891,0.111132,0.663322,0.429968,0.103869,0.994257,0.020807,0.015182
6.1991,0.111145,0.663301,0.429906,0.103857,0.994260,0.020741,0.015186
6.2095,0.111146,0.663282,0.429831,0.103872,0.994260,0.020666,0.015169
6.2191,0.111149,0.663283,0.429777,0.103866,0.994262,0.020620,0.015181
6.2289,0.111130,0.663278,0.429758,0.103847,0.994264,0.020588,0.015205
6.2391,0.111169,0.663274,0.429765,0.103856,0.994263,0.020588,0.015231
6.2490,0.111150,0.663289,0.429764,0.103847,0.994263,0.020592,0.015232
6.2590,0.111164,0.663291,0.429769,0.103853,0.994262,0.020597,0.015248
6.2690,0.111172,0.663302,0.429783,0.103856,0.994262,0.020607,0.015266
6.2790,0.111188,0.663319,0.429820,0.103853,0.994261,0.020652,0.015299
6.2892,0.111194,0.663316,0.429822,0.103843,0.994262,0.020633,0.015311
6.2991,0.111195,0.663330,0.429890,0.103821,0.994262,0.020700,0.015337
6.3092,0.111214,0.663360,0.429933,0.103838,0.994259,0.020760,0.015347
6.3191,0.111222,0.663372,0.429980,0.103845,0.994257,0.020800,0.015374
6.3291,0.111240,0.663381,0.430024,0.103872,0.994253,0.020834,0.015385
6.3393,0.111247,0.663388,0.430105,0.103852,0.994253,0.020901,0.015430
6.3490,0.111236,0.663397,0.430164,0.103833,0.994254,0.020943,0.015437
6.3590,0.111256,0.663395,0.430221,0.103850,0.994251,0.020972,0.015475
6.3692,0.111258,0.663401,0.430226,0.103858,0.994251,0.020950,0.015459
6.3791,0.111245,0.663405,0.430276,0.103831,0.994254,0.020976,0.015460
6.3890,0.111264,0.663408,0.430278,0.103826,0.994255,0.020940,0.015468
6.3996,0.111257,0.663402,0.430285,0.103839,0.994254,0.020914,0.015468
6.4094,0.111261,0.663398,0.430292,0.103832,0.994255,0.020889,0.015476
6.4191,0.111282,0.663400,0.430330,0.103847,0.994254,0.020888,0.015468
6.4294,0.111274,0.663408,0.430348,0.103832,0.994255,0.020881,0.015474
6.4391,0.111274,0.663409,0.430415,0.103849,0.994253,0.020924,0.015473
6.4488,0.111268,0.663433,0.430444,0.103832,0.994254,0.020947,0.015473
6.4593,0.111285,0.663438,0.430510,0.103828,0.994253,0.020983,0.015499
6.4692,0.111286,0.663439,0.430569,0.103803,0.994255,0.021017,0.015513
6.4791,0.111291,0.663458,0.430598,0.103765,0.994259,0.021009,0.015502
6.4893,0.111286,0.663471,0.430709,0.103726,0.994260,0.021105,0.015546
6.4993,0.111311,0.663475,0.430747,0.103718,0.994261,0.021119,0.015543
6.5093,0.111302,0.663500,0.430801,0.103670,0.994265,0.021167,0.015560
6.5192,0.111305,0.663503,0.430860,0.103615,0.994269,0.021205,0.015582
6.5293,0.111311,0.663498,0.430931,0.103576,0.994272,0.021246,0.015594
6.5391,0.111309,0.663520,0.430969,0.103534,0.994276,0.021290,0.015598
6.5494,0.111312,0.663522,0.430991,0.103507,0.994278,0.021293,0.015622
6.5596,0.111313,0.663535,0.430986,0.103461,0.994284,0.021277,0.015599
6.5694,0.111315,0.663545,0.430977,0.103444,0.994286,0.021271,0.015591
6.5792,0.111336,0.663563,0.430891,0.103441,0.994288,0.021197,0.015574
6.5891,0.111332,0.663578,0.430853,0.103384,0.994294,0.021153,0.015584
6.5991,0.111350,0.663593,0.430778,0.103376,0.994297,0.021083,0.015568
6.6094,0.111352,0.663628,0.430673,0.103353,0.994302,0.021005,0.015533
6.6191,0.111367,0.663659,0.430616,0.103335,0.994304,0.020965,0.015539
6.6292,0.111390,0.663686,0.430520,0.103305,0.994309,0.020871,0.015538
6.6392,0.111394,0.663709,0.430466,0.103287,0.994312,0.020825,0.015556
6.6494,0.111407,0.663741,0.430410,0.103268,0.994315,0.020781,0.015564
6.6591,0.111438,0.663756,0.430385,0.103261,0.994315,0.020749,0.015613
6.6694,0.111456,0.663772,0.430364,0.103253,0.994316,0.020732,0.015654
6.6791,0.111452,0.663788,0.430342,0.103231,0.994318,0.020706,0.015676
6.6893,0.111478,0.663801,0.430344,0.103227,0.994318,0.020689,0.015724
6.6994,0.111474,0.663812,0.430380,0.103203,0.994320,0.020720,0.015757
6.7093,0.111510,0.663810,0.430377,0.103205,0.994319,0.020699,0.015798
6.7197,0.111504,0.663817,0.430428,0.103191,0.994319,0.020754,0.015823
6.7293,0.111517,0.663818,0.430419,0.103188,0.994319,0.020729,0.015866
6.7389,0.111522,0.663818,0.430463,0.103172,0.994320,0.020750,0.015911
6.7491,0.111526,0.663823,0.430461,0.103168,0.994320,0.020747,0.015928
6.7593,0.111538,0.663823,0.430488,0.103161,0.994320,0.020754,0.015966
6.7694,0.111533,0.663832,0.430473,0.103142,0.994322,0.020744,0.015985
6.7793,0.111546,0.663835,0.430508,0.103168,0.994318,0.020775,0.016002
6.7891,0.111542,0.663845,0.430475,0.103108,0.994325,0.020734,0.016015
6.7992,0.111560,0.663844,0.430511,0.103120,0.994322,0.020771,0.016054
6.8091,0.111565,0.663848,0.430511,0.103088,0.994326,0.020762,0.016067
6.8194,0.111570,0.663855,0.430501,0.103050,0.994330,0.020752,0.016080
6.8292,0.111573,0.663854,0.430482,0.102987,0.994337,0.020721,0.016087
6.8393,0.111575,0.663851,0.430493,0.102944,0.994341,0.020728,0.016102
6.8493,0.111572,0.663855,0.430482,0.102904,0.994345,0.020712,0.016122
6.8592,0.111575,0.663844,0.430472,0.102869,0.994348,0.020699,0.016152
6.8692,0.111594,0.663848,0.430427,0.102825,0.994354,0.020644,0.016182
6.8795,0.111610,0.663831,0.430397,0.102794,0.994357,0.020598,0.016227
6.8894,0.111592,0.663824,0.430363,0.102741,0.994363,0.020551,0.016250
6.8993,0.111618,0.663823,0.430329,0.102709,0.994366,0.020515,0.016314
6.9093,0.111609,0.663813,0.430311,0.102678,0.994370,0.020484,0.016335
6.9193,0.111628,0.663801,0.430276,0.102658,0.994372,0.020422,0.016381
6.9291,0.111628,0.663806,0.430229,0.102624,0.994376,0.020370,0.016421
6.9393,0.111636,0.663799,0.430209,0.102612,0.994377,0.020352,0.016458
6.9497,0.111654,0.663800,0.430183,0.102601,0.994378,0.020322,0.016484
6.9593,0.111654,0.663804,0.430149,0.102556,0.994383,0.020273,0.016520
6.9692,0.111669,0.663791,0.430134,0.102558,0.994383,0.020247,0.016544
