t_rel_s,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,eff1,eff2,eff3,eff4,eff5,eff6
13.2090,-2.290329,-1.505686,1.457218,-1.912277,-1.662253,2.988263,-0.324911,0.121968,-0.043190,0.002814,0.005754,-0.004464,-1.7583,-1.9356,-3.1432,-0.3893,0.0945,-0.1650
13.2190,-2.293500,-1.504556,1.456752,-1.912225,-1.662021,2.988246,-0.315444,0.108454,-0.044455,0.006793,0.012400,-0.004976,-0.9735,-2.3914,-3.2800,-0.3756,0.0553,-0.1544
13.2288,-2.296576,-1.503566,1.456320,-1.912141,-1.662057,2.988186,-0.319579,0.094747,-0.043202,0.008075,0.004074,-0.005189,-1.6092,-1.8191,-3.4071,-0.3269,0.1249,-0.1445
13.2389,-2.299712,-1.502711,1.455872,-1.912113,-1.661928,2.988174,-0.310849,0.081516,-0.046274,0.005783,0.009623,-0.002880,-1.1757,-1.9509,-3.0985,-0.2526,0.0856,-0.1709
13.2490,-2.302791,-1.501935,1.455390,-1.912033,-1.661873,2.988134,-0.325182,0.074040,-0.044195,0.010144,0.004824,-0.003614,-1.8104,-2.1355,-2.9967,-0.2596,0.1038,-0.1494
13.2592,-2.306062,-1.501280,1.455022,-1.911913,-1.661709,2.988086,-0.316870,0.059592,-0.039685,0.010347,0.009465,-0.002546,-0.6217,-2.2852,-3.0339,-0.2876,0.0677,-0.1542
13.2689,-2.309278,-1.500803,1.454614,-1.911853,-1.661769,2.988062,-0.310519,0.047237,-0.035740,0.007760,0.003751,-0.003243,-1.4556,-1.9658,-3.0728,-0.2474,0.1435,-0.1471
13.2790,-2.312399,-1.500361,1.454294,-1.911785,-1.661609,2.988015,-0.310990,0.040192,-0.035034,0.008297,0.007785,-0.003039,-1.3958,-2.1754,-2.9362,-0.2736,0.0449,-0.1758
13.2890,-2.315489,-1.500029,1.453982,-1.911694,-1.661598,2.988006,-0.308989,0.032630,-0.031287,0.008944,0.004240,-0.005158,-1.3837,-2.1594,-3.0180,-0.2780,0.0924,-0.1781
13.2990,-2.318545,-1.499730,1.453698,-1.911641,-1.661573,2.987902,-0.293507,0.024140,-0.029697,0.006678,0.006465,-0.007800,-0.5632,-2.2981,-2.9296,-0.2734,0.1492,-0.1706
13.3089,-2.321431,-1.499565,1.453371,-1.911629,-1.661636,2.987803,-0.310432,0.020370,-0.029423,0.004205,0.002138,-0.015600,-2.0319,-2.0735,-2.9715,-0.2461,0.0743,-0.1943
13.3190,-2.324450,-1.499386,1.453065,-1.911533,-1.661421,2.987642,-0.303805,0.012985,-0.027246,0.006884,0.009379,-0.018039,-1.2496,-2.0794,-2.8871,-0.2711,0.0412,-0.1903
13.3290,-2.327442,-1.499314,1.452804,-1.911509,-1.661505,2.987419,-0.306142,0.006734,-0.025353,0.005619,0.001885,-0.022652,-1.0628,-2.0229,-2.8938,-0.2479,0.1403,-0.2005
13.3390,-2.330400,-1.499274,1.452553,-1.911478,-1.661401,2.987159,-0.298292,0.002652,-0.023424,0.003394,0.005066,-0.030063,-1.4609,-1.9937,-2.7961,-0.2303,0.1004,-0.2163
13.3488,-2.333445,-1.499281,1.452365,-1.911418,-1.661393,2.986747,-0.342841,0.004001,-0.018421,0.004655,0.000960,-0.050887,-2.5492,-1.6963,-2.8344,-0.2435,0.0169,-0.2529
13.3590,-2.336899,-1.499290,1.452213,-1.911393,-1.661245,2.986115,-0.334591,-0.001278,-0.014474,0.006131,0.006746,-0.069068,-1.3717,-1.9506,-2.8187,-0.2582,0.0209,-0.2875
13.3691,-2.340292,-1.499324,1.452060,-1.911385,-1.661342,2.985303,-0.339415,-0.000609,-0.012351,0.001249,0.001158,-0.093257,-1.1941,-1.9983,-2.6168,-0.1813,0.1532,-0.2615
13.3790,-2.343697,-1.499285,1.451973,-1.911373,-1.661218,2.984258,-0.337698,0.000009,-0.006372,0.002424,0.004624,-0.110370,-2.2803,-1.9028,-2.4737,-0.2087,0.0322,-0.2560
13.3891,-2.347235,-1.499269,1.451979,-1.911274,-1.661193,2.983042,-0.368853,0.001326,-0.000020,0.005708,-0.000110,-0.130227,-2.5919,-1.7892,-2.4663,-0.2538,0.0290,-0.2702
13.3990,-2.350995,-1.499261,1.452007,-1.911245,-1.661218,2.981656,-0.358205,-0.000925,0.001472,0.004234,0.003496,-0.142698,-1.0022,-2.0400,-2.2044,-0.2584,0.1197,-0.2315
13.4089,-2.354560,-1.499245,1.452003,-1.911300,-1.661243,2.980151,-0.378249,0.002733,0.004211,0.000998,0.001073,-0.150021,-2.2423,-1.7730,-1.8569,-0.2228,0.0820,-0.1890
13.4190,-2.358285,-1.499221,1.452103,-1.911229,-1.661113,2.978657,-0.373496,0.001476,0.009506,0.003286,0.006013,-0.145132,-1.3539,-2.0763,-1.6654,-0.2527,0.0575,-0.2047
13.4289,-2.362035,-1.499237,1.452196,-1.911252,-1.661206,2.977216,-0.386088,0.000625,0.019171,0.001691,0.000499,-0.140255,-1.9483,-1.8300,-1.7062,-0.2485,0.0675,-0.2040
13.4391,-2.365835,-1.499261,1.452344,-1.911233,-1.661123,2.975879,-0.385252,-0.000670,0.016745,0.001395,0.005998,-0.129811,-1.3690,-1.8595,-1.4837,-0.2306,0.0599,-0.1829
13.4488,-2.369676,-1.499206,1.452569,-1.911202,-1.661169,2.974684,-0.397997,-0.000002,0.019859,0.000693,0.001182,-0.117969,-2.0089,-1.7128,-1.4396,-0.1930,0.0674,-0.1713
13.4590,-2.373721,-1.499209,1.452778,-1.911173,-1.661072,2.973590,-0.385323,0.001043,0.021360,0.002970,0.004012,-0.104154,-0.6604,-2.1130,-1.5254,-0.2291,0.1139,-0.1371
13.4689,-2.377548,-1.499158,1.452973,-1.911185,-1.661213,2.972700,-0.374995,-0.000001,0.021469,0.000948,0.000394,-0.083852,-1.5348,-1.9017,-1.3737,-0.2173,0.1214,-0.1572
13.4790,-2.381295,-1.499141,1.453174,-1.911161,-1.661085,2.971967,-0.386006,0.001608,0.024623,0.000943,0.003607,-0.069160,-2.0007,-1.9606,-1.3402,-0.2326,0.0217,-0.1566
13.4891,-2.385091,-1.499141,1.453485,-1.911153,-1.661105,2.971346,-0.417964,0.000879,0.030525,0.003175,0.000116,-0.057016,-2.6269,-2.0037,-1.3282,-0.2314,-0.0047,-0.1211
13.4990,-2.389299,-1.499177,1.453792,-1.911125,-1.661007,2.970857,-0.423338,-0.002558,0.034474,0.001554,-0.000005,-0.041507,-1.1645,-2.5988,-1.3170,-0.2380,0.0855,-0.1341
13.5090,-2.393536,-1.499225,1.454128,-1.911168,-1.661137,2.970516,-0.466870,-0.002339,0.039896,0.000878,-0.003367,-0.033889,-3.0100,-2.2150,-1.0849,-0.1961,0.0218,-0.1377
13.5190,-2.398174,-1.499300,1.454591,-1.911097,-1.660909,2.970208,-0.468488,-0.009874,0.045299,0.005052,0.005577,-0.027053,-1.9132,-2.4200,-1.2743,-0.2224,-0.0039,-0.1314
13.5289,-2.402960,-1.499387,1.455039,-1.911061,-1.661022,2.970021,-0.472591,-0.007578,0.051162,0.007708,0.000529,-0.021889,-1.4070,-2.7064,-1.1679,-0.2171,0.0918,-0.1598
13.5390,-2.407769,-1.499422,1.455570,-1.911017,-1.661001,2.969786,-0.461448,-0.007339,0.053087,0.006192,0.001868,-0.020326,-1.2498,-2.8157,-1.2410,-0.1803,0.0993,-0.1542
13.5490,-2.412396,-1.499456,1.456170,-1.910929,-1.661045,2.969598,-0.480402,-0.002162,0.058964,0.010027,0.000180,-0.018180,-2.7155,-2.4583,-1.2017,-0.1864,0.0101,-0.1619
13.5590,-2.417146,-1.499468,1.456756,-1.910802,-1.660989,2.969426,-0.452966,-0.004519,0.061843,0.010256,0.003339,-0.017219,-0.9087,-2.7224,-1.4664,-0.2424,0.0994,-0.1558
13.5690,-2.421528,-1.499449,1.457378,-1.910757,-1.661134,2.969227,-0.435641,-0.001922,0.060594,0.007151,-0.000197,-0.016139,-0.3680,-2.8353,-1.3360,-0.2121,0.1686,-0.1831
13.5790,-2.425608,-1.499464,1.457980,-1.910689,-1.661045,2.969105,-0.409837,-0.000000,0.057591,0.007533,0.003151,-0.015967,-1.1131,-2.7627,-1.4338,-0.2143,0.0971,-0.1838
13.5891,-2.429630,-1.499437,1.458548,-1.910554,-1.660993,2.968921,-0.406108,0.000610,0.054878,0.010041,0.000447,-0.015190,-1.6769,-2.5546,-1.2634,-0.2280,0.0495,-0.1606
13.5993,-2.433618,-1.499452,1.459093,-1.910498,-1.660998,2.968820,-0.370609,-0.003276,0.052869,0.007423,-0.000000,-0.013421,-0.4563,-2.9203,-1.4607,-0.2143,0.1546,-0.1759
13.6089,-2.437343,-1.499433,1.459596,-1.910434,-1.661085,2.968676,-0.372911,-0.000007,0.048763,0.005266,-0.000860,-0.012461,-1.5257,-2.6519,-1.2846,-0.1814,0.0896,-0.1621
13.6190,-2.440984,-1.499437,1.460076,-1.910357,-1.660918,2.968529,-0.350484,-0.001195,0.046236,0.007551,0.005266,-0.011527,-1.0138,-2.9753,-1.3644,-0.2214,0.1118,-0.1639
13.6291,-2.444472,-1.499468,1.460570,-1.910285,-1.660990,2.968418,-0.351504,-0.000294,0.047138,0.008796,0.001304,-0.009311,-1.7081,-2.9358,-1.4992,-0.2235,0.1363,-0.1501
13.6390,-2.447903,-1.499464,1.461010,-1.910213,-1.660854,2.968396,-0.343698,-0.003275,0.043457,0.005609,0.009082,-0.006957,-1.0421,-3.0375,-1.5130,-0.2337,0.1087,-0.1532
13.6489,-2.451200,-1.499500,1.461421,-1.910174,-1.660835,2.968343,-0.350893,-0.003076,0.039875,0.006618,0.005335,-0.006003,-1.9468,-2.8611,-1.4607,-0.2258,0.1447,-0.1526
13.6589,-2.454628,-1.499564,1.461798,-1.910109,-1.660646,2.968310,-0.339118,-0.005711,0.038653,0.007179,0.012987,-0.005221,-0.7056,-3.0724,-1.5559,-0.2369,0.1049,-0.1389
13.6689,-2.457938,-1.499632,1.462173,-1.910082,-1.660686,2.968225,-0.329611,-0.006430,0.033743,0.004063,0.005780,-0.004315,-1.3748,-2.9282,-1.4077,-0.1983,0.1816,-0.1431
13.6789,-2.461154,-1.499649,1.462465,-1.910021,-1.660514,2.968180,-0.332008,-0.004464,0.033799,0.005168,0.011803,-0.005982,-1.8316,-2.8436,-1.4145,-0.2056,0.0444,-0.1666
13.6889,-2.464508,-1.499701,1.462807,-1.910001,-1.660442,2.968128,-0.332063,-0.003980,0.034037,0.006053,0.005269,-0.007405,-1.3931,-2.8536,-1.2856,-0.1985,0.1041,-0.1734
13.6990,-2.467844,-1.499721,1.463151,-1.909957,-1.660390,2.968029,-0.317860,-0.005522,0.035646,0.005957,0.007248,-0.010461,-0.3839,-3.0758,-1.3838,-0.2272,0.1708,-0.1749
13.7090,-2.471029,-1.499791,1.463533,-1.909897,-1.660378,2.967905,-0.330955,-0.003195,0.038517,0.004090,0.003038,-0.013834,-2.1875,-2.6671,-1.2860,-0.1872,0.0983,-0.1479
13.7189,-2.474325,-1.499820,1.463894,-1.909806,-1.660199,2.967785,-0.323029,-0.006693,0.038031,0.006720,0.012007,-0.013201,-1.3220,-2.9321,-1.3134,-0.1876,0.0586,-0.1552
13.7293,-2.477519,-1.499860,1.464285,-1.909773,-1.660262,2.967672,-0.321694,-0.003638,0.038481,0.009344,0.003750,-0.011660,-1.2144,-2.9752,-1.3603,-0.1960,0.1639,-0.1815
13.7389,-2.480657,-1.499892,1.464711,-1.909666,-1.660181,2.967583,-0.303051,-0.004343,0.037700,0.008200,0.007835,-0.011604,-0.4622,-3.2039,-1.3992,-0.1706,0.1797,-0.1705
13.7489,-2.483513,-1.499966,1.465037,-1.909605,-1.660107,2.967463,-0.280019,-0.004599,0.035885,0.010335,0.006603,-0.011510,-1.1811,-3.0342,-1.3461,-0.1644,0.1668,-0.1721
13.7588,-2.486173,-1.499944,1.465418,-1.909458,-1.660042,2.967366,-0.248809,-0.005385,0.033696,0.011775,0.011645,-0.011855,-0.4612,-3.2823,-1.4703,-0.2051,0.1338,-0.1718
13.7690,-2.488467,-1.500003,1.465711,-1.909342,-1.660042,2.967212,-0.216261,-0.004028,0.030355,0.010125,0.003380,-0.010364,-0.1416,-3.2540,-1.4390,-0.1573,0.1960,-0.1558
13.7788,-2.490423,-1.500027,1.466002,-1.909262,-1.659943,2.967112,-0.192207,-0.001851,0.026670,0.009556,0.004972,-0.010384,-1.0441,-3.0713,-1.5048,-0.1784,0.1242,-0.1425
13.7889,-2.492379,-1.500005,1.466216,-1.909145,-1.659911,2.967035,-0.204026,-0.000924,0.023561,0.010962,0.001185,-0.008111,-0.9768,-2.9310,-1.5372,-0.1945,0.0828,-0.1359
13.7989,-2.494301,-1.500106,1.466431,-1.909027,-1.659899,2.966959,-0.183150,-0.004054,0.019816,0.010794,0.002173,-0.006636,-0.6991,-3.0172,-1.5034,-0.1893,0.1680,-0.1601
13.8089,-2.496170,-1.500065,1.466623,-1.908978,-1.659856,2.966891,-0.205380,-0.001913,0.016343,0.009536,0.001368,-0.005862,-2.1220,-2.7211,-1.5196,-0.1606,0.0990,-0.1506
13.8188,-2.498303,-1.500111,1.466801,-1.908846,-1.659723,2.966836,-0.215426,-0.003128,0.014289,0.012459,0.008346,-0.005737,-1.8776,-2.9084,-1.5247,-0.2045,0.0570,-0.1509
13.8290,-2.500691,-1.500120,1.466904,-1.908714,-1.659683,2.966807,-0.254626,-0.000715,0.012411,0.013645,0.002668,-0.004628,-2.3842,-2.8324,-1.4627,-0.2064,0.1003,-0.1488
13.8390,-2.503306,-1.500147,1.467012,-1.908578,-1.659563,2.966770,-0.271825,-0.004161,0.008920,0.013497,0.011166,-0.004324,-1.9563,-2.8187,-1.5625,-0.1964,0.0950,-0.1620
13.8490,-2.506079,-1.500145,1.467091,-1.908474,-1.659472,2.966738,-0.303363,-0.002780,0.005714,0.015274,0.009027,-0.003807,-2.6277,-2.7550,-1.5721,-0.2041,0.1334,-0.1690
13.8589,-2.509239,-1.500180,1.467154,-1.908262,-1.659223,2.966706,-0.314149,-0.003122,0.003749,0.016538,0.016980,-0.004037,-1.5033,-3.0645,-1.6123,-0.2223,0.0923,-0.1539
13.8688,-2.512406,-1.500258,1.467151,-1.908150,-1.659259,2.966694,-0.323840,-0.003615,0.001861,0.014225,0.011233,-0.003258,-2.1133,-2.9095,-1.5938,-0.1862,0.1765,-0.1624
13.8788,-2.515632,-1.500279,1.467159,-1.907971,-1.659007,2.966615,-0.341702,-0.003533,0.000857,0.015273,0.020678,-0.003042,-1.9939,-2.8846,-1.6079,-0.1902,0.0892,-0.1626
13.8888,-2.518985,-1.500334,1.467178,-1.907855,-1.658855,2.966622,-0.350991,-0.001091,0.000614,0.014053,0.017228,-0.002826,-1.7900,-2.8206,-1.6288,-0.1694,0.1639,-0.1635
13.8989,-2.522499,-1.500308,1.467156,-1.907742,-1.658581,2.966563,-0.342090,-0.002189,0.000413,0.014926,0.025978,-0.002897,-0.7038,-2.9606,-1.6465,-0.1795,0.1952,-0.1565
13.9089,-2.525975,-1.500335,1.467129,-1.907591,-1.658449,2.966589,-0.351192,-0.001189,0.000311,0.012110,0.021492,-0.002159,-1.9182,-2.6469,-1.5804,-0.1713,0.2202,-0.1540
13.9189,-2.529503,-1.500308,1.467174,-1.907435,-1.658026,2.966507,-0.335997,0.000000,0.000210,0.012578,0.036312,-0.002712,-0.9890,-2.9850,-1.5940,-0.1738,0.1461,-0.1529
13.9290,-2.532865,-1.500296,1.467152,-1.907330,-1.657853,2.966507,-0.323939,-0.000004,0.001089,0.011794,0.029778,-0.001867,-0.8024,-2.9847,-1.6292,-0.1802,0.2776,-0.1487
13.9389,-2.536012,-1.500292,1.467180,-1.907215,-1.657414,2.966489,-0.301041,-0.000000,0.000950,0.009899,0.037438,-0.001893,-0.4586,-3.0751,-1.6290,-0.1784,0.2135,-0.1518
13.9493,-2.538898,-1.500311,1.467164,-1.907150,-1.657043,2.966501,-0.292724,-0.001826,0.000728,0.009410,0.034433,-0.000722,-1.4339,-2.9633,-1.5822,-0.1607,0.2113,-0.1199
13.9592,-2.541689,-1.500323,1.467207,-1.907041,-1.656614,2.966474,-0.267824,-0.005933,0.001634,0.012317,0.041534,-0.000400,-0.4976,-3.2723,-1.6040,-0.1825,0.1512,-0.0782
13.9689,-2.544220,-1.500376,1.467231,-1.906922,-1.656362,2.966489,-0.251429,-0.007640,0.001093,0.012079,0.032328,0.000067,-0.3375,-3.2469,-1.5477,-0.1512,0.2634,0.0142
13.9790,-2.546527,-1.500470,1.467204,-1.906802,-1.655962,2.966498,-0.236099,-0.007821,0.001560,0.012611,0.033261,0.003255,-1.5454,-3.0830,-1.5598,-0.1509,0.1529,0.0531
13.9889,-2.548888,-1.500554,1.467258,-1.906646,-1.655571,2.966542,-0.258541,-0.007465,0.001843,0.015632,0.026293,0.006159,-1.6737,-3.1432,-1.5167,-0.1833,0.1382,0.0582
13.9989,-2.551422,-1.500681,1.467302,-1.906502,-1.655287,2.966587,-0.247430,-0.012317,0.002167,0.015445,0.028180,0.008836,-0.8580,-3.1104,-1.5340,-0.1907,0.1619,0.0659
14.0089,-2.553877,-1.500793,1.467291,-1.906398,-1.655107,2.966673,-0.267712,-0.011400,0.001737,0.014143,0.019680,0.008629,-1.9686,-2.9661,-1.4530,-0.1482,0.1515,0.0826
14.0191,-2.556618,-1.500913,1.467300,-1.906191,-1.654704,2.966738,-0.272154,-0.013189,0.001961,0.017031,0.025711,0.008826,-1.5416,-2.9788,-1.4681,-0.1734,0.0856,0.0975
14.0291,-2.559471,-1.501026,1.467346,-1.906031,-1.654571,2.966790,-0.292826,-0.011017,0.002839,0.017246,0.014633,0.008100,-2.0677,-2.8730,-1.5517,-0.1529,0.1273,0.0902
14.0389,-2.562474,-1.501168,1.467378,-1.905855,-1.654332,2.966839,-0.299376,-0.012012,0.002915,0.018766,0.015836,0.008019,-1.5951,-2.8167,-1.4480,-0.1470,0.1224,0.0796
14.0490,-2.565511,-1.501272,1.467372,-1.905671,-1.654303,2.966888,-0.319261,-0.009148,0.004645,0.020761,0.009792,0.008004,-2.2916,-2.6397,-1.3054,-0.1692,0.1302,0.1007
14.0590,-2.568752,-1.501371,1.467450,-1.905456,-1.654079,2.966986,-0.316360,-0.008647,0.007342,0.020534,0.013259,0.007111,-1.2852,-2.9016,-1.2929,-0.1574,0.1552,0.0911
14.0690,-2.571920,-1.501455,1.467555,-1.905291,-1.654119,2.967015,-0.320571,-0.008651,0.011750,0.018648,0.006216,0.005752,-1.8318,-2.6750,-1.3481,-0.1516,0.2089,0.1249
14.0790,-2.575101,-1.501523,1.467666,-1.905059,-1.653923,2.967063,-0.326311,-0.007151,0.013598,0.019492,0.008295,0.005864,-1.9556,-2.7006,-1.3201,-0.1680,0.1060,0.1251
14.0890,-2.578322,-1.501571,1.467806,-1.904871,-1.653908,2.967114,-0.334376,-0.005852,0.012823,0.023121,0.003882,0.006159,-1.5258,-2.9571,-1.3976,-0.1787,0.1408,0.1375
14.0989,-2.581622,-1.501643,1.467938,-1.904643,-1.653888,2.967123,-0.327184,-0.008317,0.014362,0.021119,0.004694,0.006280,-0.5053,-3.2009,-1.5048,-0.1760,0.2238,0.1101
14.1091,-2.584818,-1.501718,1.468098,-1.904451,-1.653832,2.967199,-0.342700,-0.007248,0.017671,0.020556,0.001319,0.006369,-2.1330,-2.8994,-1.3542,-0.1543,0.1225,0.1227
14.1190,-2.588277,-1.501795,1.468296,-1.904208,-1.653735,2.967235,-0.335058,-0.008955,0.020575,0.024719,0.010277,0.005731,-1.3276,-3.1731,-1.3300,-0.1767,0.0735,0.1145
14.1289,-2.591670,-1.501894,1.468520,-1.903983,-1.653767,2.967252,-0.336373,-0.010135,0.024577,0.023581,0.002042,0.005130,-1.0322,-3.0516,-1.2924,-0.1592,0.1790,0.1333
14.1389,-2.595002,-1.502005,1.468797,-1.903767,-1.653684,2.967306,-0.321223,-0.011994,0.028081,0.020697,0.005451,0.005130,-1.0419,-3.0634,-1.2388,-0.1653,0.1593,0.1218
14.1492,-2.598270,-1.502118,1.469059,-1.903572,-1.653684,2.967339,-0.338691,-0.011038,0.034631,0.017807,0.001773,0.004457,-1.9976,-2.8705,-1.1978,-0.1475,0.1093,0.1164
14.1591,-2.601613,-1.502214,1.469430,-1.903380,-1.653626,2.967406,-0.318658,-0.015154,0.040894,0.015474,0.009807,0.004972,-0.9148,-3.1856,-1.2686,-0.1852,0.1218,0.1117
14.1689,-2.604762,-1.502385,1.469884,-1.903244,-1.653648,2.967439,-0.310481,-0.016731,0.045114,0.011805,0.001932,0.004991,-0.5152,-3.1433,-1.2555,-0.1950,0.2121,0.1168
14.1788,-2.607674,-1.502544,1.470348,-1.903179,-1.653540,2.967440,-0.294653,-0.015885,0.048892,0.006082,0.004412,0.004143,-1.4652,-3.0563,-1.1295,-0.2001,0.1469,0.1415
14.1889,-2.610563,-1.502700,1.470852,-1.903147,-1.653504,2.967479,-0.304249,-0.016395,0.056844,0.002544,0.001573,0.003783,-1.6817,-3.0359,-1.2828,-0.1921,0.1117,0.1246
14.1989,-2.613508,-1.502907,1.471454,-1.903163,-1.653488,2.967526,-0.284638,-0.021265,0.060701,0.000864,0.004731,0.003283,-0.7273,-3.1487,-1.2800,-0.2222,0.1610,0.1422
14.2090,-2.616265,-1.503122,1.472065,-1.903151,-1.653563,2.967543,-0.289693,-0.018601,0.063571,0.000400,0.001229,0.003340,-1.6755,-2.8693,-1.1785,-0.2692,0.1435,0.1258
14.2190,-2.619136,-1.503334,1.472749,-1.903144,-1.653372,2.967583,-0.278416,-0.020138,0.066398,0.000174,0.007393,0.002941,-1.0397,-3.0445,-1.3995,-0.3193,0.0761,0.1275
14.2290,-2.621949,-1.503522,1.473454,-1.903175,-1.653432,2.967598,-0.282512,-0.017199,0.070988,-0.000183,0.000474,0.002657,-1.6235,-2.9043,-1.2797,-0.3196,0.0953,0.1325
14.2390,-2.624790,-1.503720,1.474127,-1.903144,-1.653376,2.967646,-0.274371,-0.016751,0.071285,-0.000553,0.000465,0.002065,-1.1995,-2.9251,-1.3551,-0.3453,0.1328,0.1395
14.2488,-2.627527,-1.503867,1.474831,-1.903171,-1.653362,2.967658,-0.283256,-0.012392,0.072688,-0.001152,0.000864,0.001423,-1.8260,-2.8992,-1.1581,-0.3293,0.0688,0.1261
14.2588,-2.630413,-1.503972,1.475601,-1.903159,-1.653340,2.967639,-0.274419,-0.013832,0.073260,-0.000561,0.000596,0.001436,-0.9053,-3.0724,-1.2231,-0.3602,0.1341,0.1308
14.2688,-2.633095,-1.504066,1.476350,-1.903202,-1.653408,2.967636,-0.267026,-0.011529,0.077157,-0.000946,0.000912,0.001317,-1.5560,-2.8664,-1.1954,-0.3626,0.1152,0.1345
14.2789,-2.635761,-1.504165,1.477111,-1.903167,-1.653359,2.967695,-0.274741,-0.009392,0.076220,-0.000827,0.003504,0.001099,-1.5059,-3.0079,-1.2146,-0.3868,0.0545,0.1376
14.2891,-2.638454,-1.504279,1.477921,-1.903179,-1.653340,2.967707,-0.276931,-0.007133,0.078365,-0.001376,0.000469,0.001413,-1.3535,-2.9864,-1.2634,-0.3742,0.0866,0.1093
14.2989,-2.641121,-1.504336,1.478693,-1.903199,-1.653364,2.967703,-0.267770,-0.007428,0.075635,-0.000753,0.000291,0.001148,-0.6385,-3.0671,-1.4031,-0.3970,0.1545,0.1313
14.3091,-2.643721,-1.504396,1.479414,-1.903191,-1.653353,2.967700,-0.284131,-0.004071,0.071824,-0.001444,-0.000335,0.000988,-1.9322,-2.7602,-1.1476,-0.3922,0.0899,0.1355
14.3189,-2.646490,-1.504419,1.480129,-1.903204,-1.653268,2.967681,-0.275835,-0.006492,0.066848,-0.000799,0.004234,0.000968,-1.2648,-2.9436,-1.2787,-0.4174,0.0612,0.1355
14.3289,-2.649247,-1.504437,1.480812,-1.903195,-1.653363,2.967723,-0.278238,-0.003009,0.062442,-0.001160,0.001032,0.000936,-1.0862,-2.9400,-1.3303,-0.4193,0.0895,0.1332
14.3391,-2.652033,-1.504464,1.481386,-1.903207,-1.653320,2.967739,-0.270391,-0.002114,0.057753,-0.000594,0.000648,0.000768,-1.0222,-3.0555,-1.6229,-0.4232,0.1068,0.1405
14.3490,-2.654795,-1.504473,1.481972,-1.903219,-1.653309,2.967762,-0.283915,-0.000929,0.053411,-0.000599,0.000244,0.002288,-1.9251,-2.7899,-1.3925,-0.4240,0.0586,0.1397
14.3589,-2.657651,-1.504469,1.482465,-1.903238,-1.653287,2.967784,-0.267397,-0.004522,0.048780,-0.000423,0.000249,0.004630,-0.9229,-2.8420,-1.4565,-0.4218,0.0999,0.1659
14.3690,-2.660342,-1.504484,1.482918,-1.903231,-1.653392,2.967832,-0.261298,-0.001428,0.044752,-0.000420,0.000615,0.006933,-0.7209,-3.0154,-1.4548,-0.4144,0.1389,0.1580
14.3790,-2.662854,-1.504505,1.483352,-1.903243,-1.653320,2.967885,-0.246227,-0.001268,0.040355,-0.000731,0.000595,0.007620,-1.3395,-3.0240,-1.5201,-0.4288,0.1185,0.1569
14.3888,-2.665289,-1.504527,1.483756,-1.903235,-1.653308,2.967999,-0.252614,-0.000635,0.037266,-0.000820,0.000453,0.008648,-1.6406,-2.8753,-1.4499,-0.4055,0.0649,0.1674
14.3990,-2.667812,-1.504532,1.484081,-1.903216,-1.653304,2.968048,-0.238364,-0.003036,0.033304,-0.000522,0.000375,0.009797,-0.7041,-3.1506,-1.6190,-0.4241,0.1450,0.1424
14.4089,-2.670100,-1.504548,1.484378,-1.903274,-1.653355,2.968159,-0.244952,-0.001447,0.027998,-0.000517,0.000389,0.008975,-1.5370,-2.9392,-1.4868,-0.4323,0.1173,0.1642
14.4190,-2.672448,-1.504572,1.484619,-1.903255,-1.653248,2.968237,-0.237557,-0.002324,0.024742,-0.000693,0.004372,0.008265,-1.1539,-2.9798,-1.5857,-0.4202,0.1146,0.1459
14.4289,-2.674799,-1.504599,1.484897,-1.903239,-1.653272,2.968308,-0.247091,-0.001695,0.021221,-0.000492,0.001592,0.007695,-1.7658,-2.8722,-1.4993,-0.4143,0.1470,0.1554
14.4391,-2.677238,-1.504604,1.485024,-1.903271,-1.653165,2.968372,-0.244561,-0.004224,0.017022,-0.000354,0.007737,0.007839,-1.3634,-2.8689,-1.5541,-0.4270,0.1599,0.1405
14.4489,-2.679668,-1.504644,1.485195,-1.903283,-1.653140,2.968494,-0.254229,-0.002614,0.014604,-0.000316,0.006058,0.007900,-1.5877,-2.8481,-1.5622,-0.4157,0.1326,0.1609
14.4590,-2.682216,-1.504667,1.485333,-1.903255,-1.652949,2.968516,-0.247028,-0.002514,0.012627,-0.000183,0.011670,0.006237,-0.9007,-3.1417,-1.5408,-0.4168,0.1262,0.1657
14.4689,-2.684726,-1.504688,1.485459,-1.903255,-1.652984,2.968589,-0.244483,-0.002510,0.009999,-0.000152,0.006151,0.006097,-1.4108,-2.9326,-1.5165,-0.4251,0.1682,0.1627
14.4790,-2.687211,-1.504707,1.485512,-1.903255,-1.652829,2.968652,-0.251082,-0.001908,0.007088,-0.000156,0.009498,0.005707,-1.8131,-2.8732,-1.5604,-0.4251,0.1031,0.1732
14.4889,-2.689726,-1.504708,1.485591,-1.903255,-1.652764,2.968700,-0.260709,-0.001249,0.004246,-0.000147,0.006229,0.005535,-1.5598,-2.9546,-1.6324,-0.4276,0.1009,0.1653
14.4990,-2.692388,-1.504720,1.485616,-1.903239,-1.652705,2.968764,-0.256119,-0.001792,0.002376,-0.000141,0.007553,0.005574,-0.8199,-3.1813,-1.5746,-0.4084,0.1674,0.1517
